# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+2.0900000000000002e+01 +3.6305316736122426e-03 +5.0735464235285953e-06 +2.0281346213718994e+01 +4.5955965591439709e+11 
+2.1000000000000000e+01 +3.6245121715809581e-03 +5.2888633041264910e-06 +2.0343584331479409e+01 +4.7746609405826221e+11 
+2.1100000000000001e+01 +3.6183932440303130e-03 +5.3181507329114292e-06 +2.0405429663108585e+01 +4.9641221285257068e+11 
+2.1200000000000003e+01 +3.6121746329282464e-03 +5.1792085612927858e-06 +2.0466770687236693e+01 +5.1644496691032263e+11 
+2.1300000000000001e+01 +3.6058561738225776e-03 +4.9003610986755255e-06 +2.0527487698165363e+01 +5.3761241396644635e+11 
+2.1400000000000002e+01 +3.5994377022611187e-03 +4.5099326540776643e-06 +2.0587460990196238e+01 +5.5996261175582849e+11 
+2.1500000000000000e+01 +3.5929190537916772e-03 +4.0362475370615695e-06 +2.0646570857631261e+01 +5.8354361801326257e+11 
+2.1600000000000001e+01 +3.5863000639620723e-03 +3.5076300565927853e-06 +2.0704697594771911e+01 +6.0840349047373901e+11 
+2.1700000000000003e+01 +3.5795805683201051e-03 +2.9524045220762778e-06 +2.0761721495920366e+01 +6.3459028687194727e+11 
+2.1800000000000001e+01 +3.5727604024135971e-03 +2.3988952425956441e-06 +2.0817522855378119e+01 +6.6215206494284705e+11 
+2.1900000000000002e+01 +3.5658394017903561e-03 +1.8754265275755259e-06 +2.0871981967446981e+01 +6.9113688242127808e+11 
+2.2000000000000000e+01 +3.5588174019981949e-03 +1.4103226859814673e-06 +2.0924979126428646e+01 +7.2159279704214282e+11 
+2.2100000000000001e+01 +3.5516945933313604e-03 +1.0219004916103562e-06 +2.0976373105513240e+01 +7.5357700289891943e+11 
+2.2200000000000003e+01 +3.5444725850698224e-03 +6.8844657476429330e-07 +2.1025936593443856e+01 +7.8718323951987781e+11 
+2.2300000000000001e+01 +3.5371533412400032e-03 +3.7824003031438118e-07 +2.1073420757851650e+01 +8.2251438279197742e+11 
+2.2400000000000002e+01 +3.5297388258683066e-03 +5.9559953210425762e-08 +2.1118576766368133e+01 +8.5967330860207422e+11 
+2.2500000000000000e+01 +3.5222310029811516e-03 -2.9931456197816188e-07 +2.1161155786624427e+01 +8.9876289283715405e+11 
+2.2600000000000001e+01 +3.5146318366049462e-03 -7.3010442049833198e-07 +2.1200908986251857e+01 +9.3988601138417664e+11 
+2.2700000000000003e+01 +3.5069432907661032e-03 -1.2645305271707307e-06 +2.1237587532881786e+01 +9.8314554013001343e+11 
+2.2800000000000001e+01 +3.4991673294910296e-03 -1.9343137874128299e-06 +2.1270942594145627e+01 +1.0286443549615828e+12 
+2.2900000000000002e+01 +3.4913059168061472e-03 -2.7711751065830746e-06 +2.1300725337674422e+01 +1.0764853317658909e+12 
+2.3000000000000000e+01 +3.4833610167378589e-03 -3.8068353896070474e-06 +2.1326686931099704e+01 +1.1267713464297888e+12 
+2.3100000000000001e+01 +3.4753350127381391e-03 -5.0557341922311630e-06 +2.1348560851778764e+01 +1.1795947184210356e+12 
+2.3200000000000003e+01 +3.4672319659611798e-03 -6.4631856715766334e-06 +2.1366009815972998e+01 +1.2350055415307339e+12 
+2.3300000000000001e+01 +3.4590563569867391e-03 -7.9572226353166055e-06 +2.1378678849669871e+01 +1.2930433531307551e+12 
+2.3400000000000002e+01 +3.4508126663945625e-03 -9.4658778910914345e-06 +2.1386212978857042e+01 +1.3537476905929131e+12 
+2.3500000000000000e+01 +3.4425053747644007e-03 -1.0917184246456209e-05 +2.1388257229522019e+01 +1.4171580912890842e+12 
+2.3600000000000001e+01 +3.4341389626760203e-03 -1.2239174509097193e-05 +2.1384456627651964e+01 +1.4833140925912693e+12 
+2.3700000000000003e+01 +3.4257179107091600e-03 -1.3359881486484217e-05 +2.1374456199234686e+01 +1.5522552318712251e+12 
+2.3800000000000001e+01 +3.4172466994435726e-03 -1.4207337986323219e-05 +2.1357900970257813e+01 +1.6240210465007866e+12 
+2.3900000000000002e+01 +3.4087298094590242e-03 -1.4709576816379167e-05 +2.1334435966708341e+01 +1.6986510738519910e+12 
+2.4000000000000000e+01 +3.4001717213352524e-03 -1.4794630783918582e-05 +2.1303706214574174e+01 +1.7761848512965898e+12 
+2.4100000000000001e+01 +3.3915764500046510e-03 -1.4452797582787260e-05 +2.1265392781652757e+01 +1.8566004402326802e+12 
+2.4200000000000003e+01 +3.3829461478101148e-03 -1.3923434450137843e-05 +2.1219320902982417e+01 +1.9396299981629609e+12 
+2.4300000000000001e+01 +3.3742825014472099e-03 -1.3508163509472687e-05 +2.1165351855410776e+01 +2.0249442066165437e+12 
+2.4400000000000002e+01 +3.3655871976114573e-03 -1.3508606883612076e-05 +2.1103346915786499e+01 +2.1122137471222183e+12 
+2.4500000000000000e+01 +3.3568619229984095e-03 -1.4226386696182996e-05 +2.1033167360957474e+01 +2.2011093012090234e+12 
+2.4600000000000001e+01 +3.3481083643035984e-03 -1.5963125070176247e-05 +2.0954674467772140e+01 +2.2913015504058423e+12 
+2.4700000000000003e+01 +3.3393282082225706e-03 -1.9020444128936797e-05 +2.0867729513078501e+01 +2.3824611762416465e+12 
+2.4800000000000001e+01 +3.3305231414508720e-03 -2.3699965995921103e-05 +2.0772193773724585e+01 +2.4742588602454644e+12 
+2.4900000000000002e+01 +3.3216948506840397e-03 -3.0303312794067497e-05 +2.0667928526558711e+01 +2.5663652839461694e+12 
+2.5000000000000000e+01 +3.3128450226176118e-03 -3.9132106646852120e-05 +2.0554795048429103e+01 +2.6584511288727061e+12 
+2.5100000000000001e+01 +3.3039741023802873e-03 -5.0301156214144137e-05 +2.0432752317452845e+01 +2.7500864671019907e+12 
+2.5200000000000003e+01 +3.2950775688333454e-03 -6.3178016303358942e-05 +2.0302150116823849e+01 +2.8404389329024385e+12 
+2.5300000000000001e+01 +3.2861496592712417e-03 -7.6943428258855948e-05 +2.0163435931004422e+01 +2.9285755510906094e+12 
+2.5400000000000002e+01 +3.2771846109883908e-03 -9.0778133424725536e-05 +2.0017057244457813e+01 +3.0135633464827544e+12 
+2.5500000000000000e+01 +3.2681766612792530e-03 -1.0386287314514351e-04 +1.9863461541646302e+01 +3.0944693438954297e+12 
+2.5600000000000001e+01 +3.2591200474382594e-03 -1.1537838876420027e-04 +1.9703096307032798e+01 +3.1703605681450039e+12 
+2.5700000000000003e+01 +3.2500090067598443e-03 -1.2450542162647818e-04 +1.9536409025080111e+01 +3.2403040440478623e+12 
+2.5800000000000001e+01 +3.2408377765384567e-03 -1.3042471307598243e-04 +1.9363847180250847e+01 +3.3033667964204521e+12 
+2.5900000000000002e+01 +3.2316005940685294e-03 -1.3231700445662643e-04 +1.9185858257007681e+01 +3.3586158500792412e+12 
+2.6000000000000000e+01 +3.2222916966445029e-03 -1.2936303711308432e-04 +1.9002889739813476e+01 +3.4051182298405630e+12 
+2.6100000000000001e+01 +3.2129029488348155e-03 -1.2105836098287051e-04 +1.8815536539147171e+01 +3.4419026482064453e+12 
+2.6200000000000003e+01 +3.2034167243038575e-03 -1.0815776037850030e-04 +1.8624983269554285e+01 +3.4678445684205811e+12 
+2.6300000000000001e+01 +3.1938130239900497e-03 -9.1730828205952215e-05 +1.8432561971595756e+01 +3.4817811414125635e+12 
+2.6400000000000002e+01 +3.1840718488317862e-03 -7.2847157371185191e-05 +1.8239604685833253e+01 +3.4825495181116514e+12 
+2.6500000000000000e+01 +3.1741731997674779e-03 -5.2576340780367961e-05 +1.8047443452827981e+01 +3.4689868494473564e+12 
+2.6600000000000001e+01 +3.1640970777355145e-03 -3.1987971339479109e-05 +1.7857410313141735e+01 +3.4399302863489199e+12 
+2.6700000000000003e+01 +3.1538234836743020e-03 -1.2151641954241439e-05 +1.7670837307335844e+01 +3.3942169797457769e+12 
+2.6800000000000001e+01 +3.1433324185222550e-03 +5.8630544688221414e-06 +1.7489056475971498e+01 +3.3306840805674175e+12 
+2.6900000000000002e+01 +3.1326038832177497e-03 +2.0986525024133129e-05 +1.7313399859610676e+01 +3.2481687397430371e+12 
+2.7000000000000000e+01 +3.1216178786992155e-03 +3.2149176805516191e-05 +1.7145199498814250e+01 +3.1455081082022056e+12 
+2.7100000000000001e+01 +3.1103636291826323e-03 +3.8572272121081110e-05 +1.6985241437967773e+01 +3.0221937284376162e+12 
+2.7200000000000003e+01 +3.0988672519943507e-03 +4.0640494135599243e-05 +1.6832127736751936e+01 +2.8803347091955547e+12 
+2.7300000000000001e+01 +3.0871640877383221e-03 +3.9029381227825351e-05 +1.6683914458670987e+01 +2.7226945507858364e+12 
+2.7400000000000002e+01 +3.0752894770184809e-03 +3.4414471776468307e-05 +1.6538657667229547e+01 +2.5520367535180742e+12 
+2.7500000000000000e+01 +3.0632787604387784e-03 +2.7471304160492737e-05 +1.6394413425931894e+01 +2.3711248177020581e+12 
+2.7600000000000001e+01 +3.0511672786031571e-03 +1.8875416758791155e-05 +1.6249237798282472e+01 +2.1827222436474937e+12 
+2.7700000000000003e+01 +3.0389903721155576e-03 +9.3023479501248776e-06 +1.6101186847785797e+01 +1.9895925316640669e+12 
+2.7800000000000001e+01 +3.0267833815799251e-03 -5.7236388671853221e-07 +1.5948316637946313e+01 +1.7944991820615156e+12 
+2.7900000000000002e+01 +3.0145816476002036e-03 -1.0073180372918719e-05 +1.5788683232268353e+01 +1.6002056951495588e+12 
+2.8000000000000000e+01 +3.0024205107803343e-03 -1.8524563129556956e-05 +1.5620342694256486e+01 +1.4094755712378904e+12 
+2.8100000000000001e+01 +2.9903286081260690e-03 -2.5391324522113647e-05 +1.5441764250872696e+01 +1.2246547972717415e+12 
+2.8200000000000003e+01 +2.9783077622503851e-03 -3.0699679892072023e-05 +1.5253069782909412e+01 +1.0464193067384443e+12 
+2.8300000000000001e+01 +2.9663530921680658e-03 -3.4616195325727640e-05 +1.5054794334616959e+01 +8.7502751976071130e+11 
+2.8400000000000002e+01 +2.9544597168938845e-03 -3.7307436908726768e-05 +1.4847472950245534e+01 +7.1073785646131128e+11 
+2.8500000000000000e+01 +2.9426227554426392e-03 -3.8939970727102631e-05 +1.4631640674044936e+01 +5.5380873696316162e+11 
+2.8600000000000001e+01 +2.9308373268290980e-03 -3.9680362866881867e-05 +1.4407832550265757e+01 +4.0449858138887567e+11 
+2.8700000000000003e+01 +2.9190985500680460e-03 -3.9695179413661565e-05 +1.4176583623157997e+01 +2.6306580986130811e+11 
+2.8800000000000001e+01 +2.9074015441742738e-03 -3.9150986453776631e-05 +1.3938428936971675e+01 +1.2976884250328793e+11 
+2.8900000000000002e+01 +2.8957414281625565e-03 -3.8214350072965147e-05 +1.3693903535957061e+01 +4.8660994375505037e+09 
+2.9000000000000000e+01 +2.8841133210476813e-03 -3.7051836357122604e-05 +1.3443542464364249e+01 -1.1138399921309088e+11 
+2.9100000000000001e+01 +2.8725120305250029e-03 -3.5805835971365828e-05 +1.3187900484153333e+01 -2.1882878718842850e+11 
+2.9200000000000003e+01 +2.8609311190122043e-03 -3.4522037898303649e-05 +1.2927611228123220e+01 -3.1773861367819659e+11 
+2.9300000000000001e+01 +2.8493638376075377e-03 -3.3221955699559685e-05 +1.2663328046782963e+01 -4.0848958173475842e+11 
+2.9400000000000002e+01 +2.8378034374092653e-03 -3.1927102936760760e-05 +1.2395704290641163e+01 -4.9145779441036560e+11 
+2.9500000000000000e+01 +2.8262431695156368e-03 -3.0658993171566550e-05 +1.2125393310206913e+01 -5.6701935475736572e+11 
+2.9600000000000001e+01 +2.8146762850249146e-03 -2.9439139965725259e-05 +1.1853048455988954e+01 -6.3555036582806738e+11 
+2.9700000000000003e+01 +2.8030960350353476e-03 -2.8289056880965398e-05 +1.1579323078496270e+01 -6.9742693067480798e+11 
+2.9800000000000001e+01 +2.7914956706452071e-03 -2.7230257478858088e-05 +1.1304870528237453e+01 -7.5302515234980652e+11 
+2.9900000000000002e+01 +2.7798684429527249e-03 -2.6284255321128576e-05 +1.1030344155721922e+01 -8.0272113390556006e+11 
+3.0000000000000000e+01 +2.7682076030561822e-03 -2.5472563969393890e-05 +1.0756397311457892e+01 -8.4689097839416431e+11 
+3.0100000000000001e+01 +2.7565074013788794e-03 -2.4808442767066518e-05 +1.0483623483238075e+01 -8.8589806753832397e+11 
+3.0200000000000003e+01 +2.7447660856443662e-03 -2.4272134183330704e-05 +1.0212376707988502e+01 -9.2005489774164966e+11 
+3.0300000000000001e+01 +2.7329829029012474e-03 -2.3835626469198956e-05 +9.9429511599187652e+00 -9.4966124407802441e+11 
+3.0400000000000002e+01 +2.7211571001981251e-03 -2.3470907875644438e-05 +9.6756410132384367e+00 -9.7501688162135474e+11 
+3.0500000000000000e+01 +2.7092879245836066e-03 -2.3149966653459949e-05 +9.4107404421570546e+00 -9.9642158544551086e+11 
+3.0600000000000001e+01 +2.6973746231062942e-03 -2.2844791053766193e-05 +9.1485436208842650e+00 -1.0141751306244226e+12 
+3.0700000000000003e+01 +2.6854164428147895e-03 -2.2527369327254319e-05 +8.8893447236296232e+00 -1.0285772922319551e+12 
+3.0800000000000001e+01 +2.6734126307577030e-03 -2.2169689725087683e-05 +8.6334379246027204e+00 -1.0399278453420330e+12 
+3.0900000000000002e+01 +2.6613624339836320e-03 -2.1743740498032834e-05 +8.3811173980131457e+00 -1.0485265650285380e+12 
+3.1000000000000000e+01 +2.6492650995411852e-03 -2.1221509897033425e-05 +8.1326773180704510e+00 -1.0546732263653600e+12 
+3.1100000000000001e+01 +2.6371203386786482e-03 -2.0583708533509285e-05 +7.8883704488420134e+00 -1.0586396724865757e+12 
+3.1200000000000003e+01 +2.6249297194430661e-03 -1.9845936460178290e-05 +7.6482839138259129e+00 -1.0605860187668594e+12 
+3.1300000000000001e+01 +2.6126952740811536e-03 -1.9032516090329608e-05 +7.4124634263783404e+00 -1.0606444486411541e+12 
+3.1400000000000002e+01 +2.6004190348396356e-03 -1.8167769837019579e-05 +7.1809546998551319e+00 -1.0589471455443074e+12 
+3.1500000000000000e+01 +2.5881030339652334e-03 -1.7276020113658699e-05 +6.9538034476123887e+00 -1.0556262929112404e+12 
+3.1600000000000001e+01 +2.5757493037046756e-03 -1.6381589333263970e-05 +6.7310553830058852e+00 -1.0508140741767665e+12 
+3.1700000000000003e+01 +2.5633598763046802e-03 -1.5508799909232762e-05 +6.5127562193917203e+00 -1.0446426727758098e+12 
+3.1800000000000001e+01 +2.5509367840119697e-03 -1.4681974254582071e-05 +6.2989516701259038e+00 -1.0372442721432625e+12 
+3.1900000000000002e+01 +2.5384820590732696e-03 -1.3925434782624017e-05 +6.0896874485643107e+00 -1.0287510557139841e+12 
+3.2000000000000000e+01 +2.5259977337352968e-03 -1.3263503906552664e-05 +5.8850092680630750e+00 -1.0192952069228993e+12 
+3.2100000000000001e+01 +2.5134859114657954e-03 -1.2714224564047524e-05 +5.6849474553471175e+00 -1.0089978699689980e+12 
+3.2200000000000003e+01 +2.5009489806165405e-03 -1.2270521790470802e-05 +5.4894707906186619e+00 -9.9793603210819580e+11 
+3.2300000000000004e+01 +2.4883894007603361e-03 -1.1919041145758677e-05 +5.2985326674487325e+00 -9.8617564136045447e+11 
+3.2399999999999999e+01 +2.4758096314699825e-03 -1.1646428189719448e-05 +5.1120864794083758e+00 -9.7378264574574231e+11 
+3.2500000000000000e+01 +2.4632121323182742e-03 -1.1439328482181082e-05 +4.9300856200687857e+00 -9.6082299328409204e+11 
+3.2600000000000001e+01 +2.4505993628780053e-03 -1.1284387583056804e-05 +4.7524834830012095e+00 -9.4736263199553479e+11 
+3.2700000000000003e+01 +2.4379737827219753e-03 -1.1168251052286077e-05 +4.5792334617767825e+00 -9.3346750990007996e+11 
+3.2800000000000004e+01 +2.4253378514229864e-03 -1.1077564449542744e-05 +4.4102889499665388e+00 -9.1920357501769531e+11 
+3.2899999999999999e+01 +2.4126940285538333e-03 -1.0998973334864649e-05 +4.2456033411416785e+00 -9.0463677536839758e+11 
+3.3000000000000000e+01 +2.4000447736873135e-03 -1.0919123267994497e-05 +4.0851300288733228e+00 -8.8983305897219971e+11 
+3.3100000000000001e+01 +2.3873925549858311e-03 -1.0826070389841778e-05 +3.9288164040159521e+00 -8.7485181136687219e+11 
+3.3200000000000003e+01 +2.3747398749702302e-03 -1.0713513164556639e-05 +3.7765858465567996e+00 -8.5972616816111536e+11 
+3.3300000000000004e+01 +2.3620892447509560e-03 -1.0576560637541266e-05 +3.6283557337666128e+00 -8.4448270248145300e+11 
+3.3399999999999999e+01 +2.3494431754384638e-03 -1.0410321853892874e-05 +3.4840434429158358e+00 -8.2914798745431860e+11 
+3.3500000000000000e+01 +2.3368041781431917e-03 -1.0209905858928392e-05 +3.3435663512752622e+00 -8.1374859620625745e+11 
+3.3600000000000001e+01 +2.3241747639755994e-03 -9.9704216978548965e-06 +3.2068418361153337e+00 -7.9831110186369849e+11 
+3.3700000000000003e+01 +2.3115574440461264e-03 -9.6869784158860133e-06 +3.0737872747068331e+00 -7.8286207755318567e+11 
+3.3800000000000004e+01 +2.2989547294652280e-03 -9.3546850583107978e-06 +2.9443200443202175e+00 -7.6742809640114624e+11 
+3.3899999999999999e+01 +2.2863691313433541e-03 -8.9686506702969725e-06 +2.8183575222261270e+00 -7.5203573153407959e+11 
+3.4000000000000000e+01 +2.2738031607909448e-03 -8.5239842971794983e-06 +2.6958170856952752e+00 -7.3671155607850171e+11 
+3.4100000000000001e+01 +2.2612591416970120e-03 -8.0192863615038088e-06 +2.5766201769108861e+00 -7.2148001050420557e+11 
+3.4200000000000003e+01 +2.2487386490647934e-03 -7.4671227958262635e-06 +2.4607044977067760e+00 -7.0635700465423889e+11 
+3.4300000000000004e+01 +2.2362430706760797e-03 -6.8835509100825718e-06 +2.3480118148296363e+00 -6.9135631571504236e+11 
+3.4399999999999999e+01 +2.2237737943126626e-03 -6.2846280141723764e-06 +2.2384838950260657e+00 -6.7649172087302356e+11 
+3.4500000000000000e+01 +2.2113322077563372e-03 -5.6864114179543246e-06 +2.1320625050426112e+00 -6.6177699731458313e+11 
+3.4600000000000001e+01 +2.1989196987888902e-03 -5.1049584315018542e-06 +2.0286894116260226e+00 -6.4722592222618115e+11 
+3.4700000000000003e+01 +2.1865376551921238e-03 -4.5563263645670397e-06 +1.9283063815226102e+00 -6.3285227279412451e+11 
+3.4800000000000004e+01 +2.1741874647478242e-03 -4.0565725272331596e-06 +1.8308551814792349e+00 -6.1866982620492114e+11 
+3.4899999999999999e+01 +2.1618705152377888e-03 -3.6217542292867157e-06 +1.7362775782423103e+00 -6.0469235964491357e+11 
+3.5000000000000000e+01 +2.1495881944438040e-03 -3.2679287807683566e-06 +1.6445153385585953e+00 -5.9093365030057043e+11 
+3.5100000000000001e+01 +2.1373418659246914e-03 -3.0062170610352883e-06 +1.5555084444732505e+00 -5.7740503144999658e+11 
+3.5200000000000003e+01 +2.1251327963473531e-03 -2.8279942274684628e-06 +1.4691897392264335e+00 -5.6410806073834729e+11 
+3.5300000000000004e+01 +2.1129622281557173e-03 -2.7196990070441277e-06 +1.3854902813570151e+00 -5.5104185190252478e+11 
+3.5399999999999999e+01 +2.1008314037937064e-03 -2.6677701266237563e-06 +1.3043411294039517e+00 -5.3820551867945233e+11 
+3.5500000000000000e+01 +2.0887415657052464e-03 -2.6586463131344081e-06 +1.2256733419060346e+00 -5.2559817480600336e+11 
+3.5600000000000001e+01 +2.0766939563342667e-03 -2.6787662934654295e-06 +1.1494179774021402e+00 -5.1321893401909235e+11 
+3.5700000000000003e+01 +2.0646898181246906e-03 -2.7145687945028889e-06 +1.0755060944311237e+00 -5.0106691005560364e+11 
+3.5800000000000004e+01 +2.0527303935204484e-03 -2.7524925432148364e-06 +1.0038687515318285e+00 -4.8914121665243622e+11 
+3.5899999999999999e+01 +2.0408169249654627e-03 -2.7789762664627448e-06 +9.3443700724315604e-01 -4.7744096754649158e+11 
+3.6000000000000000e+01 +2.0289506549036598e-03 -2.7804586911277636e-06 +8.6714192010393687e-01 -4.6596527647466711e+11 
+3.6100000000000001e+01 +2.0171327157681111e-03 -2.7465803360887012e-06 +8.0191790799227047e-01 -4.5471314884478101e+11 
+3.6200000000000003e+01 +2.0053637999484634e-03 -2.6797888875263587e-06 +7.3871282614291223e-01 -4.4368315674827448e+11 
+3.6300000000000004e+01 +1.9936444898235087e-03 -2.5857338236765829e-06 +6.7747788912981466e-01 -4.3287376394748517e+11 
+3.6399999999999999e+01 +1.9819753677720420e-03 -2.4700646227522665e-06 +6.1816431152690021e-01 -4.2228343420475568e+11 
+3.6500000000000000e+01 +1.9703570161728476e-03 -2.3384307628351320e-06 +5.6072330790828018e-01 -4.1191063128248529e+11 
+3.6600000000000001e+01 +1.9587900174047228e-03 -2.1964817221774221e-06 +5.0510609284778529e-01 -4.0175381894298218e+11 
+3.6700000000000003e+01 +1.9472749538464547e-03 -2.0498669788608594e-06 +4.5126388091950809e-01 -3.9181146094863177e+11 
+3.6800000000000004e+01 +1.9358124078768361e-03 -1.9042360112196682e-06 +3.9914788669741358e-01 -3.8208202106179718e+11 
+3.6899999999999999e+01 +1.9244029618746628e-03 -1.7652382973208152e-06 +3.4870932475535876e-01 -3.7256396304478949e+11 
+3.7000000000000000e+01 +1.9130471982187207e-03 -1.6385233153312818e-06 +2.9989940966739909e-01 -3.6325575065998596e+11 
+3.7100000000000001e+01 +1.9017456772048569e-03 -1.5284735098282754e-06 +2.5267078117333341e-01 -3.5415554045138806e+11 
