# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+2.0900000000000002e+01 +1.4933900851109176e+00 +2.8101789295103062e+07 -1.0129212984579325e+15 +1.9268359054586993e+22 
+2.1000000000000000e+01 +1.4894124524649013e+00 +2.8337814365206223e+07 -1.0033817248495216e+15 +1.9070309005746879e+22 
+2.1100000000000001e+01 +1.4853407173194506e+00 +2.8552859029153500e+07 -9.9110481889568025e+14 +1.8798817444555253e+22 
+2.1200000000000003e+01 +1.4811750351921931e+00 +2.8748006802712861e+07 -9.7632189763859888e+14 +1.8462422518389369e+22 
+2.1300000000000001e+01 +1.4769164250453091e+00 +2.8924724543817971e+07 -9.5933675385544450e+14 +1.8072477785410387e+22 
+2.1400000000000002e+01 +1.4725659058405305e+00 +2.9084479110671125e+07 -9.4045318035411450e+14 +1.7640336804701016e+22 
+2.1500000000000000e+01 +1.4681244965399558e+00 +2.9228737361257158e+07 -9.1997496991767050e+14 +1.7177353134599506e+22 
+2.1600000000000001e+01 +1.4635932161055383e+00 +2.9358966153645188e+07 -8.9820591533871075e+14 +1.6694880333728206e+22 
+2.1700000000000003e+01 +1.4589730834992387e+00 +2.9476632345901806e+07 -8.7544980940968300e+14 +1.6204271960707937e+22 
+2.1800000000000001e+01 +1.4542651176830053e+00 +2.9583202796100441e+07 -8.5201044492370825e+14 +1.5716881574177349e+22 
+2.1900000000000002e+01 +1.4494703376187987e+00 +2.9680144362312775e+07 -8.2819161467406088e+14 +1.5244062732785998e+22 
+2.2000000000000000e+01 +1.4445897622686754e+00 +2.9768923902535852e+07 -8.0429711144458838e+14 +1.4797168994885013e+22 
+2.2100000000000001e+01 +1.4396237351248780e+00 +2.9850587018854931e+07 -7.8066420623890050e+14 +1.4390898413155241e+22 
+2.2200000000000003e+01 +1.4345698978015466e+00 +2.9924494288931958e+07 -7.5776408284656988e+14 +1.4053327014726088e+22 
+2.2300000000000001e+01 +1.4294252164430830e+00 +2.9989585034445073e+07 -7.3610140326725500e+14 +1.3815875320740565e+22 
+2.2400000000000002e+01 +1.4241866571938813e+00 +3.0044798577089563e+07 -7.1618082950346850e+14 +1.3709963852444426e+22 
+2.2500000000000000e+01 +1.4188511861985309e+00 +3.0089074238434047e+07 -6.9850702354240862e+14 +1.3767013130607211e+22 
+2.2600000000000001e+01 +1.4134157696013854e+00 +3.0121351340193652e+07 -6.8358464738849675e+14 +1.4018443676525198e+22 
+2.2700000000000003e+01 +1.4078773735469452e+00 +3.0140569203986898e+07 -6.7191836303465812e+14 +1.4495676011140990e+22 
+2.2800000000000001e+01 +1.4022329641795437e+00 +3.0145667151548348e+07 -6.6401283248784088e+14 +1.5230130655831767e+22 
+2.2900000000000002e+01 +1.3964795076437992e+00 +3.0135584504424442e+07 -6.6037271773265812e+14 +1.6253228131289655e+22 
+2.3000000000000000e+01 +1.3906139700839919e+00 +3.0109260584375139e+07 -6.6150268077862388e+14 +1.7596388958962241e+22 
+2.3100000000000001e+01 +1.3846316134240095e+00 +3.0068531306364875e+07 -6.6814327954592775e+14 +1.9293865119159090e+22 
+2.3200000000000003e+01 +1.3785208827047086e+00 +3.0026818959047996e+07 -6.8197865569675650e+14 +2.1391234430606152e+22 
+2.3300000000000001e+01 +1.3722685187465464e+00 +3.0000442424286090e+07 -7.0492884680416325e+14 +2.3936906170894400e+22 
+2.3400000000000002e+01 +1.3658612623695725e+00 +3.0005720584192712e+07 -7.3891389047041538e+14 +2.6979289618498351e+22 
+2.3500000000000000e+01 +1.3592858543941830e+00 +3.0058972320668321e+07 -7.8585382427315388e+14 +3.0566794051149139e+22 
+2.3600000000000001e+01 +1.3525290356406594e+00 +3.0176516515681427e+07 -8.4766868579764888e+14 +3.4747828746803711e+22 
+2.3700000000000003e+01 +1.3455775469292022e+00 +3.0374672051250730e+07 -9.2627851263527988e+14 +3.9570802983610125e+22 
+2.3800000000000001e+01 +1.3384181290801918e+00 +3.0669757809289236e+07 -1.0236033423650864e+15 +4.5084126039339927e+22 
+2.3900000000000002e+01 +1.3310375229137892e+00 +3.1078092671840854e+07 -1.1415632125812442e+15 +5.1336207192222652e+22 
+2.4000000000000000e+01 +1.3234224692503940e+00 +3.1615995520797674e+07 -1.2820781608601592e+15 +5.8375455719947793e+22 
+2.4100000000000001e+01 +1.3155714958598042e+00 +3.2287349663718443e+07 -1.4452028913145165e+15 +6.6177712020121000e+22 
+2.4200000000000003e+01 +1.3075302783106819e+00 +3.3046296110009380e+07 -1.6235307741059648e+15 +7.4428540967085461e+22 
+2.4300000000000001e+01 +1.2993562791209861e+00 +3.3834540294786379e+07 -1.8077898459365482e+15 +8.2740938555211184e+22 
+2.4400000000000002e+01 +1.2911069608088974e+00 +3.4593787653036609e+07 -1.9887081434937268e+15 +9.0727900778431263e+22 
+2.4500000000000000e+01 +1.2828397858927316e+00 +3.5265743619667560e+07 -2.1570137034559940e+15 +9.8002423630413957e+22 
+2.4600000000000001e+01 +1.2746122168905085e+00 +3.5792113629759818e+07 -2.3034345625214000e+15 +1.0417750310540940e+23 
+2.4700000000000003e+01 +1.2664817163204323e+00 +3.6114603118288219e+07 -2.4186987573761220e+15 +1.0886613519731519e+23 
+2.4800000000000001e+01 +1.2585057467005678e+00 +3.6174917520303905e+07 -2.4935343247147265e+15 +1.1168131590027525e+23 
+2.4900000000000002e+01 +1.2507417705492110e+00 +3.5914762270726770e+07 -2.5186693012171060e+15 +1.1223604120799881e+23 
+2.5000000000000000e+01 +1.2432472503843626e+00 +3.5275842804656669e+07 -2.4848317235839305e+15 +1.1014330711482200e+23 
+2.5100000000000001e+01 +1.2360591132327823e+00 +3.4221487305095829e+07 -2.3862096684146505e+15 +1.0516471167627773e+23 
+2.5200000000000003e+01 +1.2291321441554124e+00 +3.2801514947223965e+07 -2.2308313719716488e+15 +9.7656261194769314e+22 
+2.5300000000000001e+01 +1.2224005927214827e+00 +3.1087367654426493e+07 -2.0301851104519495e+15 +8.8122564034994790e+22 
+2.5400000000000002e+01 +1.2157987085005597e+00 +2.9150487349870887e+07 -1.7957591600267935e+15 +7.7068228560861836e+22 
+2.5500000000000000e+01 +1.2092607410620142e+00 +2.7062315956856620e+07 -1.5390417968832435e+15 +6.4997863136766688e+22 
+2.5600000000000001e+01 +1.2027209399752814e+00 +2.4894295398632877e+07 -1.2715212972020115e+15 +5.2416076126903761e+22 
+2.5700000000000003e+01 +1.1961135548096300e+00 +2.2717867598557763e+07 -1.0046859371768371e+15 +3.9827475895869390e+22 
+2.5800000000000001e+01 +1.1893728351346431e+00 +2.0604474479799356e+07 -7.5002399297943125e+14 +2.7736670807592597e+22 
+2.5900000000000002e+01 +1.1824330305196562e+00 +1.8625557965666592e+07 -5.1902374079748356e+14 +1.6648269226480507e+22 
+2.6000000000000000e+01 +1.1752283905341174e+00 +1.6852559979408100e+07 -3.2317345681195312e+14 +7.0668795167404940e+21 
+2.6100000000000001e+01 +1.1677100974037369e+00 +1.5339699737676091e+07 -1.7120952943682272e+14 -6.2032316310452804e+20 
+2.6200000000000003e+01 +1.1598970639798363e+00 +1.4072305630381184e+07 -6.0860795976186242e+13 -6.4958964785524580e+21 
+2.6300000000000001e+01 +1.1518251357699312e+00 +1.3018483340886321e+07 +1.2895794026973521e+13 -1.0759831300604613e+22 
+2.6400000000000002e+01 +1.1435301582816926e+00 +1.2146338552456923e+07 +5.5083291040961367e+13 -1.3612118500603442e+22 
+2.6500000000000000e+01 +1.1350479770226218e+00 +1.1423976948462617e+07 +7.0724745522154766e+13 -1.5252748949533592e+22 
+2.6600000000000001e+01 +1.1264144375004441e+00 +1.0819504212131957e+07 +6.4843207943387062e+13 -1.5881713518879212e+22 
+2.6700000000000003e+01 +1.1176653852226937e+00 +1.0301026026816018e+07 +4.2461728762976094e+13 -1.5699003079679501e+22 
+2.6800000000000001e+01 +1.1088366656969717e+00 +9.8366480758192129e+06 +8.6033584450678652e+12 -1.4904608503157599e+22 
+2.6900000000000002e+01 +1.0999641244308951e+00 +9.3944760424467269e+06 -3.1708852546962762e+13 -1.3698520660501443e+22 
+2.7000000000000000e+01 +1.0910836069320391e+00 +8.9426156100145709e+06 -7.3451853750123016e+13 -1.2280730422902524e+22 
+2.7100000000000001e+01 +1.0822246748577986e+00 +8.4550453170913160e+06 -1.1240967840141003e+14 -1.0821506743961945e+22 
+2.7200000000000003e+01 +1.0733917544643345e+00 +7.9292351235025385e+06 -1.4759469456264003e+14 -9.3722309062315905e+21 
+2.7300000000000001e+01 +1.0645829881576696e+00 +7.3685278442961406e+06 -1.7882635399170922e+14 -7.9545622747984198e+21 
+2.7400000000000002e+01 +1.0557965183437537e+00 +6.7762662945576422e+06 -2.0592410845065712e+14 -6.5901602146277371e+21 
+2.7500000000000000e+01 +1.0470304874286043e+00 +6.1557932893365026e+06 -2.2870740969750712e+14 -5.3006840908037111e+21 
+2.7600000000000001e+01 +1.0382830378181642e+00 +5.5104516437259801e+06 -2.4699570949528844e+14 -4.1077932682600597e+21 
+2.7700000000000003e+01 +1.0295523119184431e+00 +4.8435841727771452e+06 -2.6060845960212038e+14 -3.0331471120793652e+21 
+2.7800000000000001e+01 +1.0208364521353714e+00 +4.1585336915876167e+06 -2.6936511178136528e+14 -2.0984049871883052e+21 
+2.7900000000000002e+01 +1.0121336008749147e+00 +3.4586430152420234e+06 -2.7308511779532228e+14 -1.3252262585381660e+21 
+2.8000000000000000e+01 +1.0034419005430981e+00 +2.7472549587790472e+06 -2.7158792940047391e+14 -7.3527029126474668e+20 
+2.8100000000000001e+01 +9.9475990699155759e-01 +2.0277789671173310e+06 -2.6483053882019812e+14 -3.4271322025498916e+20 
+2.8200000000000003e+01 +9.8608782985469123e-01 +1.3038910044815755e+06 -2.5332010011917259e+14 -1.3179826022420781e+20 
+2.8300000000000001e+01 +9.7742629221255184e-01 +5.7933366494310438e+05 -2.3770130782479800e+14 -7.9285395770060685e+19 
+2.8400000000000002e+01 +9.6877591714523015e-01 -1.4215045744808074e+05 -2.1861885646202119e+14 -1.6193461156511423e+20 
+2.8500000000000000e+01 +9.6013732773276628e-01 -8.5681876861286850e+05 -1.9671744055913688e+14 -3.5650589218029155e+20 
+2.8600000000000001e+01 +9.5151114705522721e-01 -1.5609286744869668e+06 -1.7264175464276528e+14 -6.3975922223684583e+20 
+2.8700000000000003e+01 +9.4289799819270870e-01 -2.2507375810232563e+06 -1.4703649323757756e+14 -9.8845458641403511e+20 
+2.8800000000000001e+01 +9.3429850422526972e-01 -2.9225028941557347e+06 -1.2054635087020034e+14 -1.3793519693361890e+21 
+2.8900000000000002e+01 +9.2571328823297472e-01 -3.5724820198177262e+06 -9.3816022067615547e+13 -1.7892113556120968e+21 
+2.9000000000000000e+01 +9.1714297329588046e-01 -4.1969323639390264e+06 -6.7490201357084672e+13 -2.1947927298442375e+21 
+2.9100000000000001e+01 +9.0858846053381426e-01 -4.7930578213590952e+06 -4.2083681409765133e+13 -2.5773398966022360e+21 
+2.9200000000000003e+01 +9.0005176322554314e-01 -5.3618482424646635e+06 -1.7591647482818846e+13 -2.9360319400129861e+21 
+2.9300000000000001e+01 +8.9153517268958038e-01 -5.9052399665361457e+06 +6.1206170208797461e+12 -3.2745317641159165e+21 
+2.9400000000000002e+01 +8.8304098024441313e-01 -6.4251693328376440e+06 +2.9187828696482785e+13 -3.5965022728897078e+21 
+2.9500000000000000e+01 +8.7457147720853912e-01 -6.9235726806413503e+06 +5.1744704140201664e+13 -3.9056063703467368e+21 
+2.9600000000000001e+01 +8.6612895490050634e-01 -7.4023863492480954e+06 +7.3925959951466156e+13 -4.2055069605955528e+21 
+2.9700000000000003e+01 +8.5771570463879931e-01 -7.8635466779236076e+06 +9.5866312725801641e+13 -4.4998669476288937e+21 
+2.9800000000000001e+01 +8.4933401774189143e-01 -8.3089900059212530e+06 +1.1770047905705034e+14 -4.7923492353844183e+21 
+2.9900000000000002e+01 +8.4098618552833693e-01 -8.7406526725499853e+06 +1.3956317554577503e+14 -5.0866167280082333e+21 
+3.0000000000000000e+01 +8.3267449931664217e-01 -9.1604710170824174e+06 +1.6158911878799525e+14 -5.3863323295028106e+21 
+3.0100000000000001e+01 +8.2440125270449960e-01 -9.5698746340071838e+06 +1.8387088455109825e+14 -5.6943582098493234e+21 
+3.0200000000000003e+01 +8.1616874840655707e-01 -9.9682661387801003e+06 +2.0633248529849681e+14 -6.0103536032369491e+21 
+3.0300000000000001e+01 +8.0797929141664293e-01 -1.0354541402060896e+07 +2.2885579266319888e+14 -6.3331770097735219e+21 
+3.0400000000000002e+01 +7.9983518672856790e-01 -1.0727596294502489e+07 +2.5132267827756641e+14 -6.6616869295496196e+21 
+3.0500000000000000e+01 +7.9173873933618766e-01 -1.1086326686783163e+07 +2.7361501377683097e+14 -6.9947418627415988e+21 
+3.0600000000000001e+01 +7.8369225423333144e-01 -1.1429628449563099e+07 +2.9561467079402175e+14 -7.3312003094573178e+21 
+3.0700000000000003e+01 +7.7569803641383728e-01 -1.1756397453513533e+07 +3.1720352096369556e+14 -7.6699207698549456e+21 
+3.0800000000000001e+01 +7.6775839087153308e-01 -1.2065529569291921e+07 +3.3826343591849094e+14 -8.0097617440292293e+21 
+3.0900000000000002e+01 +7.5987562260024599e-01 -1.2355920667562120e+07 +3.5867628729209300e+14 -8.3495817321119125e+21 
+3.1000000000000000e+01 +7.5205203659382236e-01 -1.2626466618996525e+07 +3.7832394671902700e+14 -8.6882392342573382e+21 
+3.1100000000000001e+01 +7.4428937257433814e-01 -1.2876446931236509e+07 +3.9711479812060062e+14 -9.0246090234565346e+21 
+3.1200000000000003e+01 +7.3658710917686399e-01 -1.3106675659840075e+07 +4.1506327456958756e+14 -9.3576309641707373e+21 
+3.1300000000000001e+01 +7.2894415976472648e-01 -1.3318350497352174e+07 +4.3221032142775662e+14 -9.6862611937668922e+21 
+3.1400000000000002e+01 +7.2135943770123234e-01 -1.3512669136306463e+07 +4.4859688405556644e+14 -1.0009455849572256e+22 
+3.1500000000000000e+01 +7.1383185634970436e-01 -1.3690829269243266e+07 +4.6426390781414375e+14 -1.0326171068932590e+22 
+3.1600000000000001e+01 +7.0636032907344803e-01 -1.3854028588694608e+07 +4.7925233806369969e+14 -1.0635362989166555e+22 
+3.1700000000000003e+01 +6.9894376923578538e-01 -1.4003464787201488e+07 +4.9360312016547806e+14 -1.0935987747624118e+22 
+3.1800000000000001e+01 +6.9158109020005398e-01 -1.4140335557314733e+07 +5.0735719948187631e+14 -1.1227001481690316e+22 
+3.1900000000000002e+01 +6.8427120532954677e-01 -1.4265838591559149e+07 +5.2055552137229956e+14 -1.1507360328660023e+22 
+3.2000000000000000e+01 +6.7701302798760432e-01 -1.4381171582486184e+07 +5.3323903119917112e+14 -1.1776020425918380e+22 
+3.2100000000000001e+01 +6.6980607413770910e-01 -1.4487317195157459e+07 +5.4543804966209569e+14 -1.2032117966235463e+22 
+3.2200000000000003e+01 +6.6265227014413242e-01 -1.4584397984800626e+07 +5.5714039882356638e+14 -1.2275509364343576e+22 
+3.2300000000000004e+01 +6.5555414497134079e-01 -1.4672321479185630e+07 +5.6832327608702588e+14 -1.2506231090475090e+22 
+3.2399999999999999e+01 +6.4851422758379151e-01 -1.4750995206074443e+07 +5.7896387885488500e+14 -1.2724319614829328e+22 
+3.2500000000000000e+01 +6.4153504694594299e-01 -1.4820326693233531e+07 +5.8903940453017238e+14 -1.2929811407625660e+22 
+3.2600000000000001e+01 +6.3461913202225562e-01 -1.4880223468426954e+07 +5.9852705051558175e+14 -1.3122742939072766e+22 
+3.2700000000000003e+01 +6.2776901177717193e-01 -1.4930593059406856e+07 +6.0740401421230075e+14 -1.3303150679331313e+22 
+3.2800000000000004e+01 +6.2098721517517486e-01 -1.4971342993955318e+07 +6.1564749302528138e+14 -1.3471071098681051e+22 
+3.2899999999999999e+01 +6.1427627118068184e-01 -1.5002380799810207e+07 +6.2323468435413138e+14 -1.3626540667236245e+22 
+3.3000000000000000e+01 +6.0763870875820369e-01 -1.5023614004768113e+07 +6.3014278560530025e+14 -1.3769595855318704e+22 
+3.3100000000000001e+01 +6.0107621091779739e-01 -1.5035042795791432e+07 +6.3635808675032238e+14 -1.3900318416251963e+22 
+3.3200000000000003e+01 +5.9458707685209811e-01 -1.5037037996755829e+07 +6.4190324805016550e+14 -1.4018971236248414e+22 
+3.3300000000000004e+01 +5.8816875979942063e-01 -1.5030063090781722e+07 +6.4681002233982388e+14 -1.4125862484788996e+22 
+3.3399999999999999e+01 +5.8181871299803445e-01 -1.5014581560963640e+07 +6.5111016245137538e+14 -1.4221300331267813e+22 
+3.3500000000000000e+01 +5.7553438968622972e-01 -1.4991056890411226e+07 +6.5483542121877200e+14 -1.4305592945137955e+22 
+3.3600000000000001e+01 +5.6931324310226816e-01 -1.4959952562212750e+07 +6.5801755147331162e+14 -1.4379048495769010e+22 
+3.3700000000000003e+01 +5.6315272648446135e-01 -1.4921732059488777e+07 +6.6068830605009288e+14 -1.4441975152646579e+22 
+3.3800000000000004e+01 +5.5705029307105958e-01 -1.4876858865323797e+07 +6.6287943778013812e+14 -1.4494681085134728e+22 
+3.3899999999999999e+01 +5.5100339610038573e-01 -1.4825796462844200e+07 +6.6462269949918450e+14 -1.4537474462737804e+22 
+3.4000000000000000e+01 +5.4500948881068123e-01 -1.4769008335127860e+07 +6.6594984403737700e+14 -1.4570663454791392e+22 
+3.4100000000000001e+01 +5.3906681602032558e-01 -1.4706940021470813e+07 +6.6689070420123312e+14 -1.4594612458496541e+22 
+3.4200000000000003e+01 +5.3317678886793884e-01 -1.4639965285856994e+07 +6.6746743268134112e+14 -1.4609910781867582e+22 
+3.4300000000000004e+01 +5.2734161007224689e-01 -1.4568439948467407e+07 +6.6770026214207612e+14 -1.4617203960703460e+22 
+3.4399999999999999e+01 +5.2156348235192740e-01 -1.4492719829454504e+07 +6.6760942524457500e+14 -1.4617137530706365e+22 
+3.4500000000000000e+01 +5.1584460842572488e-01 -1.4413160749011053e+07 +6.6721515465456250e+14 -1.4610357027715802e+22 
+3.4600000000000001e+01 +5.1018719101228649e-01 -1.4330118527272183e+07 +6.6653768303127975e+14 -1.4597507987378811e+22 
+3.4700000000000003e+01 +5.0459343283039493e-01 -1.4243948984454148e+07 +6.6559724304316575e+14 -1.4579235945616786e+22 
+3.4800000000000004e+01 +4.9906553659865455e-01 -1.4155007940664422e+07 +6.6441406734615725e+14 -1.4556186437974804e+22 
+3.4899999999999999e+01 +4.9360570503587270e-01 -1.4063651216134140e+07 +6.6300838861045838e+14 -1.4529005000428643e+22 
+3.5000000000000000e+01 +4.8821614086069476e-01 -1.3970234630996101e+07 +6.6140043949489800e+14 -1.4498337168610092e+22 
+3.5100000000000001e+01 +4.8289820779181569e-01 -1.3875037870148525e+07 +6.5960573638491575e+14 -1.4464652742323583e+22 
+3.5200000000000003e+01 +4.7764991354781067e-01 -1.3778036077357696e+07 +6.5762093054973188e+14 -1.4427718577373309e+22 
+3.5300000000000004e+01 +4.7246842684726620e-01 -1.3679128261128789e+07 +6.5543795698196200e+14 -1.4387125793636563e+22 
+3.5399999999999999e+01 +4.6735091640872284e-01 -1.3578213429942116e+07 +6.5304875067147438e+14 -1.4342465510909642e+22 
+3.5500000000000000e+01 +4.6229455095074462e-01 -1.3475190592290124e+07 +6.5044524660939050e+14 -1.4293328849023984e+22 
+3.5600000000000001e+01 +4.5729649919188453e-01 -1.3369958756659674e+07 +6.4761937978631312e+14 -1.4239306927797801e+22 
+3.5700000000000003e+01 +4.5235392985072487e-01 -1.3262416931555744e+07 +6.4456308519491862e+14 -1.4179990867111494e+22 
+3.5800000000000004e+01 +4.4746401164579713e-01 -1.3152464125450045e+07 +6.4126829782392400e+14 -1.4114971786723841e+22 
+3.5899999999999999e+01 +4.4262391329567780e-01 -1.3039999346845152e+07 +6.3772695266579362e+14 -1.4043840806509982e+22 
+3.6000000000000000e+01 +4.3783080351891884e-01 -1.2924921604226593e+07 +6.3393098471088475e+14 -1.3966189046278962e+22 
+3.6100000000000001e+01 +4.3308260210109389e-01 -1.2807218370272567e+07 +6.2987914542306688e+14 -1.3881828062838439e+22 
+3.6200000000000003e+01 +4.2838023309578138e-01 -1.2687230974378062e+07 +6.2559745215361900e+14 -1.3791451160782234e+22 
+3.6300000000000004e+01 +4.2372537162357482e-01 -1.2565389210127424e+07 +6.2111873872692212e+14 -1.3695972081689648e+22 
+3.6399999999999999e+01 +4.1911969280504974e-01 -1.2442122871092832e+07 +6.1647583896592412e+14 -1.3596304567096442e+22 
+3.6500000000000000e+01 +4.1456487176079593e-01 -1.2317861750856712e+07 +6.1170158669478600e+14 -1.3493362358575321e+22 
+3.6600000000000001e+01 +4.1006258361140130e-01 -1.2193035642998816e+07 +6.0682881573733825e+14 -1.3388059197688781e+22 
+3.6700000000000003e+01 +4.0561450347746153e-01 -1.2068074341104252e+07 +6.0189035991802288e+14 -1.3281308826017613e+22 
+3.6800000000000004e+01 +4.0122230647954626e-01 -1.1943407638742007e+07 +5.9691905305941962e+14 -1.3174024985086318e+22 
+3.6899999999999999e+01 +3.9688766773825879e-01 -1.1819465329502132e+07 +5.9194772898657850e+14 -1.3067121416494687e+22 
+3.7000000000000000e+01 +3.9261226237418190e-01 -1.1696677206962010e+07 +5.8700922152305200e+14 -1.2961511861796712e+22 
+3.7100000000000001e+01 +3.8839707581158345e-01 -1.1575355514738560e+07 +5.8212728817275762e+14 -1.2857850409951886e+22 
