# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+1.5100000000000000e+02 +1.1872774875319070e-05 -3.9604832103534819e-03 +1.3385157339608798e+07 
+1.5109999999999999e+02 +1.1841014785814075e-05 -3.9446661779022662e-03 +1.3318159324643744e+07 
+1.5120000000000002e+02 +1.1809364367880586e-05 -3.9289225187157835e-03 +1.3251767086113319e+07 
+1.5130000000000001e+02 +1.1777822893661255e-05 -3.9132515334344507e-03 +1.3185922591500560e+07 
+1.5140000000000001e+02 +1.1746389635298773e-05 -3.8976525227008398e-03 +1.3120567809074188e+07 
+1.5150000000000000e+02 +1.1715063864935879e-05 -3.8821247871580491e-03 +1.3055644707223946e+07 
+1.5159999999999999e+02 +1.1683844854715209e-05 -3.8666676274462602e-03 +1.2991095253375843e+07 
+1.5170000000000002e+02 +1.1652731876779454e-05 -3.8512803442084060e-03 +1.2926861415915823e+07 
+1.5180000000000001e+02 +1.1621724203271343e-05 -3.8359622380867318e-03 +1.2862885162937092e+07 
+1.5190000000000001e+02 +1.1590821106333535e-05 -3.8207126097224205e-03 +1.2799108462194510e+07 
+1.5200000000000000e+02 +1.1560021858108711e-05 -3.8055307597574216e-03 +1.2735473281715387e+07 
+1.5209999999999999e+02 +1.1529325830616041e-05 -3.7904160989021556e-03 +1.2671939155117637e+07 
+1.5220000000000002e+02 +1.1498732795380376e-05 -3.7753684781342126e-03 +1.2608535875891417e+07 
+1.5230000000000001e+02 +1.1468242623803102e-05 -3.7603878585002861e-03 +1.2545310803344324e+07 
+1.5240000000000001e+02 +1.1437855187285527e-05 -3.7454742010460704e-03 +1.2482311296437362e+07 
+1.5250000000000000e+02 +1.1407570357228995e-05 -3.7306274668177028e-03 +1.2419584714306412e+07 
+1.5259999999999999e+02 +1.1377388005034855e-05 -3.7158476168613133e-03 +1.2357178416007524e+07 
+1.5270000000000002e+02 +1.1347308002104441e-05 -3.7011346122230323e-03 +1.2295139760691786e+07 
+1.5280000000000001e+02 +1.1317330219839104e-05 -3.6864884139488447e-03 +1.2233516107383564e+07 
+1.5290000000000001e+02 +1.1287454529640145e-05 -3.6719089830840935e-03 +1.2172354814990005e+07 
+1.5300000000000000e+02 +1.1257680802908966e-05 -3.6573962806763431e-03 +1.2111703243007520e+07 
+1.5309999999999999e+02 +1.1228008822268172e-05 -3.6429501786450946e-03 +1.2051593499576338e+07 
+1.5320000000000002e+02 +1.1198438015225665e-05 -3.6285701924092849e-03 +1.1991996690408329e+07 
+1.5330000000000001e+02 +1.1168967720510732e-05 -3.6142557482645313e-03 +1.1932868671413444e+07 
+1.5340000000000001e+02 +1.1139597276852561e-05 -3.6000062725038856e-03 +1.1874165297515729e+07 
+1.5350000000000000e+02 +1.1110326022980408e-05 -3.5858211914222373e-03 +1.1815842424390063e+07 
+1.5360000000000002e+02 +1.1081153297623454e-05 -3.5716999313123630e-03 +1.1757855906866712e+07 
+1.5370000000000002e+02 +1.1052078439510975e-05 -3.5576419184694110e-03 +1.1700161600648437e+07 
+1.5380000000000001e+02 +1.1023100787372174e-05 -3.5436465791867187e-03 +1.1642715360816415e+07 
+1.5390000000000001e+02 +1.0994219679936299e-05 -3.5297133397588641e-03 +1.1585473042837704e+07 
+1.5400000000000000e+02 +1.0965434455932556e-05 -3.5158416264795224e-03 +1.1528390501955686e+07 
+1.5410000000000002e+02 +1.0936744544257309e-05 -3.5020309465822247e-03 +1.1471436470543861e+07 
+1.5420000000000002e+02 +1.0908149734475403e-05 -3.4882811310567364e-03 +1.1414631188878402e+07 
+1.5430000000000001e+02 +1.0879649906318803e-05 -3.4745920918318857e-03 +1.1358007774060821e+07 
+1.5440000000000001e+02 +1.0851244939519459e-05 -3.4609637408366764e-03 +1.1301599343428973e+07 
+1.5450000000000000e+02 +1.0822934713809326e-05 -3.4473959899996662e-03 +1.1245439014069799e+07 
+1.5460000000000002e+02 +1.0794719108920381e-05 -3.4338887512504199e-03 +1.1189559903400352e+07 
+1.5470000000000002e+02 +1.0766598004584562e-05 -3.4204419365168057e-03 +1.1133995128289610e+07 
+1.5480000000000001e+02 +1.0738571280533875e-05 -3.4070554577291007e-03 +1.1078777806420749e+07 
+1.5490000000000001e+02 +1.0710638816500224e-05 -3.3937292268149755e-03 +1.1023941054625360e+07 
+1.5500000000000000e+02 +1.0682800492215622e-05 -3.3804631557042006e-03 +1.0969517990343310e+07 
+1.5510000000000002e+02 +1.0655056107274836e-05 -3.3672570939318166e-03 +1.0915531233795885e+07 
+1.5520000000000002e+02 +1.0627405140724090e-05 -3.3541106414608744e-03 +1.0861961418097854e+07 
+1.5530000000000001e+02 +1.0599846991472377e-05 -3.3410233358591355e-03 +1.0808778678818457e+07 
+1.5540000000000001e+02 +1.0572381058428729e-05 -3.3279947146957803e-03 +1.0755953152075648e+07 
+1.5550000000000000e+02 +1.0545006740502181e-05 -3.3150243155394949e-03 +1.0703454973712392e+07 
+1.5560000000000002e+02 +1.0517723436601759e-05 -3.3021116759598484e-03 +1.0651254280014552e+07 
+1.5570000000000002e+02 +1.0490530545636474e-05 -3.2892563335243383e-03 +1.0599321206443654e+07 
+1.5580000000000001e+02 +1.0463427466515389e-05 -3.2764578258031329e-03 +1.0547625889383139e+07 
+1.5590000000000001e+02 +1.0436413598147504e-05 -3.2637156903642358e-03 +1.0496138464537840e+07 
+1.5600000000000000e+02 +1.0409488339441850e-05 -3.2510294647768662e-03 +1.0444829068044726e+07 
+1.5610000000000002e+02 +1.0382651170707419e-05 -3.2383987424929850e-03 +1.0393676511479165e+07 
+1.5620000000000002e+02 +1.0355901897853258e-05 -3.2258233405021612e-03 +1.0342694310961904e+07 
+1.5630000000000001e+02 +1.0329240408188290e-05 -3.2133031316753814e-03 +1.0291904657702336e+07 
+1.5640000000000001e+02 +1.0302666589021522e-05 -3.2008379888857161e-03 +1.0241329743624581e+07 
+1.5650000000000000e+02 +1.0276180327661928e-05 -3.1884277850050911e-03 +1.0190991760275755e+07 
+1.5660000000000002e+02 +1.0249781511418472e-05 -3.1760723929059090e-03 +1.0140912899334764e+07 
+1.5670000000000002e+02 +1.0223470027600131e-05 -3.1637716854598253e-03 +1.0091115352256214e+07 
+1.5680000000000001e+02 +1.0197245763515906e-05 -3.1515255355397931e-03 +1.0041621310889458e+07 
+1.5690000000000001e+02 +1.0171108606474753e-05 -3.1393338160176781e-03 +9.9924529667898491e+06 
+1.5700000000000000e+02 +1.0145058443785676e-05 -3.1271963997660888e-03 +9.9436325116597358e+06 
+1.5710000000000002e+02 +1.0119095090403156e-05 -3.1151131187023909e-03 +9.8951745952906366e+06 
+1.5720000000000002e+02 +1.0093218071863881e-05 -3.1030836409269486e-03 +9.8470637008584607e+06 
+1.5730000000000001e+02 +1.0067426841350079e-05 -3.0911075935857856e-03 +9.7992767696992476e+06 
+1.5740000000000001e+02 +1.0041720852043927e-05 -3.0791846038242280e-03 +9.7517907430235799e+06 
+1.5750000000000000e+02 +1.0016099557127681e-05 -3.0673142987891005e-03 +9.7045825625527371e+06 
+1.5760000000000002e+02 +9.9905624097835233e-06 -3.0554963056257196e-03 +9.6576291694352087e+06 
+1.5770000000000002e+02 +9.9651088631936895e-06 -3.0437302514800604e-03 +9.6109075050786324e+06 
+1.5780000000000001e+02 +9.9397383705403443e-06 -3.0320157634972957e-03 +9.5643945106777512e+06 
+1.5790000000000001e+02 +9.9144503850057391e-06 -3.0203524688238045e-03 +9.5180671277010310e+06 
+1.5800000000000000e+02 +9.8892443597720983e-06 -3.0087399946061829e-03 +9.4719022977975197e+06 
+1.5810000000000002e+02 +9.8641198215402858e-06 -2.9971780045715871e-03 +9.4258837549034562e+06 
+1.5820000000000002e+02 +9.8390765910860601e-06 -2.9856663087799813e-03 +9.3800224057858065e+06 
+1.5830000000000001e+02 +9.8141145627038444e-06 -2.9742047538732531e-03 +9.3343359499644432e+06 
+1.5840000000000001e+02 +9.7892336306880572e-06 -2.9627931864933243e-03 +9.2888420869928151e+06 
+1.5850000000000000e+02 +9.7644336893330997e-06 -2.9514314532813721e-03 +9.2435585162013397e+06 
+1.5860000000000002e+02 +9.7397146329334208e-06 -2.9401194008802697e-03 +9.1985029374678824e+06 
+1.5870000000000002e+02 +9.7150763557834456e-06 -2.9288568759314104e-03 +9.1536930501310993e+06 
+1.5880000000000001e+02 +9.6905187521775941e-06 -2.9176437250768941e-03 +9.1091465538116004e+06 
+1.5890000000000001e+02 +9.6660417164102761e-06 -2.9064797949582550e-03 +9.0648811479728669e+06 
+1.5900000000000000e+02 +9.6416451427759252e-06 -2.8953649322174839e-03 +9.0209145321449060e+06 
+1.5910000000000002e+02 +9.6173288602390483e-06 -2.8842989602147081e-03 +8.9772589761272296e+06 
+1.5920000000000002e+02 +9.5930924364445608e-06 -2.8732816091828735e-03 +8.9339050305249225e+06 
+1.5930000000000001e+02 +9.5689353737073905e-06 -2.8623125860716822e-03 +8.8908378157018796e+06 
+1.5940000000000001e+02 +9.5448571743425653e-06 -2.8513915978333570e-03 +8.8480424529090561e+06 
+1.5950000000000000e+02 +9.5208573406650518e-06 -2.8405183514178421e-03 +8.8055040624736007e+06 
+1.5960000000000002e+02 +9.4969353749898015e-06 -2.8296925537758160e-03 +8.7632077652092725e+06 
+1.5970000000000002e+02 +9.4730907796318524e-06 -2.8189139118591725e-03 +8.7211386821135841e+06 
+1.5980000000000001e+02 +9.4493230569061509e-06 -2.8081821326179997e-03 +8.6792819337164368e+06 
+1.5990000000000001e+02 +9.4256317091276603e-06 -2.7974969230024674e-03 +8.6376226405103505e+06 
+1.6000000000000000e+02 +9.4020162386113797e-06 -2.7868579899642636e-03 +8.5961459235473275e+06 
+1.6010000000000002e+02 +9.3784762140403412e-06 -2.7762650589661744e-03 +8.5548405573767498e+06 
+1.6020000000000002e+02 +9.3550114695698255e-06 -2.7657179295204224e-03 +8.5137099324162006e+06 
+1.6030000000000001e+02 +9.3316219057231636e-06 -2.7552164196515141e-03 +8.4727610930564906e+06 
+1.6040000000000001e+02 +9.3083074230236862e-06 -2.7447603473843190e-03 +8.4320010838062856e+06 
+1.6050000000000000e+02 +9.2850679219947464e-06 -2.7343495307433916e-03 +8.3914369489835277e+06 
+1.6060000000000002e+02 +9.2619033031596361e-06 -2.7239837877529286e-03 +8.3510757329454459e+06 
+1.6070000000000002e+02 +9.2388134670417030e-06 -2.7136629364371487e-03 +8.3109244799250811e+06 
+1.6080000000000001e+02 +9.2157983141642799e-06 -2.7033867948208497e-03 +8.2709902343772389e+06 
+1.6090000000000001e+02 +9.1928577450507043e-06 -2.6931551809288821e-03 +8.2312800408397298e+06 
+1.6100000000000000e+02 +9.1699916602243038e-06 -2.6829679127853847e-03 +8.1918009435069412e+06 
+1.6110000000000002e+02 +9.1471999012538370e-06 -2.6728248014791828e-03 +8.1525576247528140e+06 
+1.6120000000000002e+02 +9.1244820738897888e-06 -2.6627256303546338e-03 +8.1135453181779506e+06 
+1.6130000000000001e+02 +9.1018377249280566e-06 -2.6526701758206490e-03 +8.0747568955162503e+06 
+1.6140000000000001e+02 +9.0792664011645362e-06 -2.6426582142851309e-03 +8.0361852280168943e+06 
+1.6150000000000000e+02 +9.0567676493951283e-06 -2.6326895221566748e-03 +7.9978231873009978e+06 
+1.6160000000000002e+02 +9.0343410164157574e-06 -2.6227638758445659e-03 +7.9596636451290725e+06 
+1.6170000000000002e+02 +9.0119860490223125e-06 -2.6128810517567214e-03 +7.9216994728915961e+06 
+1.6180000000000001e+02 +8.9897022940106757e-06 -2.6030408263010246e-03 +7.8839235418662624e+06 
+1.6190000000000001e+02 +8.9674892981767682e-06 -2.5932429758869380e-03 +7.8463287239574147e+06 
+1.6200000000000000e+02 +8.9453466083165110e-06 -2.5834872769230255e-03 +7.8089078906746516e+06 
+1.6210000000000002e+02 +8.9232738311477922e-06 -2.5737735099576426e-03 +7.7716556705297194e+06 
+1.6220000000000002e+02 +8.9012708130766316e-06 -2.5641014721003298e-03 +7.7345737202083375e+06 
+1.6230000000000001e+02 +8.8793374604310040e-06 -2.5544709646001837e-03 +7.6976654533419814e+06 
+1.6240000000000001e+02 +8.8574736795389300e-06 -2.5448817887067012e-03 +7.6609342835443839e+06 
+1.6250000000000000e+02 +8.8356793767284235e-06 -2.5353337456701735e-03 +7.6243836249070279e+06 
+1.6260000000000002e+02 +8.8139544583274456e-06 -2.5258266367385409e-03 +7.5880168905437216e+06 
+1.6270000000000002e+02 +8.7922988306640762e-06 -2.5163602631631640e-03 +7.5518374947734177e+06 
+1.6280000000000001e+02 +8.7707124000662768e-06 -2.5069344261923962e-03 +7.5158488509272560e+06 
+1.6290000000000001e+02 +8.7491950728620474e-06 -2.4975489270757604e-03 +7.4800543727463279e+06 
+1.6300000000000000e+02 +8.7277467553794002e-06 -2.4882035670627670e-03 +7.4444574739083620e+06 
+1.6310000000000002e+02 +8.7063673007339064e-06 -2.4788981529392479e-03 +7.4090606985969050e+06 
+1.6320000000000002e+02 +8.6850563491913524e-06 -2.4696325136345605e-03 +7.3738631123433337e+06 
+1.6330000000000001e+02 +8.6638134878050670e-06 -2.4604064836136795e-03 +7.3388629109038301e+06 
+1.6340000000000001e+02 +8.6426383036283957e-06 -2.4512198973422493e-03 +7.3040582902031196e+06 
+1.6350000000000000e+02 +8.6215303837146910e-06 -2.4420725892858545e-03 +7.2694474462530511e+06 
+1.6360000000000002e+02 +8.6004893151172560e-06 -2.4329643939092422e-03 +7.2350285747375740e+06 
+1.6370000000000002e+02 +8.5795146848894652e-06 -2.4238951456780219e-03 +7.2007998715465646e+06 
+1.6380000000000001e+02 +8.5586060800846556e-06 -2.4148646790579480e-03 +7.1667595327726593e+06 
+1.6390000000000001e+02 +8.5377630877561711e-06 -2.4058728285144756e-03 +7.1329057542879907e+06 
+1.6400000000000000e+02 +8.5169852949573287e-06 -2.3969194285119941e-03 +7.0992367316437680e+06 
+1.6410000000000002e+02 +8.4962723428244969e-06 -2.3880043049417437e-03 +7.0657501985550011e+06 
+1.6420000000000002e+02 +8.4756240888261086e-06 -2.3791272493939716e-03 +7.0324420383679690e+06 
+1.6430000000000001e+02 +8.4550404445135926e-06 -2.3702880448836436e-03 +6.9993076718729623e+06 
+1.6440000000000001e+02 +8.4345213214383862e-06 -2.3614864744264117e-03 +6.9663425200763363e+06 
+1.6450000000000000e+02 +8.4140666311519486e-06 -2.3527223210379616e-03 +6.9335420040192949e+06 
+1.6460000000000002e+02 +8.3936762852056935e-06 -2.3439953677332160e-03 +6.9009015444718543e+06 
+1.6470000000000002e+02 +8.3733501951510887e-06 -2.3353053975279634e-03 +6.8684165624863068e+06 
+1.6480000000000001e+02 +8.3530882725395442e-06 -2.3266521934370227e-03 +6.8360824788212627e+06 
+1.6490000000000001e+02 +8.3328904289225365e-06 -2.3180355384767037e-03 +6.8038947146649258e+06 
+1.6500000000000000e+02 +8.3127565758514671e-06 -2.3094552156613032e-03 +6.7718486906393608e+06 
+1.6510000000000002e+02 +8.2926865768860319e-06 -2.3009110254558914e-03 +6.7399415746503370e+06 
+1.6520000000000002e+02 +8.2726801036187956e-06 -2.2924028381187899e-03 +6.7081775209745942e+06 
+1.6530000000000001e+02 +8.2527367796505767e-06 -2.2839305413583540e-03 +6.6765624310274757e+06 
+1.6540000000000001e+02 +8.2328562285822052e-06 -2.2754940228830764e-03 +6.6451022062718468e+06 
+1.6550000000000000e+02 +8.2130380740144620e-06 -2.2670931703997516e-03 +6.6138027475442421e+06 
+1.6560000000000002e+02 +8.1932819395481673e-06 -2.2587278716168532e-03 +6.5826699563360382e+06 
+1.6570000000000002e+02 +8.1735874487841291e-06 -2.2503980142417187e-03 +6.5517097336687865e+06 
+1.6580000000000001e+02 +8.1539542253231808e-06 -2.2421034859832316e-03 +6.5209279811735777e+06 
+1.6590000000000001e+02 +8.1343818927661290e-06 -2.2338441745492110e-03 +6.4903306000655321e+06 
+1.6600000000000000e+02 +8.1148700747137477e-06 -2.2256199676461723e-03 +6.4599234911041977e+06 
+1.6610000000000002e+02 +8.0954184435640728e-06 -2.2174307334707922e-03 +6.4297099397339476e+06 
+1.6620000000000002e+02 +8.0760268669038452e-06 -2.2092762621656555e-03 +6.3996827648252277e+06 
+1.6630000000000001e+02 +8.0566952611170184e-06 -2.2011563243627390e-03 +6.3698321697546290e+06 
+1.6640000000000001e+02 +8.0374235425875439e-06 -2.1930706906926022e-03 +6.3401483572733607e+06 
+1.6650000000000000e+02 +8.0182116276993516e-06 -2.1850191317861639e-03 +6.3106215303445747e+06 
+1.6660000000000002e+02 +7.9990594328363794e-06 -2.1770014182742356e-03 +6.2812418918408193e+06 
+1.6670000000000002e+02 +7.9799668743825960e-06 -2.1690173207883131e-03 +6.2519996449454296e+06 
+1.6680000000000001e+02 +7.9609338687219498e-06 -2.1610666099594060e-03 +6.2228849925689697e+06 
+1.6690000000000001e+02 +7.9419603322383534e-06 -2.1531490564177941e-03 +6.1938881374626486e+06 
+1.6700000000000000e+02 +7.9230461813157806e-06 -2.1452644307951053e-03 +6.1649992827774864e+06 
+1.6710000000000002e+02 +7.9041912890571338e-06 -2.1374125303676391e-03 +6.1362119385920381e+06 
+1.6720000000000002e+02 +7.8853953554412696e-06 -2.1295932589947275e-03 +6.1075328437730959e+06 
+1.6730000000000001e+02 +7.8666580371659987e-06 -2.1218065471810929e-03 +6.0789720443658959e+06 
+1.6740000000000001e+02 +7.8479789909291336e-06 -2.1140523254316915e-03 +6.0505395864894902e+06 
+1.6750000000000000e+02 +7.8293578734285173e-06 -2.1063305242518095e-03 +6.0222455163453044e+06 
+1.6760000000000002e+02 +7.8107943413619350e-06 -2.0986410741457742e-03 +5.9940998798265047e+06 
+1.6770000000000002e+02 +7.7922880514272314e-06 -2.0909839056186428e-03 +5.9661127230626000e+06 
+1.6780000000000001e+02 +7.7738386603222343e-06 -2.0833589491756708e-03 +5.9382940922207991e+06 
+1.6790000000000001e+02 +7.7554458247447288e-06 -2.0757661353211364e-03 +5.9106540332665015e+06 
+1.6800000000000000e+02 +7.7371092013925598e-06 -2.0682053945603658e-03 +5.8832025923437895e+06 
+1.6810000000000002e+02 +7.7188284909910263e-06 -2.0606766294808906e-03 +5.8559459816187490e+06 
+1.6820000000000002e+02 +7.7006035703753411e-06 -2.0531796310011056e-03 +5.8288750777906012e+06 
+1.6830000000000001e+02 +7.6824343604082271e-06 -2.0457141621224050e-03 +5.8019769236379145e+06 
+1.6840000000000001e+02 +7.6643207819523788e-06 -2.0382799858461283e-03 +5.7752385620266981e+06 
+1.6850000000000000e+02 +7.6462627558705174e-06 -2.0308768651733874e-03 +5.7486470356572680e+06 
+1.6860000000000002e+02 +7.6282602030253356e-06 -2.0235045631055732e-03 +5.7221893874013359e+06 
+1.6870000000000002e+02 +7.6103130442795481e-06 -2.0161628426437796e-03 +5.6958526599883642e+06 
+1.6880000000000001e+02 +7.5924212004958846e-06 -2.0088514667899685e-03 +5.6696238964316789e+06 
+1.6890000000000001e+02 +7.5745845925370158e-06 -2.0015701985443162e-03 +5.6434901391714942e+06 
+1.6900000000000000e+02 +7.5568031412656715e-06 -1.9943188009090688e-03 +5.6174384313773233e+06 
+1.6910000000000002e+02 +7.5390767285176335e-06 -1.9870970705547211e-03 +5.5914599695307324e+06 
+1.6920000000000002e+02 +7.5214050800209813e-06 -1.9799049388310292e-03 +5.5655625661320025e+06 
+1.6930000000000001e+02 +7.5037878824768786e-06 -1.9727423707576598e-03 +5.5397581875836849e+06 
+1.6940000000000001e+02 +7.4862248225864941e-06 -1.9656093313540810e-03 +5.5140588002503160e+06 
+1.6950000000000000e+02 +7.4687155870509948e-06 -1.9585057856399521e-03 +5.4884763705496527e+06 
+1.6960000000000002e+02 +7.4512598625715283e-06 -1.9514316986345441e-03 +5.4630228648088481e+06 
+1.6970000000000002e+02 +7.4338573358492666e-06 -1.9443870353572938e-03 +5.4377102493579043e+06 
+1.6980000000000001e+02 +7.4165076935853768e-06 -1.9373717608279950e-03 +5.4125504906605175e+06 
+1.6990000000000001e+02 +7.3992106224810063e-06 -1.9303858400657415e-03 +5.3875555549773080e+06 
+1.7000000000000000e+02 +7.3819658092373240e-06 -1.9234292380901489e-03 +5.3627374087054441e+06 
+1.7010000000000002e+02 +7.3647729802771018e-06 -1.9165018857237664e-03 +5.3381037048145616e+06 
+1.7020000000000002e+02 +7.3476320209095807e-06 -1.9096035769998101e-03 +5.3136448419362754e+06 
+1.7030000000000001e+02 +7.3305428561656085e-06 -1.9027340717553199e-03 +5.2893469056070009e+06 
+1.7040000000000001e+02 +7.3135054110760108e-06 -1.8958931298260638e-03 +5.2651959808949130e+06 
+1.7050000000000000e+02 +7.2965196106716617e-06 -1.8890805110493216e-03 +5.2411781533950372e+06 
+1.7060000000000002e+02 +7.2795853799833453e-06 -1.8822959752600953e-03 +5.2172795079502966e+06 
+1.7070000000000002e+02 +7.2627026440419660e-06 -1.8755392822960423e-03 +5.1934861302127447e+06 
+1.7080000000000001e+02 +7.2458713278783319e-06 -1.8688101919929598e-03 +5.1697841053316565e+06 
+1.7090000000000001e+02 +7.2290913565233210e-06 -1.8621084641879126e-03 +5.1461595187696340e+06 
+1.7100000000000000e+02 +7.2123626550077439e-06 -1.8554338587167636e-03 +5.1225984556981297e+06 
+1.7110000000000002e+02 +7.1956851131822799e-06 -1.8487861744801444e-03 +5.0990915378453052e+06 
