# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+8.1200000000000003e+01 +1.1463643364289886e-02 -1.2494124690874838e+05 +6.4109789356972363e+12 -1.4330950404491873e+20 
+8.1300000000000011e+01 +1.1390374724143070e-02 -1.2391573929869980e+05 +6.3581184452475889e+12 -1.4212859531642289e+20 
+8.1400000000000006e+01 +1.1317640884124886e-02 -1.2289955544793808e+05 +6.3057275110973633e+12 -1.4095820889539641e+20 
+8.1500000000000000e+01 +1.1245437447166339e-02 -1.2189251145093047e+05 +6.2537869228413730e+12 -1.3979771649493239e+20 
+8.1600000000000009e+01 +1.1173760016197990e-02 -1.2089442340187255e+05 +6.2022774700423652e+12 -1.3864648982713901e+20 
+8.1700000000000003e+01 +1.1102604194151379e-02 -1.1990510739554731e+05 +6.1511799423317959e+12 -1.3750390060621831e+20 
+8.1800000000000011e+01 +1.1031965583956735e-02 -1.1892437952594609e+05 +6.1004751292483535e+12 -1.3636932054354187e+20 
+8.1900000000000006e+01 +1.0961839788545383e-02 -1.1795205588772750e+05 +6.0501438204093994e+12 -1.3524212135289078e+20 
+8.2000000000000000e+01 +1.0892222410848045e-02 -1.1698795257517087e+05 +6.0001668053869746e+12 -1.3412167474664851e+20 
+8.2100000000000009e+01 +1.0823109085356913e-02 -1.1603192998452108e+05 +5.9505321528037471e+12 -1.3300760264444366e+20 
+8.2200000000000003e+01 +1.0754495572808557e-02 -1.1508402571884172e+05 +5.9012570473600928e+12 -1.3190052779103860e+20 
+8.2300000000000011e+01 +1.0686377665500941e-02 -1.1414432168315091e+05 +5.8523659528068018e+12 -1.3080132313845347e+20 
+8.2400000000000006e+01 +1.0618751155731880e-02 -1.1321289978231271e+05 +5.8038833328744053e+12 -1.2971086163805235e+20 
+8.2500000000000000e+01 +1.0551611835799123e-02 -1.1228984192119735e+05 +5.7558336512961553e+12 -1.2863001624131872e+20 
+8.2600000000000009e+01 +1.0484955498000631e-02 -1.1137523000478900e+05 +5.7082413718171650e+12 -1.2755965990006812e+20 
+8.2700000000000003e+01 +1.0418777934634074e-02 -1.1046914593789047e+05 +5.6611309581625420e+12 -1.2650066556553052e+20 
+8.2800000000000011e+01 +1.0353074937997820e-02 -1.0957167162572882e+05 +5.6145268741051221e+12 -1.2545390619035569e+20 
+8.2900000000000006e+01 +1.0287842300389144e-02 -1.0868288897287524e+05 +5.5684535833438369e+12 -1.2442025472499243e+20 
+8.3000000000000000e+01 +1.0223075814106123e-02 -1.0780287988436777e+05 +5.5229355496293848e+12 -1.2340058412141581e+20 
+8.3100000000000009e+01 +1.0158771438250060e-02 -1.0693168815909671e+05 +5.4779896389483271e+12 -1.2239550530841335e+20 
+8.3200000000000003e+01 +1.0094925799136642e-02 -1.0606920517210220e+05 +5.4336023263085205e+12 -1.2140458112423764e+20 
+8.3300000000000011e+01 +1.0031535689884886e-02 -1.0521528419232805e+05 +5.3897524889584844e+12 -1.2042711238407836e+20 
+8.3400000000000006e+01 +9.9685979036141497e-03 -1.0436977848888964e+05 +5.3464190041650625e+12 -1.1946239990365248e+20 
+8.3500000000000000e+01 +9.9061092334430216e-03 -1.0353254133048911e+05 +5.3035807491497539e+12 -1.1850974449734985e+20 
+8.3600000000000009e+01 +9.8440664724910604e-03 -1.0270342598636710e+05 +5.2612166011937158e+12 -1.1756844698131680e+20 
+8.3700000000000003e+01 +9.7824664138772173e-03 -1.0188228572541065e+05 +5.2193054375385908e+12 -1.1663780817053095e+20 
+8.3800000000000011e+01 +9.7213058507207070e-03 -1.0106897381668744e+05 +5.1778261354469775e+12 -1.1571712888060215e+20 
+8.3900000000000006e+01 +9.6605815761404562e-03 -1.0026334352906549e+05 +5.1367575721583691e+12 -1.1480570992644437e+20 
+8.4000000000000000e+01 +9.6002903832556226e-03 -9.9465248131573389e+04 +5.0960786249307900e+12 -1.1390285212352822e+20 
+8.4100000000000009e+01 +9.5404290005828181e-03 -9.8674526669562954e+04 +5.0557680106026689e+12 -1.1300786859785437e+20 
+8.4200000000000003e+01 +9.4809938982281464e-03 -9.7890961293644898e+04 +5.0158038043372168e+12 -1.1212012171775056e+20 
+8.4300000000000011e+01 +9.4219814816951641e-03 -9.7114319930754791e+04 +4.9761639208778779e+12 -1.1123898616206292e+20 
+8.4400000000000006e+01 +9.3633881564874847e-03 -9.6344370507875516e+04 +4.9368262749744053e+12 -1.1036383660984215e+20 
+8.4500000000000000e+01 +9.3052103281087446e-03 -9.5580880951991872e+04 +4.8977687813758232e+12 -1.0949404774009840e+20 
+8.4600000000000009e+01 +9.2474444020624238e-03 -9.4823619190022975e+04 +4.8589693548251797e+12 -1.0862899423169362e+20 
+8.4700000000000003e+01 +9.1900867838519227e-03 -9.4072353148792681e+04 +4.8204059100523750e+12 -1.0776805076305050e+20 
+8.4800000000000011e+01 +9.1331338789811256e-03 -9.3326850755474385e+04 +4.7820563618300225e+12 -1.0691059201392588e+20 
+8.4900000000000006e+01 +9.0765820929536219e-03 -9.2586879937012214e+04 +4.7438986249025039e+12 -1.0605599266319240e+20 
+8.5000000000000000e+01 +9.0204278312728189e-03 -9.1852208620270118e+04 +4.7059106140056689e+12 -1.0520362738947714e+20 
+8.5100000000000009e+01 +8.9646676382545837e-03 -9.1122682605313879e+04 +4.6680802244834238e+12 -1.0435318419479950e+20 
+8.5200000000000003e+01 +8.9092986134649589e-03 -9.0398459185289408e+04 +4.6304352741476553e+12 -1.0350560437590045e+20 
+8.5300000000000011e+01 +8.8543179952816197e-03 -8.9679773526033619e+04 +4.5930135613576172e+12 -1.0266214255104809e+20 
+8.5400000000000006e+01 +8.7997230220831450e-03 -8.8966860793955319e+04 +4.5558528845409541e+12 -1.0182405334062005e+20 
+8.5500000000000000e+01 +8.7455109322471386e-03 -8.8259956154856307e+04 +4.5189910420534678e+12 -1.0099259136279049e+20 
+8.5600000000000009e+01 +8.6916789641520113e-03 -8.7559294775042756e+04 +4.4824658323103320e+12 -1.0016901123754903e+20 
+8.5700000000000003e+01 +8.6382243561758058e-03 -8.6865111820581602e+04 +4.4463150536983877e+12 -9.9354567584015122e+19 
+8.5800000000000011e+01 +8.5851443466966326e-03 -8.6177642457590235e+04 +4.4105765046106172e+12 -9.8550515021500940e+19 
+8.5900000000000006e+01 +8.5324361740926422e-03 -8.5497121852205353e+04 +4.3752879834423774e+12 -9.7758108169392062e+19 
+8.6000000000000000e+01 +8.4800970767416519e-03 -8.4823785170370276e+04 +4.3404872885663999e+12 -9.6978601646384972e+19 
+8.6100000000000009e+01 +8.4281242412502667e-03 -8.4157778612636306e+04 +4.3061996091809121e+12 -9.6212833018959167e+19 
+8.6200000000000003e+01 +8.3765146471381207e-03 -8.3498892516761625e+04 +4.2723996976462925e+12 -9.5459971640523080e+19 
+8.6300000000000011e+01 +8.3252652221527806e-03 -8.2846828254594133e+04 +4.2390496970877417e+12 -9.4718769810420072e+19 
+8.6400000000000006e+01 +8.2743728940419415e-03 -8.2201287198079852e+04 +4.2061117506428647e+12 -9.3987979828384924e+19 
+8.6500000000000000e+01 +8.2238345905534058e-03 -8.1561970719212608e+04 +4.1735480014541738e+12 -9.3266353994293920e+19 
+8.6600000000000009e+01 +8.1736472394350716e-03 -8.0928580190052948e+04 +4.1413205926718320e+12 -9.2552644608250085e+19 
+8.6700000000000003e+01 +8.1238077684346773e-03 -8.0300816982555814e+04 +4.1093916674339731e+12 -9.1845603969996866e+19 
+8.6800000000000011e+01 +8.0743131052998015e-03 -7.9678382468600525e+04 +4.0777233688705845e+12 -9.1143984379042890e+19 
+8.6900000000000006e+01 +8.0251601777783822e-03 -7.9060978020238996e+04 +4.0462778401295903e+12 -9.0446538135402168e+19 
+8.7000000000000000e+01 +7.9763459136179774e-03 -7.8448305009350035e+04 +4.0150172243418062e+12 -8.9752017538622734e+19 
+8.7100000000000009e+01 +7.9278673824982656e-03 -7.7840128060914241e+04 +3.9839126022579229e+12 -8.9059480656235332e+19 
+8.7200000000000003e+01 +7.8797222218254179e-03 -7.7236464811279686e+04 +3.9529708049997031e+12 -8.8369208624623763e+19 
+8.7300000000000011e+01 +7.8319082109370060e-03 -7.6637396149490145e+04 +3.9222076012632212e+12 -8.7681788346800570e+19 
+8.7400000000000006e+01 +7.7844231291709642e-03 -7.6043002964799933e+04 +3.8916387597684619e+12 -8.6997806726490882e+19 
+8.7500000000000000e+01 +7.7372647558652911e-03 -7.5453366146521250e+04 +3.8612800492434082e+12 -8.6317850667689624e+19 
+8.7600000000000009e+01 +7.6904308703574691e-03 -7.4868566583653257e+04 +3.8311472383793662e+12 -8.5642507073269826e+19 
+8.7700000000000003e+01 +7.6439192519857186e-03 -7.4288685165626346e+04 +3.8012560959172114e+12 -8.4972362847600312e+19 
+8.7800000000000011e+01 +7.5977276800875482e-03 -7.3713802781457402e+04 +3.7716223905502651e+12 -8.4308004893616079e+19 
+8.7900000000000006e+01 +7.5518539340009069e-03 -7.3144000320406034e+04 +3.7422618909996118e+12 -8.3650020115086311e+19 
+8.8000000000000000e+01 +7.5062957930636214e-03 -7.2579358671688897e+04 +3.7131903659821372e+12 -8.2998995415667016e+19 
+8.8100000000000009e+01 +7.4610510047391802e-03 -7.2019922684139819e+04 +3.6844182512355283e+12 -8.2355330820172136e+19 
+8.8200000000000003e+01 +7.4161171889932783e-03 -7.1465593044927009e+04 +3.6559346505711846e+12 -8.1718678837866283e+19 
+8.8300000000000011e+01 +7.3714919339170288e-03 -7.0916234400709742e+04 +3.6277233348076875e+12 -8.1088505098779099e+19 
+8.8400000000000006e+01 +7.3271728276019521e-03 -7.0371711398378509e+04 +3.5997680747895869e+12 -8.0464275233711505e+19 
+8.8500000000000000e+01 +7.2831574581393487e-03 -6.9831888684708043e+04 +3.5720526413489019e+12 -7.9845454873100681e+19 
+8.8600000000000009e+01 +7.2394434136204937e-03 -6.9296630906476727e+04 +3.5445608053186743e+12 -7.9231509647423996e+19 
+8.8700000000000003e+01 +7.1960282821367950e-03 -6.8765802710494303e+04 +3.5172763375335283e+12 -7.8621905187172139e+19 
+8.8800000000000011e+01 +7.1529096517793725e-03 -6.8239268743430686e+04 +3.4901830088135864e+12 -7.8016107122426298e+19 
+8.8900000000000006e+01 +7.1100851106396879e-03 -6.7716893652159779e+04 +3.4632645900023442e+12 -7.7413581083969290e+19 
+8.9000000000000000e+01 +7.0675522468090207e-03 -6.7198542083437482e+04 +3.4365048519293813e+12 -7.6813792702161125e+19 
+8.9100000000000009e+01 +7.0253086722809714e-03 -6.6684112209550905e+04 +3.4098930179145249e+12 -7.6216394463778882e+19 
+8.9200000000000003e+01 +6.9833520946583705e-03 -6.6173636304947679e+04 +3.3834401212475049e+12 -7.5621786281625960e+19 
+8.9300000000000011e+01 +6.9416802454462878e-03 -6.5667180169529092e+04 +3.3571626476979824e+12 -7.5030554924590531e+19 
+8.9400000000000006e+01 +6.9002908561496597e-03 -6.5164809603131391e+04 +3.3310770830293247e+12 -7.4443287161391464e+19 
+8.9500000000000000e+01 +6.8591816582738155e-03 -6.4666590405831739e+04 +3.3051999130324521e+12 -7.3860569761575371e+19 
+8.9600000000000009e+01 +6.8183503833235898e-03 -6.4172588377400461e+04 +3.2795476234625278e+12 -7.3282989493603541e+19 
+8.9700000000000003e+01 +6.7777947628042063e-03 -6.3682869317843630e+04 +3.2541367001021157e+12 -7.2711133126765781e+19 
+8.9800000000000011e+01 +6.7375125282207625e-03 -6.3197499027097496e+04 +3.2289836287258760e+12 -7.2145587430119023e+19 
+8.9900000000000006e+01 +6.6975014110781470e-03 -6.2716543304972634e+04 +3.2041048950944434e+12 -7.1586939172303553e+19 
+9.0000000000000000e+01 +6.6577591428815539e-03 -6.2240067951451361e+04 +3.1795169849869258e+12 -7.1035775122493243e+19 
+9.0100000000000009e+01 +6.6182835455993504e-03 -6.1768115857037927e+04 +3.1552316870524438e+12 -7.0492516117626470e+19 
+9.0200000000000003e+01 +6.5790728030517640e-03 -6.1300638273700053e+04 +3.1312420013405532e+12 -6.9956919263151989e+19 
+9.0300000000000011e+01 +6.5401251895225001e-03 -6.0837563544127137e+04 +3.1075362307939971e+12 -6.9428575732983857e+19 
+9.0400000000000006e+01 +6.5014389792954937e-03 -6.0378820011117103e+04 +3.0841026783667339e+12 -6.8907076701351690e+19 
+9.0500000000000000e+01 +6.4630124466540633e-03 -5.9924336017117923e+04 +3.0609296469736338e+12 -6.8392013341329375e+19 
+9.0600000000000009e+01 +6.4248438658818744e-03 -5.9474039904775258e+04 +3.0380054395509839e+12 -6.7882976826609123e+19 
+9.0700000000000003e+01 +6.3869315112626548e-03 -5.9027860016768434e+04 +3.0153183590398135e+12 -6.7379558331045650e+19 
+9.0800000000000011e+01 +6.3492736570801567e-03 -5.8585724695795376e+04 +2.9928567083826807e+12 -6.6881349028525670e+19 
+9.0900000000000006e+01 +6.3118685776178216e-03 -5.8147562284372470e+04 +2.9706087905020591e+12 -6.6387940092345934e+19 
+9.1000000000000000e+01 +6.2747145471593584e-03 -5.7713301125168706e+04 +2.9485629083374019e+12 -6.5898922696306426e+19 
+9.1100000000000009e+01 +6.2378097989477304e-03 -5.7282859976149484e+04 +2.9267073162468442e+12 -6.5413902201346236e+19 
+9.1200000000000003e+01 +6.2011524020632262e-03 -5.6856119256571226e+04 +2.9050300742741079e+12 -6.4932540717285220e+19 
+9.1300000000000011e+01 +6.1647403845451094e-03 -5.6432949800796523e+04 +2.8835191938584219e+12 -6.4454514540362842e+19 
+9.1400000000000006e+01 +6.1285717744331359e-03 -5.6013222443510327e+04 +2.8621626864777158e+12 -6.3979499968013296e+19 
+9.1500000000000000e+01 +6.0926445997666230e-03 -5.5596808019106640e+04 +2.8409485635750415e+12 -6.3507173296595968e+19 
+9.1600000000000009e+01 +6.0569568885850619e-03 -5.5183577362102020e+04 +2.8198648366083750e+12 -6.3037210822934675e+19 
+9.1700000000000003e+01 +6.0215066689280946e-03 -5.4773401307099113e+04 +2.7988995170454517e+12 -6.2569288844143362e+19 
+9.1800000000000011e+01 +5.9862919688351886e-03 -5.4366150688590373e+04 +2.7780406163408027e+12 -6.2103083656928911e+19 
+9.1900000000000006e+01 +5.9513108163457016e-03 -5.3961696341006878e+04 +2.7572761459427363e+12 -6.1638271557827486e+19 
+9.2000000000000000e+01 +5.9165612394992424e-03 -5.3559909098928416e+04 +2.7365941173160205e+12 -6.1174528843857773e+19 
+9.2100000000000009e+01 +5.8820413434170571e-03 -5.3160701602769557e+04 +2.7159876409043086e+12 -6.0711686472833368e+19 
+9.2200000000000003e+01 +5.8477495415473011e-03 -5.2764153716465567e+04 +2.6954702230865830e+12 -6.0250194046319755e+19 
+9.2300000000000011e+01 +5.8136843244196114e-03 -5.2370387109697993e+04 +2.6750604692104976e+12 -5.9790655826370093e+19 
+9.2400000000000006e+01 +5.7798441825639892e-03 -5.1979523452350317e+04 +2.6547769846461494e+12 -5.9333676075697095e+19 
+9.2500000000000000e+01 +5.7462276065102210e-03 -5.1591684414196519e+04 +2.6346383747521040e+12 -5.8879859056687677e+19 
+9.2600000000000009e+01 +5.7128330867882672e-03 -5.1206991665104273e+04 +2.6146632448968657e+12 -5.8429809032011178e+19 
+9.2700000000000003e+01 +5.6796591139278568e-03 -5.0825566874805882e+04 +2.5948702004338989e+12 -5.7984130263893713e+19 
+9.2800000000000011e+01 +5.6467041784588673e-03 -5.0447531713125383e+04 +2.5752778467271821e+12 -5.7543427014878773e+19 
+9.2900000000000006e+01 +5.6139667709111324e-03 -5.0073007849832997e+04 +2.5559047891334092e+12 -5.7108303547269882e+19 
+9.3000000000000000e+01 +5.5814453818145392e-03 -4.9702116954777201e+04 +2.5367696330200283e+12 -5.6679364123725373e+19 
+9.3100000000000009e+01 +5.5491384700631407e-03 -4.9334938712693627e+04 +2.5178852809701587e+12 -5.6257026995725746e+19 
+9.3200000000000003e+01 +5.5170443680082415e-03 -4.8971384868287205e+04 +2.4992418244803008e+12 -5.5840966371608388e+19 
+9.3300000000000011e+01 +5.4851613763655027e-03 -4.8611325181310203e+04 +2.4808236522826587e+12 -5.5430670449164296e+19 
+9.3400000000000006e+01 +5.4534877958504150e-03 -4.8254629411401162e+04 +2.4626151530961475e+12 -5.5025627425779622e+19 
+9.3500000000000000e+01 +5.4220219271785700e-03 -4.7901167318257336e+04 +2.4446007156460605e+12 -5.4625325499027063e+19 
+9.3600000000000009e+01 +5.3907620710655305e-03 -4.7550808661571384e+04 +2.4267647286577710e+12 -5.4229252866491974e+19 
+9.3700000000000003e+01 +5.3597065282269566e-03 -4.7203423201082835e+04 +2.4090915808617236e+12 -5.3836897725906993e+19 
+9.3800000000000011e+01 +5.3288535993784580e-03 -4.6858880696499182e+04 +2.3915656609843691e+12 -5.3447748274879152e+19 
+9.3900000000000006e+01 +5.2982015852354077e-03 -4.6517050907394485e+04 +2.3741713577374336e+12 -5.3061292710582133e+19 
+9.4000000000000000e+01 +5.2677487865136000e-03 -4.6177803593589990e+04 +2.3568930598606304e+12 -5.2677019231026201e+19 
+9.4100000000000009e+01 +5.2374935823341464e-03 -4.5841033923669522e+04 +2.3397185596507310e+12 -5.2294533567229723e+19 
+9.4200000000000003e+01 +5.2074346654404973e-03 -4.5506738701889888e+04 +2.3226492637036758e+12 -5.1913911584372261e+19 
+9.4300000000000011e+01 +5.1775708069819876e-03 -4.5174940141591098e+04 +2.3056899822083735e+12 -5.1535346681708356e+19 
+9.4400000000000006e+01 +5.1479007781076438e-03 -4.4845660455952660e+04 +2.2888455253364912e+12 -5.1159032257993810e+19 
+9.4500000000000000e+01 +5.1184233499666342e-03 -4.4518921858218673e+04 +2.2721207032661323e+12 -5.0785161712161317e+19 
+9.4600000000000009e+01 +5.0891372937079777e-03 -4.4194746561550885e+04 +2.2555203261660430e+12 -5.0413928442863100e+19 
+9.4700000000000003e+01 +5.0600413804812111e-03 -4.3873156779431498e+04 +2.2390492042426514e+12 -5.0045525849901515e+19 
+9.4800000000000011e+01 +5.0311343814350672e-03 -4.3554174724844677e+04 +2.2227121476441255e+12 -4.9680147331306398e+19 
+9.4900000000000006e+01 +5.0024150677190080e-03 -4.3237822611216710e+04 +2.2065139665698638e+12 -4.9317986286657987e+19 
+9.5000000000000000e+01 +4.9738822104819303e-03 -4.2924122651641723e+04 +2.1904594711811702e+12 -4.8959236114389983e+19 
+9.5100000000000009e+01 +4.9455345617587685e-03 -4.2613082423801003e+04 +2.1745513483148987e+12 -4.8604013654725706e+19 
+9.5200000000000003e+01 +4.9173707971267447e-03 -4.2304650962650638e+04 +2.1587837913879944e+12 -4.8252129511387062e+19 
+9.5300000000000011e+01 +4.8893895730485479e-03 -4.1998762667389849e+04 +2.1431488704528911e+12 -4.7903317728668418e+19 
+9.5400000000000006e+01 +4.8615895459872211e-03 -4.1695351937442036e+04 +2.1276386555887036e+12 -4.7557312351685009e+19 
+9.5500000000000000e+01 +4.8339693724054134e-03 -4.1394353171990093e+04 +2.1122452168465764e+12 -4.7213847424703594e+19 
+9.5600000000000009e+01 +4.8065277087661618e-03 -4.1095700770439842e+04 +2.0969606243024106e+12 -4.6872656992719970e+19 
+9.5700000000000003e+01 +4.7792632115321136e-03 -4.0799329131976796e+04 +2.0817769480079868e+12 -4.6533475100025799e+19 
+9.5800000000000011e+01 +4.7521745371661732e-03 -4.0505172655936214e+04 +2.0666862580318225e+12 -4.6196035791408873e+19 
+9.5900000000000006e+01 +4.7252603421312264e-03 -4.0213165741640762e+04 +2.0516806244411204e+12 -4.5860073111618978e+19 
+9.6000000000000000e+01 +4.6985192828901115e-03 -3.9923242788385534e+04 +2.0367521172995510e+12 -4.5525321105292526e+19 
+9.6100000000000009e+01 +4.6719500268058295e-03 -3.9635355510667679e+04 +2.0218957317887551e+12 -4.5191616275762520e+19 
+9.6200000000000003e+01 +4.6455512848426221e-03 -3.9349524884194383e+04 +2.0071181636083464e+12 -4.4859204962522587e+19 
+9.6300000000000011e+01 +4.6193217788648346e-03 -3.9065789199818486e+04 +1.9924290335684797e+12 -4.4528435963523465e+19 
+9.6400000000000006e+01 +4.5932602307369470e-03 -3.8784186748493412e+04 +1.9778379624914905e+12 -4.4199658077091521e+19 
+9.6500000000000000e+01 +4.5673653623232802e-03 -3.8504755821074214e+04 +1.9633545711882339e+12 -4.3873220101204378e+19 
+9.6600000000000009e+01 +4.5416358954882578e-03 -3.8227534708475992e+04 +1.9489884804764338e+12 -4.3549470834046779e+19 
+9.6700000000000003e+01 +4.5160705520963960e-03 -3.7952561701659557e+04 +1.9347493111788281e+12 -4.3228759073950671e+19 
+9.6800000000000011e+01 +4.4906680540120073e-03 -3.7679875091475515e+04 +1.9206466841056223e+12 -4.2911433618871247e+19 
+9.6900000000000006e+01 +4.4654271230993954e-03 -3.7409513168762409e+04 +1.9066902200659282e+12 -4.2597843266737693e+19 
+9.7000000000000000e+01 +4.4403464812231971e-03 -3.7141514224571867e+04 +1.8928895398933911e+12 -4.2288336816217661e+19 
+9.7100000000000009e+01 +4.4154249024602752e-03 -3.6875905002648680e+04 +1.8792516594796636e+12 -4.1983167410474017e+19 
+9.7200000000000003e+01 +4.3906613697381920e-03 -3.6612666058699127e+04 +1.8657731750894802e+12 -4.1682205574972031e+19 
+9.7300000000000011e+01 +4.3660549181969814e-03 -3.6351766401285553e+04 +1.8524480780646707e+12 -4.1385226180253311e+19 
