# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+2.6100000000000001e+01 -2.9769117020019172e-03 +1.0213158600552507e+01 +2.6821764175528479e+11 
+2.6200000000000003e+01 -2.9648875525223506e-03 +1.0130955358760064e+01 +2.4670524421574084e+11 
+2.6300000000000001e+01 -2.9528106525328998e-03 +1.0048826244070634e+01 +2.2489977049357111e+11 
+2.6400000000000002e+01 -2.9406789096684959e-03 +9.9666169517795211e+00 +2.0302708523882489e+11 
+2.6500000000000000e+01 -2.9284902315640632e-03 +9.8841731771817525e+00 +1.8131305310165527e+11 
+2.6600000000000001e+01 -2.9162425258545304e-03 +9.8013406155725153e+00 +1.5998353873215823e+11 
+2.6700000000000003e+01 -2.9039337001748227e-03 +9.7179649622469277e+00 +1.3926440678045056e+11 
+2.6800000000000001e+01 -2.8915616621598716e-03 +9.6338919125001805e+00 +1.1938152189662953e+11 
+2.6900000000000002e+01 -2.8791243194445947e-03 +9.5489671616272869e+00 +1.0056074873083788e+11 
+2.7000000000000000e+01 -2.8666195796639188e-03 +9.4630364049233133e+00 +8.3027951933213120e+10 
+2.7100000000000001e+01 -2.8540466760556592e-03 +9.3759961058416508e+00 +6.6949743864381538e+10 
+2.7200000000000003e+01 -2.8414101442691586e-03 +9.2879458004682558e+00 +5.2255727727134766e+10 
+2.7300000000000001e+01 -2.8287158455566528e-03 +9.1990357930473525e+00 +3.8816254434786911e+10 
+2.7400000000000002e+01 -2.8159696411703631e-03 +9.1094163878229288e+00 +2.6501674900701431e+10 
+2.7500000000000000e+01 -2.8031773923625231e-03 +9.0192378890391911e+00 +1.5182340038196327e+10 
+2.7600000000000001e+01 -2.7903449603853751e-03 +8.9286506009405855e+00 +4.7286007605052748e+09 
+2.7700000000000003e+01 -2.7774782064911309e-03 +8.8378048277708725e+00 -4.9891920189304285e+09 
+2.7800000000000001e+01 -2.7645829919320294e-03 +8.7468508737743296e+00 -1.4100687386809635e+10 
+2.7900000000000002e+01 -2.7516651779603035e-03 +8.6559390431952163e+00 -2.2735534429853256e+10 
+2.8000000000000000e+01 -2.7387306258281814e-03 +8.5652196402776539e+00 -3.1023382234718616e+10 
+2.8100000000000001e+01 -2.7257841691252214e-03 +8.4748209729901145e+00 -3.9070548043844772e+10 
+2.8200000000000003e+01 -2.7128265307903225e-03 +8.3847833641996434e+00 -4.6890021723168831e+10 
+2.8300000000000001e+01 -2.6998574060997081e-03 +8.2951251404974222e+00 -5.4471461294335640e+10 
+2.8400000000000002e+01 -2.6868764903295989e-03 +8.2058646284746484e+00 -6.1804524778984894e+10 
+2.8500000000000000e+01 -2.6738834787562163e-03 +8.1170201547225460e+00 -6.8878870198779602e+10 
+2.8600000000000001e+01 -2.6608780666557948e-03 +8.0286100458326626e+00 -7.5684155575484024e+10 
+2.8700000000000003e+01 -2.6478599493045506e-03 +7.9406526283959948e+00 -8.2210038930659988e+10 
+2.8800000000000001e+01 -2.6348288219787117e-03 +7.8531662290039268e+00 -8.8446178286028885e+10 
+2.8900000000000002e+01 -2.6217843799545004e-03 +7.7661691742477297e+00 -9.4382231663264160e+10 
+2.9000000000000000e+01 -2.6087263185081474e-03 +7.6796797907187635e+00 -1.0000785708405089e+11 
+2.9100000000000001e+01 -2.5956550018313160e-03 +7.5937163212805263e+00 -1.0531592279810597e+11 
+2.9200000000000003e+01 -2.5825734697775046e-03 +7.5082966738868748e+00 -1.1031213796766283e+11 
+2.9300000000000001e+01 -2.5694854311156417e-03 +7.4234386727636696e+00 -1.1500542198294125e+11 
+2.9400000000000002e+01 -2.5563945946146579e-03 +7.3391601421367740e+00 -1.1940469423415196e+11 
+2.9500000000000000e+01 -2.5433046690434948e-03 +7.2554789062323408e+00 -1.2351887411158485e+11 
+2.9600000000000001e+01 -2.5302193631710885e-03 +7.1724127892763718e+00 -1.2735688100549866e+11 
+2.9700000000000003e+01 -2.5171423857663711e-03 +7.0899796154948795e+00 -1.3092763430615599e+11 
+2.9800000000000001e+01 -2.5040774455982778e-03 +7.0081972091137441e+00 -1.3424005340376497e+11 
+2.9900000000000002e+01 -2.4910282514357457e-03 +6.9270833943590997e+00 -1.3730305768862329e+11 
+3.0000000000000000e+01 -2.4779985120477101e-03 +6.8466559954568815e+00 -1.4012556655095590e+11 
+3.0100000000000001e+01 -2.4649912404154537e-03 +6.7669291447172073e+00 -1.4271545168801785e+11 
+3.0200000000000003e+01 -2.4520066663696470e-03 +6.6879022067864140e+00 -1.4507639402494394e+11 
+3.0300000000000001e+01 -2.4390443239533160e-03 +6.6095708543951268e+00 -1.4721102679391727e+11 
+3.0400000000000002e+01 -2.4261037472094798e-03 +6.5319307602738466e+00 -1.4912198322709225e+11 
+3.0500000000000000e+01 -2.4131844701811541e-03 +6.4549775971528831e+00 -1.5081189655654300e+11 
+3.0600000000000001e+01 -2.4002860269113613e-03 +6.3787070377628909e+00 -1.5228340001448105e+11 
+3.0700000000000003e+01 -2.3874079514431233e-03 +6.3031147548343087e+00 -1.5353912683302063e+11 
+3.0800000000000001e+01 -2.3745497778194661e-03 +6.2281964210977989e+00 -1.5458171024436819e+11 
+3.0900000000000002e+01 -2.3617110400834022e-03 +6.1539477092836474e+00 -1.5541378348059644e+11 
+3.1000000000000000e+01 -2.3488912722779520e-03 +6.0803642921223950e+00 -1.5603797977386893e+11 
+3.1100000000000001e+01 -2.3360905526622735e-03 +6.0074445112440253e+00 -1.5645970014036545e+11 
+3.1200000000000003e+01 -2.3233111363600545e-03 +5.9351973838761021e+00 -1.5669541673226044e+11 
+3.1300000000000001e+01 -2.3105558227111164e-03 +5.8636345961455314e+00 -1.5676436948572778e+11 
+3.1400000000000002e+01 -2.2978274110552806e-03 +5.7927678341794033e+00 -1.5668579833700220e+11 
+3.1500000000000000e+01 -2.2851287007323671e-03 +5.7226087841045228e+00 -1.5647894322220566e+11 
+3.1600000000000001e+01 -2.2724624910822029e-03 +5.6531691320480881e+00 -1.5616304407761966e+11 
+3.1700000000000003e+01 -2.2598315814446068e-03 +5.5844605641370064e+00 -1.5575734083940240e+11 
+3.1800000000000001e+01 -2.2472387711593984e-03 +5.5164947664981101e+00 -1.5528107344369528e+11 
+3.1900000000000002e+01 -2.2346868595664007e-03 +5.4492834252585043e+00 -1.5475348182674609e+11 
+3.2000000000000000e+01 -2.2221786460054405e-03 +5.3828382265452523e+00 -1.5419380592476108e+11 
+3.2100000000000001e+01 -2.2097163786495020e-03 +5.3171670712954393e+00 -1.5361635393686584e+11 
+3.2200000000000003e+01 -2.1973001010042619e-03 +5.2522627196877325e+00 -1.5301570711427026e+11 
+3.2300000000000004e+01 -2.1849293054085508e-03 +5.1881141467106335e+00 -1.5238151497103030e+11 
+3.2399999999999999e+01 -2.1726034842012095e-03 +5.1247103273529557e+00 -1.5170342702129855e+11 
+3.2500000000000000e+01 -2.1603221297210829e-03 +5.0620402366036039e+00 -1.5097109277925485e+11 
+3.2600000000000001e+01 -2.1480847343070056e-03 +5.0000928494511454e+00 -1.5017416175896100e+11 
+3.2700000000000003e+01 -2.1358907902978138e-03 +4.9388571408843118e+00 -1.4930228347456570e+11 
+3.2800000000000004e+01 -2.1237397900323481e-03 +4.8783220858919183e+00 -1.4834510744020993e+11 
+3.2899999999999999e+01 -2.1116312258494490e-03 +4.8184766594626618e+00 -1.4729228317000662e+11 
+3.3000000000000000e+01 -2.0995645900879537e-03 +4.7593098365853219e+00 -1.4613346017809680e+11 
+3.3100000000000001e+01 -2.0875397131579448e-03 +4.7008120661984067e+00 -1.4486290852848175e+11 
+3.3200000000000003e+01 -2.0755577777544832e-03 +4.6429796930396927e+00 -1.4349338048464029e+11 
+3.3300000000000004e+01 -2.0636203046438860e-03 +4.5858105357970347e+00 -1.4204224886003033e+11 
+3.3399999999999999e+01 -2.0517288145924491e-03 +4.5293024131578079e+00 -1.4052688646794821e+11 
+3.3500000000000000e+01 -2.0398848283664818e-03 +4.4734531438097829e+00 -1.3896466612183374e+11 
+3.3600000000000001e+01 -2.0280898667322986e-03 +4.4182605464406937e+00 -1.3737296063508318e+11 
+3.3700000000000003e+01 -2.0163454504562050e-03 +4.3637224397381358e+00 -1.3576914282106882e+11 
+3.3800000000000004e+01 -2.0046531003045038e-03 +4.3098366423897216e+00 -1.3417058549317787e+11 
+3.3899999999999999e+01 -1.9930143370435068e-03 +4.2566009730830654e+00 -1.3259466146476834e+11 
+3.4000000000000000e+01 -1.9814306814395213e-03 +4.2040132505059224e+00 -1.3105874354927478e+11 
+3.4100000000000001e+01 -1.9699033781360323e-03 +4.1520714036720836e+00 -1.2957581057819450e+11 
+3.4200000000000003e+01 -1.9584325672852483e-03 +4.1007738029005179e+00 -1.2814126545573044e+11 
+3.4300000000000004e+01 -1.9470181129165557e-03 +4.0501189288362820e+00 -1.2674611710416772e+11 
+3.4399999999999999e+01 -1.9356598790593485e-03 +4.0001052621247224e+00 -1.2538137444589272e+11 
+3.4500000000000000e+01 -1.9243577297430056e-03 +3.9507312834108426e+00 -1.2403804640319635e+11 
+3.4600000000000001e+01 -1.9131115289969158e-03 +3.9019954733397322e+00 -1.2270714189836249e+11 
+3.4700000000000003e+01 -1.9019211408504717e-03 +3.8538963125567518e+00 -1.2137966985380405e+11 
+3.4800000000000004e+01 -1.8907864293330595e-03 +3.8064322817069240e+00 -1.2004663919178154e+11 
+3.4899999999999999e+01 -1.8797072584740657e-03 +3.7596018614354620e+00 -1.1869905883465791e+11 
+3.5000000000000000e+01 -1.8686834923028737e-03 +3.7134035323874026e+00 -1.1732793770471703e+11 
+3.5100000000000001e+01 -1.8577150609987395e-03 +3.6678334027248587e+00 -1.1592673925396188e+11 
+3.5200000000000003e+01 -1.8468021593403766e-03 +3.6228780906774056e+00 -1.1449874505299976e+11 
+3.5300000000000004e+01 -1.8359450482563525e-03 +3.5785218419911868e+00 -1.1304969120199356e+11 
+3.5399999999999999e+01 -1.8251439886752521e-03 +3.5347489024127929e+00 -1.1158531380124901e+11 
+3.5500000000000000e+01 -1.8143992415256423e-03 +3.4915435176884504e+00 -1.1011134895095758e+11 
+3.5600000000000001e+01 -1.8037110677361020e-03 +3.4488899335645447e+00 -1.0863353275135292e+11 
+3.5700000000000003e+01 -1.7930797282352047e-03 +3.4067723957874199e+00 -1.0715760130266548e+11 
+3.5800000000000004e+01 -1.7825054839515279e-03 +3.3651751501034854e+00 -1.0568929070514059e+11 
+3.5899999999999999e+01 -1.7719885958136451e-03 +3.3240824422590660e+00 -1.0423433705900217e+11 
+3.6000000000000000e+01 -1.7615293247501304e-03 +3.2834785180005071e+00 -1.0279847646447481e+11 
+3.6100000000000001e+01 -1.7511279243923792e-03 +3.2433511968022746e+00 -1.0138601708554265e+11 
+3.6200000000000003e+01 -1.7407846191830544e-03 +3.2037025930511631e+00 -9.9995555341190323e+10 
+3.6300000000000004e+01 -1.7304996262676379e-03 +3.1645383948619279e+00 -9.8624259714109543e+10 
+3.6399999999999999e+01 -1.7202731627916177e-03 +3.1258642903495941e+00 -9.7269298687073685e+10 
+3.6500000000000000e+01 -1.7101054459004721e-03 +3.0876859676288988e+00 -9.5927840742764053e+10 
+3.6600000000000001e+01 -1.6999966927396858e-03 +3.0500091148147259e+00 -9.4597054363915146e+10 
+3.6700000000000003e+01 -1.6899471204547380e-03 +3.0128394200218809e+00 -9.3274108033230927e+10 
+3.6800000000000004e+01 -1.6799569461911157e-03 +2.9761825713652961e+00 -9.1956170233459518e+10 
+3.6899999999999999e+01 -1.6700263870943000e-03 +2.9400442569597756e+00 -9.0640409447304916e+10 
+3.7000000000000000e+01 -1.6601556603097751e-03 +2.9044301649202193e+00 -8.9323994157501617e+10 
+3.7100000000000001e+01 -1.6503448619203441e-03 +2.8693422503390056e+00 -8.8005202583953201e+10 
+3.7200000000000003e+01 -1.6405936037580974e-03 +2.8347675362186595e+00 -8.6686751895278015e+10 
+3.7300000000000004e+01 -1.6309013765924551e-03 +2.8006893125394470e+00 -8.5372468997354355e+10 
+3.7399999999999999e+01 -1.6212676711928290e-03 +2.7670908692814278e+00 -8.4066180795982010e+10 
+3.7500000000000000e+01 -1.6116919783286351e-03 +2.7339554964248327e+00 -8.2771714197026932e+10 
+3.7600000000000001e+01 -1.6021737887692870e-03 +2.7012664839497367e+00 -8.1492896106296036e+10 
+3.7700000000000003e+01 -1.5927125932841970e-03 +2.6690071218362097e+00 -8.0233553429595612e+10 
+3.7800000000000004e+01 -1.5833078826427854e-03 +2.6371607000645647e+00 -7.8997513072819504e+10 
+3.7899999999999999e+01 -1.5739591476144656e-03 +2.6057105086148722e+00 -7.7788601941769775e+10 
+3.8000000000000000e+01 -1.5646658789686479e-03 +2.5746398374672177e+00 -7.6610646942265015e+10 
+3.8100000000000001e+01 -1.5554277140320803e-03 +2.5439355335786029e+00 -7.5466195701168259e+10 
+3.8200000000000003e+01 -1.5462448763608363e-03 +2.5135986718136638e+00 -7.4352678729564926e+10 
+3.8300000000000004e+01 -1.5371177360683154e-03 +2.4836338840136420e+00 -7.3266247259486923e+10 
+3.8400000000000006e+01 -1.5280466632679229e-03 +2.4540458020200111e+00 -7.2203052523038177e+10 
+3.8500000000000000e+01 -1.5190320280730569e-03 +2.4248390576740095e+00 -7.1159245752256073e+10 
+3.8600000000000001e+01 -1.5100742005971211e-03 +2.3960182828170886e+00 -7.0130978179243881e+10 
+3.8700000000000003e+01 -1.5011735509535148e-03 +2.3675881092905273e+00 -6.9114401036043884e+10 
+3.8800000000000004e+01 -1.4923304492556468e-03 +2.3395531689358484e+00 -6.8105665554781395e+10 
+3.8900000000000006e+01 -1.4835452656169128e-03 +2.3119180935943242e+00 -6.7100922967507767e+10 
+3.9000000000000000e+01 -1.4748183701507188e-03 +2.2846875151072839e+00 -6.6096324506264641e+10 
+3.9100000000000001e+01 -1.4661499235053860e-03 +2.2578630391023355e+00 -6.5089193453159042e+10 
+3.9200000000000003e+01 -1.4575392484689237e-03 +2.2314341663515442e+00 -6.4081541290121086e+10 
+3.9300000000000004e+01 -1.4489854583642642e-03 +2.2053873714132721e+00 -6.3076551549135895e+10 
+3.9400000000000006e+01 -1.4404876665143414e-03 +2.1797091288458854e+00 -6.2077407762167198e+10 
+3.9500000000000000e+01 -1.4320449862420858e-03 +2.1543859132076704e+00 -6.1087293461168015e+10 
+3.9600000000000001e+01 -1.4236565308704274e-03 +2.1294041990569088e+00 -6.0109392178086823e+10 
+3.9700000000000003e+01 -1.4153214137222977e-03 +2.1047504609519372e+00 -5.9146887444885727e+10 
+3.9800000000000004e+01 -1.4070387481206295e-03 +2.0804111734510800e+00 -5.8202962793525848e+10 
+3.9900000000000006e+01 -1.3988076473883595e-03 +2.0563728111127739e+00 -5.7280801756001083e+10 
+4.0000000000000000e+01 -1.3906272248484087e-03 +2.0326218484951157e+00 -5.6383587864209305e+10 
+4.0100000000000001e+01 -1.3824968158030744e-03 +2.0091476931748473e+00 -5.5513527039306084e+10 
+4.0200000000000003e+01 -1.3744166434720758e-03 +1.9859514848015392e+00 -5.4668914759005783e+10 
+4.0300000000000004e+01 -1.3663871530544937e-03 +1.9630372960431410e+00 -5.3847068890222710e+10 
+4.0400000000000006e+01 -1.3584087897494071e-03 +1.9404091995675641e+00 -5.3045307299847832e+10 
+4.0500000000000000e+01 -1.3504819987558969e-03 +1.9180712680427126e+00 -5.2260947854778275e+10 
+4.0600000000000001e+01 -1.3426072252730441e-03 +1.8960275741365153e+00 -5.1491308421906296e+10 
+4.0700000000000003e+01 -1.3347849144999284e-03 +1.8742821905169340e+00 -5.0733706868154320e+10 
+4.0800000000000004e+01 -1.3270155116356294e-03 +1.8528391898518040e+00 -4.9985461060384117e+10 
+4.0900000000000006e+01 -1.3192994618792260e-03 +1.8317026448090477e+00 -4.9243888865497017e+10 
+4.1000000000000000e+01 -1.3116372104297997e-03 +1.8108766280565856e+00 -4.8506308150390800e+10 
+4.1100000000000001e+01 -1.3040289545099971e-03 +1.7903626059229425e+00 -4.7770712017108452e+10 
+4.1200000000000003e+01 -1.2964738994367246e-03 +1.7701516193786841e+00 -4.7037794508147278e+10 
+4.1300000000000004e+01 -1.2889710025504554e-03 +1.7502321030549006e+00 -4.6308924901113800e+10 
+4.1400000000000006e+01 -1.2815192211916662e-03 +1.7305924915828914e+00 -4.5585472473693039e+10 
+4.1500000000000000e+01 -1.2741175127008308e-03 +1.7112212195937564e+00 -4.4868806503500908e+10 
+4.1600000000000001e+01 -1.2667648344184212e-03 +1.6921067217186405e+00 -4.4160296268165657e+10 
+4.1700000000000003e+01 -1.2594601436849138e-03 +1.6732374325887853e+00 -4.3461311045351883e+10 
+4.1800000000000004e+01 -1.2522023978407790e-03 +1.6546017868352048e+00 -4.2773220112644028e+10 
+4.1900000000000006e+01 -1.2449905542264953e-03 +1.6361882190892130e+00 -4.2097392747726791e+10 
+4.2000000000000000e+01 -1.2378235701825354e-03 +1.6179851639819387e+00 -4.1435198228232643e+10 
+4.2100000000000001e+01 -1.2307006551523583e-03 +1.5999836905075733e+00 -4.0787616861941414e+10 
+4.2200000000000003e+01 -1.2236220269913581e-03 +1.5821854051123052e+00 -4.0154073077197746e+10 
+4.2300000000000004e+01 -1.2165881556579219e-03 +1.5645945486055339e+00 -3.9533602332557541e+10 
+4.2400000000000006e+01 -1.2095995111104292e-03 +1.5472153617964932e+00 -3.8925240086516716e+10 
+4.2500000000000000e+01 -1.2026565633072640e-03 +1.5300520854945083e+00 -3.8328021797605225e+10 
+4.2600000000000001e+01 -1.1957597822068074e-03 +1.5131089605088626e+00 -3.7740982924338104e+10 
+4.2700000000000003e+01 -1.1889096377674438e-03 +1.4963902276488603e+00 -3.7163158925235260e+10 
+4.2800000000000004e+01 -1.1821065999475509e-03 +1.4799001277237405e+00 -3.6593585258804924e+10 
+4.2900000000000006e+01 -1.1753511387055167e-03 +1.4636429015429138e+00 -3.6031297383596191e+10 
+4.3000000000000000e+01 -1.1686437239997217e-03 +1.4476227899155776e+00 -3.5475330758094910e+10 
+4.3100000000000001e+01 -1.1619845751869144e-03 +1.4318418498527010e+00 -3.4925026670363937e+10 
+4.3200000000000003e+01 -1.1553729092173134e-03 +1.4162934031717331e+00 -3.4380949726536110e+10 
+4.3300000000000004e+01 -1.1488076924395022e-03 +1.4009685878916709e+00 -3.3843970362240486e+10 
+4.3400000000000006e+01 -1.1422878912020623e-03 +1.3858585420315255e+00 -3.3314959013115883e+10 
+4.3500000000000000e+01 -1.1358124718535857e-03 +1.3709544036105339e+00 -3.2794786114867603e+10 
+4.3600000000000001e+01 -1.1293804007426478e-03 +1.3562473106475161e+00 -3.2284322103071842e+10 
+4.3700000000000003e+01 -1.1229906442178396e-03 +1.3417284011617083e+00 -3.1784437413433582e+10 
+4.3800000000000004e+01 -1.1166421686277434e-03 +1.3273888131721150e+00 -3.1296002481593250e+10 
+4.3900000000000006e+01 -1.1103339403209440e-03 +1.3132196846978135e+00 -3.0819887743206360e+10 
+4.4000000000000000e+01 -1.1040649256460222e-03 +1.2992121537577150e+00 -3.0356963633870834e+10 
+4.4100000000000001e+01 -1.0978343333415122e-03 +1.2853592253173709e+00 -2.9907710467354496e+10 
+4.4200000000000003e+01 -1.0916423417057209e-03 +1.2716613721275263e+00 -2.9471048069632240e+10 
+4.4300000000000004e+01 -1.0854893714269003e-03 +1.2581209338851957e+00 -2.9045506144712116e+10 
+4.4400000000000006e+01 -1.0793758431933023e-03 +1.2447402502874441e+00 -2.8629614396624062e+10 
+4.4500000000000000e+01 -1.0733021776931830e-03 +1.2315216610314137e+00 -2.8221902529418133e+10 
+4.4600000000000001e+01 -1.0672687956147923e-03 +1.2184675058141314e+00 -2.7820900247115845e+10 
+4.4700000000000003e+01 -1.0612761176463877e-03 +1.2055801243327675e+00 -2.7425137253770660e+10 
+4.4800000000000004e+01 -1.0553245644762180e-03 +1.1928618562843263e+00 -2.7033143253405544e+10 
+4.4900000000000006e+01 -1.0494145567925403e-03 +1.1803150413659895e+00 -2.6643447950077209e+10 
+4.5000000000000000e+01 -1.0435465152836033e-03 +1.1679420192746934e+00 -2.6254581047770828e+10 
+4.5100000000000001e+01 -1.0377206334037270e-03 +1.1557437071623917e+00 -2.5865483772975559e+10 
+4.5200000000000003e+01 -1.0319361956714719e-03 +1.1437153319996252e+00 -2.5476743441668690e+10 
+4.5300000000000004e+01 -1.0261922593714681e-03 +1.1318506982118151e+00 -2.5089358892280224e+10 
+4.5400000000000006e+01 -1.0204878817883403e-03 +1.1201436102243036e+00 -2.4704328963216980e+10 
+4.5500000000000000e+01 -1.0148221202067171e-03 +1.1085878724624316e+00 -2.4322652492880096e+10 
+4.5600000000000001e+01 -1.0091940319112255e-03 +1.0971772893516292e+00 -2.3945328319706226e+10 
+4.5700000000000003e+01 -1.0036026741864917e-03 +1.0859056653172323e+00 -2.3573355282101543e+10 
+4.5800000000000004e+01 -9.9804710431714147e-04 +1.0747668047845456e+00 -2.3207732218457123e+10 
+4.5900000000000006e+01 -9.9252637958780572e-04 +1.0637545121790726e+00 -2.2849457967231686e+10 
+4.6000000000000000e+01 -9.8703955728310648e-04 +1.0528625919260177e+00 -2.2499531366785172e+10 
+4.6100000000000001e+01 -9.8158591542546730e-04 +1.0420862402518984e+00 -2.2158671762047462e+10 
+4.6200000000000003e+01 -9.7616561498847993e-04 +1.0314262205874198e+00 -2.1826480523900253e+10 
+4.6300000000000004e+01 -9.7077903768353312e-04 +1.0208846881643387e+00 -2.1502279529700459e+10 
