# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+2.0220000000000002e+02 -7.0184622066691435e-06 +3.9632253657000940e-04 -4.7042951113658445e+05 
+2.0230000000000001e+02 -7.0063436099260521e-06 +3.9515063254894387e-04 -4.6972823476658133e+05 
+2.0240000000000001e+02 -6.9942553587816040e-06 +3.9398294993476531e-04 -4.6905747180395829e+05 
+2.0250000000000000e+02 -6.9821973481207479e-06 +3.9281923741540980e-04 -4.6838325720120606e+05 
+2.0260000000000002e+02 -6.9701694728283889e-06 +3.9165924367811147e-04 -4.6767162575486588e+05 
+2.0270000000000002e+02 -6.9581716277894798e-06 +3.9050271741098433e-04 -4.6688861248387938e+05 
+2.0280000000000001e+02 -6.9462037078889277e-06 +3.8934940730102617e-04 -4.6600025208055758e+05 
+2.0290000000000001e+02 -6.9342656080116454e-06 +3.8819906203565189e-04 -4.6497257936140080e+05 
+2.0300000000000000e+02 -6.9223572230425849e-06 +3.8705143030288194e-04 -4.6377162931953056e+05 
+2.0310000000000002e+02 -6.9104784546451665e-06 +3.8590632834744297e-04 -4.6237232985847373e+05 
+2.0320000000000002e+02 -6.8986292315968424e-06 +3.8476384264288048e-04 -4.6078518099534541e+05 
+2.0330000000000001e+02 -6.8868094894535953e-06 +3.8362412722094520e-04 -4.5902957612068270e+05 
+2.0340000000000001e+02 -6.8750191637713772e-06 +3.8248733611265619e-04 -4.5712490838789108e+05 
+2.0350000000000000e+02 -6.8632581901061690e-06 +3.8135362334940792e-04 -4.5509057105428941e+05 
+2.0360000000000002e+02 -6.8515265040139218e-06 +3.8022314296245606e-04 -4.5294595737751340e+05 
+2.0370000000000002e+02 -6.8398240410506293e-06 +3.7909604898332417e-04 -4.5071046062929672e+05 
+2.0380000000000001e+02 -6.8281507367722358e-06 +3.7797249544295372e-04 -4.4840347395425342e+05 
+2.0390000000000001e+02 -6.8165065267347274e-06 +3.7685263637295959e-04 -4.4604439069682482e+05 
+2.0400000000000000e+02 -6.8048913464940587e-06 +3.7573662580437023e-04 -4.4365260399560566e+05 
+2.0410000000000002e+02 -6.7933051282041364e-06 +3.7462459508785676e-04 -4.4124547369328234e+05 
+2.0420000000000002e+02 -6.7817477904106574e-06 +3.7351658485141741e-04 -4.3883222588823619e+05 
+2.0430000000000001e+02 -6.7702192482572070e-06 +3.7241261304153721e-04 -4.3642005298914632e+05 
+2.0440000000000001e+02 -6.7587194168874393e-06 +3.7131269760607035e-04 -4.3401614785321470e+05 
+2.0450000000000000e+02 -6.7472482114449346e-06 +3.7021685649117809e-04 -4.3162770279075118e+05 
+2.0460000000000002e+02 -6.7358055470733300e-06 +3.6912510764453672e-04 -4.2926191059234861e+05 
+2.0470000000000002e+02 -6.7243913389162526e-06 +3.6803746901318456e-04 -4.2692596383736719e+05 
+2.0480000000000001e+02 -6.7130055021173020e-06 +3.6695395854400480e-04 -4.2462705508790101e+05 
+2.0490000000000001e+02 -6.7016479518201086e-06 +3.6587459418409735e-04 -4.2237237691459793e+05 
+2.0500000000000000e+02 -6.6903186031682656e-06 +3.6479939388025791e-04 -4.2016912188525469e+05 
+2.0510000000000002e+02 -6.6790173709040290e-06 +3.6372837473061775e-04 -4.1802774370063929e+05 
+2.0520000000000002e+02 -6.6677441681640210e-06 +3.6266155043385455e-04 -4.1597173948124581e+05 
+2.0530000000000001e+02 -6.6564989076835040e-06 +3.6159893384013448e-04 -4.1402786766896211e+05 
+2.0540000000000001e+02 -6.6452815021977379e-06 +3.6054053779931248e-04 -4.1222288654624170e+05 
+2.0550000000000000e+02 -6.6340918644419749e-06 +3.5948637516115627e-04 -4.1058355440147838e+05 
+2.0560000000000002e+02 -6.6229299071514655e-06 +3.5843645877542646e-04 -4.0913662949090957e+05 
+2.0570000000000002e+02 -6.6117955430614747e-06 +3.5739080149220520e-04 -4.0790887021595088e+05 
+2.0580000000000001e+02 -6.6006886849072487e-06 +3.5634941616103966e-04 -4.0692703477803175e+05 
+2.0590000000000001e+02 -6.5896092454240340e-06 +3.5531231563159686e-04 -4.0621788140741142e+05 
+2.0600000000000000e+02 -6.5785571373471012e-06 +3.5427951275406895e-04 -4.0580816854890820e+05 
+2.0610000000000002e+02 -6.5675322743310368e-06 +3.5325096850994108e-04 -4.0570503193035541e+05 
+2.0620000000000002e+02 -6.5565345737078389e-06 +3.5222643640771191e-04 -4.0583711711638852e+05 
+2.0630000000000001e+02 -6.5455639537288469e-06 +3.5120561808823277e-04 -4.0611344736888638e+05 
+2.0640000000000001e+02 -6.5346203326453812e-06 +3.5018821519159764e-04 -4.0644304570958618e+05 
+2.0650000000000000e+02 -6.5237036287087886e-06 +3.4917392935845341e-04 -4.0673493533082702e+05 
+2.0660000000000002e+02 -6.5128137601703947e-06 +3.4816246222910108e-04 -4.0689813927747321e+05 
+2.0670000000000002e+02 -6.5019506452815599e-06 +3.4715351544459575e-04 -4.0684168088078481e+05 
+2.0680000000000001e+02 -6.4911142022935901e-06 +3.4614679064458109e-04 -4.0647458300330228e+05 
+2.0690000000000001e+02 -6.4803043494578400e-06 +3.4514198947003773e-04 -4.0570586892131926e+05 
+2.0700000000000000e+02 -6.4695210050256282e-06 +3.4413881356127013e-04 -4.0444456175795197e+05 
+2.0710000000000002e+02 -6.4587640911337543e-06 +3.4313706598818787e-04 -4.0263008450728463e+05 
+2.0720000000000002e+02 -6.4480335454607783e-06 +3.4213695553802934e-04 -4.0032345991616539e+05 
+2.0730000000000001e+02 -6.4373293095707406e-06 +3.4113879242801025e-04 -3.9761611075281561e+05 
+2.0740000000000001e+02 -6.4266513250276566e-06 +3.4014288687488422e-04 -3.9459945968748332e+05 
+2.0750000000000000e+02 -6.4159995333955499e-06 +3.3914954909533909e-04 -3.9136492932048085e+05 
+2.0760000000000002e+02 -6.4053738762384485e-06 +3.3815908930646856e-04 -3.8800394243785023e+05 
+2.0770000000000002e+02 -6.3947742951203733e-06 +3.3717181772493484e-04 -3.8460792163713166e+05 
+2.0780000000000001e+02 -6.3842007316053423e-06 +3.3618804456743315e-04 -3.8126828955087293e+05 
+2.0790000000000001e+02 -6.3736531272574044e-06 +3.3520808005155174e-04 -3.7807646909793821e+05 
+2.0800000000000000e+02 -6.3631314236405647e-06 +3.3423223439361005e-04 -3.7512388280656579e+05 
+2.0810000000000002e+02 -6.3526355591278138e-06 +3.3326075562097745e-04 -3.7248256860940251e+05 
+2.0820000000000002e+02 -6.3421654593280764e-06 +3.3229364300451389e-04 -3.7014702611747815e+05 
+2.0830000000000001e+02 -6.3317210466592502e-06 +3.3133083362567268e-04 -3.6809237015511561e+05 
+2.0840000000000001e+02 -6.3213022435392158e-06 +3.3037226456569693e-04 -3.6629371556992357e+05 
+2.0850000000000000e+02 -6.3109089723858717e-06 +3.2941787290613071e-04 -3.6472617725869513e+05 
+2.0860000000000002e+02 -6.3005411556170952e-06 +3.2846759572792238e-04 -3.6336486992710823e+05 
+2.0870000000000002e+02 -6.2901987156507882e-06 +3.2752137011280048e-04 -3.6218490857032547e+05 
+2.0880000000000001e+02 -6.2798815749048506e-06 +3.2657913314233507e-04 -3.6116140808799124e+05 
+2.0890000000000001e+02 -6.2695896557971515e-06 +3.2564082189728686e-04 -3.6026948313382670e+05 
+2.0900000000000000e+02 -6.2593228807455918e-06 +3.2470637345922559e-04 -3.5948424860739725e+05 
+2.0910000000000002e+02 -6.2490811712237620e-06 +3.2377570452131682e-04 -3.5878184502889804e+05 
+2.0920000000000002e+02 -6.2388644449279931e-06 +3.2284865022145029e-04 -3.5814251471752784e+05 
+2.0930000000000001e+02 -6.2286726186103429e-06 +3.2192502530995626e-04 -3.5754752584755438e+05 
+2.0940000000000001e+02 -6.2185056090228599e-06 +3.2100464453693517e-04 -3.5697814652077516e+05 
+2.0950000000000000e+02 -6.2083633329175706e-06 +3.2008732265189184e-04 -3.5641564464811009e+05 
+2.0960000000000002e+02 -6.1982457070465149e-06 +3.1917287440479054e-04 -3.5584128828502330e+05 
+2.0970000000000002e+02 -6.1881526481617524e-06 +3.1826111454569917e-04 -3.5523634549854248e+05 
+2.0980000000000001e+02 -6.1780840730153215e-06 +3.1735185782484144e-04 -3.5458208449778438e+05 
+2.0990000000000001e+02 -6.1680398983592484e-06 +3.1644491899143680e-04 -3.5385977303708583e+05 
+2.1000000000000000e+02 -6.1580200409456013e-06 +3.1554011279623031e-04 -3.5305067946163320e+05 
+2.1010000000000002e+02 -6.1480244229642328e-06 +3.1463730865396717e-04 -3.5214000576649024e+05 
+2.1020000000000002e+02 -6.1380529883563559e-06 +3.1373659464159254e-04 -3.5112869076484675e+05 
+2.1030000000000001e+02 -6.1281056865010051e-06 +3.1283811350124992e-04 -3.5002160733391903e+05 
+2.1040000000000001e+02 -6.1181824667772449e-06 +3.1194200797594142e-04 -3.4882362864919944e+05 
+2.1050000000000000e+02 -6.1082832785640843e-06 +3.1104842080701079e-04 -3.4753962732740771e+05 
+2.1060000000000002e+02 -6.0984080712405795e-06 +3.1015749473738233e-04 -3.4617447653532401e+05 
+2.1070000000000002e+02 -6.0885567941857571e-06 +3.0926937250877544e-04 -3.4473304899389832e+05 
+2.1080000000000001e+02 -6.0787293967786641e-06 +3.0838419686376458e-04 -3.4322021776853176e+05 
+2.1090000000000001e+02 -6.0689258283983432e-06 +3.0750211054464871e-04 -3.4164085575378599e+05 
+2.1100000000000000e+02 -6.0591460384238295e-06 +3.0662325629355236e-04 -3.3999983585602371e+05 
+2.1110000000000002e+02 -6.0493899730305364e-06 +3.0574774192100731e-04 -3.3830344157880935e+05 
+2.1120000000000002e+02 -6.0396575655793799e-06 +3.0487553550985420e-04 -3.3656359841866046e+05 
+2.1130000000000001e+02 -6.0299487462276715e-06 +3.0400657021172035e-04 -3.3479364265201625e+05 
+2.1140000000000001e+02 -6.0202634451326835e-06 +3.0314077917716422e-04 -3.3300691015570023e+05 
+2.1150000000000000e+02 -6.0106015924517341e-06 +3.0227809555815303e-04 -3.3121673732186615e+05 
+2.1160000000000002e+02 -6.0009631183420980e-06 +3.0141845250536192e-04 -3.2943646010269865e+05 
+2.1170000000000002e+02 -5.9913479529610885e-06 +3.0056178317024325e-04 -3.2767941466161504e+05 
+2.1180000000000001e+02 -5.9817560264659787e-06 +2.9970802070362424e-04 -3.2595893701443909e+05 
+2.1190000000000001e+02 -5.9721872690140900e-06 +2.9885709825728748e-04 -3.2428836345487594e+05 
+2.1200000000000000e+02 -5.9626416107627052e-06 +2.9800894898230669e-04 -3.2268103008860443e+05 
+2.1210000000000002e+02 -5.9531189826112887e-06 +2.9716352612038269e-04 -3.2114984274961980e+05 
+2.1220000000000002e+02 -5.9436193184280101e-06 +2.9632086327676749e-04 -3.1970598687856027e+05 
+2.1230000000000001e+02 -5.9341425528232193e-06 +2.9548101414771940e-04 -3.1836021782682318e+05 
+2.1240000000000001e+02 -5.9246886204072543e-06 +2.9464403242909846e-04 -3.1712329079243034e+05 
+2.1250000000000000e+02 -5.9152574557904624e-06 +2.9380997181706933e-04 -3.1600596110084030e+05 
+2.1260000000000002e+02 -5.9058489935831784e-06 +2.9297888600748222e-04 -3.1501898396456899e+05 
+2.1270000000000002e+02 -5.8964631683957478e-06 +2.9215082869642417e-04 -3.1417311470040231e+05 
+2.1280000000000001e+02 -5.8870999148385171e-06 +2.9132585357989421e-04 -3.1347910850624333e+05 
+2.1290000000000001e+02 -5.8777591675218355e-06 +2.9050401435418990e-04 -3.1294772080029658e+05 
+2.1300000000000000e+02 -5.8684408610560273e-06 +2.8968536471487329e-04 -3.1258970668502623e+05 
+2.1310000000000002e+02 -5.8591449296241305e-06 +2.8886992363342579e-04 -3.1240545976360532e+05 
+2.1320000000000002e+02 -5.8498713056999390e-06 +2.8805757118302442e-04 -3.1235392710956419e+05 
+2.1330000000000001e+02 -5.8406199213299102e-06 +2.8724815271118163e-04 -3.1238369366878999e+05 
+2.1340000000000001e+02 -5.8313907085605075e-06 +2.8644151356597346e-04 -3.1244334466806095e+05 
+2.1350000000000000e+02 -5.8221835994382280e-06 +2.8563749909613344e-04 -3.1248146551651886e+05 
+2.1360000000000002e+02 -5.8129985260095198e-06 +2.8483595464933934e-04 -3.1244664128752699e+05 
+2.1370000000000002e+02 -5.8038354203208599e-06 +2.8403672557361870e-04 -3.1228745715574850e+05 
+2.1380000000000001e+02 -5.7946942144187190e-06 +2.8323965721717046e-04 -3.1195249833053723e+05 
+2.1390000000000001e+02 -5.7855748403495675e-06 +2.8244459492811303e-04 -3.1139035005898681e+05 
+2.1400000000000000e+02 -5.7764772301598752e-06 +2.8165138405456767e-04 -3.1054959754173877e+05 
+2.1410000000000002e+02 -5.7674013196503530e-06 +2.8085990894749112e-04 -3.0939480827914964e+05 
+2.1420000000000002e+02 -5.7583470596386985e-06 +2.8007020997031489e-04 -3.0795447943875939e+05 
+2.1430000000000001e+02 -5.7493144046968179e-06 +2.7928236648882486e-04 -3.0627309033294284e+05 
+2.1440000000000001e+02 -5.7403033093966502e-06 +2.7849645786941256e-04 -3.0439512045057712e+05 
+2.1450000000000000e+02 -5.7313137283101203e-06 +2.7771256347820388e-04 -3.0236504921975173e+05 
+2.1460000000000002e+02 -5.7223456160091519e-06 +2.7693076268129235e-04 -3.0022735603386548e+05 
+2.1470000000000002e+02 -5.7133989270656749e-06 +2.7615113484478294e-04 -2.9802652031090937e+05 
+2.1480000000000001e+02 -5.7044736160516252e-06 +2.7537375933517718e-04 -2.9580702158312401e+05 
+2.1490000000000001e+02 -5.6955696375389129e-06 +2.7459871551818813e-04 -2.9361333914700407e+05 
+2.1500000000000000e+02 -5.6866869460994696e-06 +2.7382608276005496e-04 -2.9148995242766890e+05 
+2.1510000000000002e+02 -5.6778254936800380e-06 +2.7305594293453570e-04 -2.8947402930363955e+05 
+2.1520000000000002e+02 -5.6689852217265814e-06 +2.7228838794366827e-04 -2.8757349048778607e+05 
+2.1530000000000001e+02 -5.6601660690598616e-06 +2.7152351219666775e-04 -2.8578894499138132e+05 
+2.1540000000000001e+02 -5.6513679745006726e-06 +2.7076141010369623e-04 -2.8412100215712033e+05 
+2.1550000000000000e+02 -5.6425908768697668e-06 +2.7000217607362869e-04 -2.8257027088052174e+05 
+2.1560000000000002e+02 -5.6338347149879264e-06 +2.6924590451629714e-04 -2.8113736037403229e+05 
+2.1570000000000002e+02 -5.6250994276759343e-06 +2.6849268984128707e-04 -2.7982287976028328e+05 
+2.1580000000000001e+02 -5.6163849537545540e-06 +2.6774262645805005e-04 -2.7862743815481744e+05 
+2.1590000000000001e+02 -5.6076912320445616e-06 +2.6699580877598880e-04 -2.7755164462098316e+05 
+2.1600000000000000e+02 -5.5990182013667241e-06 +2.6625233120463254e-04 -2.7659610828299582e+05 
+2.1610000000000002e+02 -5.5903657997521356e-06 +2.6551224313432786e-04 -2.7575869608435867e+05 
+2.1620000000000002e+02 -5.5817339620731426e-06 +2.6477541387839165e-04 -2.7502630623586616e+05 
+2.1630000000000001e+02 -5.5731226224123959e-06 +2.6404166773095540e-04 -2.7438309481417143e+05 
+2.1640000000000001e+02 -5.5645317148525551e-06 +2.6331082898609716e-04 -2.7381321785098047e+05 
+2.1650000000000000e+02 -5.5559611734762827e-06 +2.6258272193800967e-04 -2.7330083141411556e+05 
+2.1660000000000002e+02 -5.5474109323662222e-06 +2.6185717088053601e-04 -2.7283009147013864e+05 
+2.1670000000000002e+02 -5.5388809256050464e-06 +2.6113400010800534e-04 -2.7238515413328446e+05 
+2.1680000000000001e+02 -5.5303710872753995e-06 +2.6041303391428168e-04 -2.7195017538021342e+05 
+2.1690000000000001e+02 -5.5218813514599527e-06 +2.5969409659383480e-04 -2.7150931136420695e+05 
+2.1700000000000000e+02 -5.5134116522413501e-06 +2.5897701244037184e-04 -2.7104671800549381e+05 
+2.1710000000000002e+02 -5.5049619274667010e-06 +2.5826163850406540e-04 -2.7054736242551560e+05 
+2.1720000000000002e+02 -5.4965321300408771e-06 +2.5754796285755715e-04 -2.6999945533857233e+05 
+2.1730000000000001e+02 -5.4881222166331852e-06 +2.5683600632934837e-04 -2.6939201848355576e+05 
+2.1740000000000001e+02 -5.4797321439129622e-06 +2.5612578974852044e-04 -2.6871407377312763e+05 
+2.1750000000000000e+02 -5.4713618685495101e-06 +2.5541733394321366e-04 -2.6795464282024803e+05 
+2.1760000000000002e+02 -5.4630113472121375e-06 +2.5471065974196023e-04 -2.6710274735949223e+05 
+2.1770000000000002e+02 -5.4546805365701804e-06 +2.5400578797370047e-04 -2.6614740926435636e+05 
+2.1780000000000001e+02 -5.4463693932929585e-06 +2.5330273946724341e-04 -2.6507765035479580e+05 
+2.1790000000000001e+02 -5.4380778740497662e-06 +2.5260153505058872e-04 -2.6388249220476352e+05 
+2.1800000000000000e+02 -5.4298059355099368e-06 +2.5190219555277051e-04 -2.6255095671385276e+05 
+2.1810000000000002e+02 -5.4215535329727863e-06 +2.5120475731865770e-04 -2.6107911145709018e+05 
+2.1820000000000002e+02 -5.4133206162576062e-06 +2.5050931875804751e-04 -2.5949120733305262e+05 
+2.1830000000000001e+02 -5.4051071338137298e-06 +2.4981599379805467e-04 -2.5781854136142175e+05 
+2.1840000000000001e+02 -5.3969130340904364e-06 +2.4912489636461554e-04 -2.5609241024364426e+05 
+2.1850000000000000e+02 -5.3887382655370544e-06 +2.4843614038461988e-04 -2.5434411091980344e+05 
+2.1860000000000002e+02 -5.3805827766028731e-06 +2.4774983978426000e-04 -2.5260494016670701e+05 
+2.1870000000000002e+02 -5.3724465157372226e-06 +2.4706610849040432e-04 -2.5090619491418154e+05 
+2.1880000000000001e+02 -5.3643294313893821e-06 +2.4638506042905266e-04 -2.4927917189424587e+05 
+2.1890000000000001e+02 -5.3562314720086799e-06 +2.4570680952712057e-04 -2.4775516804979497e+05 
+2.1900000000000000e+02 -5.3481525860444062e-06 +2.4503146971073216e-04 -2.4636548013439064e+05 
+2.1910000000000002e+02 -5.3400927215438376e-06 +2.4435912120874230e-04 -2.4513548980665809e+05 
+2.1920000000000002e+02 -5.3320518249460239e-06 +2.4368970945660705e-04 -2.4406691719411180e+05 
+2.1930000000000001e+02 -5.3240298422879478e-06 +2.4302314619140727e-04 -2.4315556702697458e+05 
+2.1940000000000001e+02 -5.3160267196066463e-06 +2.4235934315136205e-04 -2.4239724437259411e+05 
+2.1950000000000000e+02 -5.3080424029391072e-06 +2.4169821207369323e-04 -2.4178775400024006e+05 
+2.1960000000000002e+02 -5.3000768383223370e-06 +2.4103966469596257e-04 -2.4132290079497590e+05 
+2.1970000000000002e+02 -5.2921299717933481e-06 +2.4038361275573024e-04 -2.4099848960273914e+05 
+2.1980000000000001e+02 -5.2842017493891435e-06 +2.3972996799053706e-04 -2.4081032529845531e+05 
+2.1990000000000001e+02 -5.2762921171467365e-06 +2.3907864213815370e-04 -2.4075421282944098e+05 
+2.2000000000000000e+02 -5.2684010211031199e-06 +2.3842954693586993e-04 -2.4082595698809283e+05 
+2.2010000000000002e+02 -5.2605284068166429e-06 +2.3778258846075042e-04 -2.4101472366514598e+05 
+2.2020000000000002e+02 -5.2526742179309897e-06 +2.3713765014754672e-04 -2.4128312288585582e+05 
+2.2030000000000001e+02 -5.2448383976111915e-06 +2.3649460977066995e-04 -2.4158712573750177e+05 
+2.2040000000000001e+02 -5.2370208890222675e-06 +2.3585334510437642e-04 -2.4188270329021598e+05 
+2.2050000000000000e+02 -5.2292216353292575e-06 +2.3521373392332816e-04 -2.4212582671372758e+05 
+2.2060000000000002e+02 -5.2214405796971636e-06 +2.3457565400122107e-04 -2.4227246687548992e+05 
+2.2070000000000002e+02 -5.2136776652910307e-06 +2.3393898311290206e-04 -2.4227859504379943e+05 
+2.2080000000000001e+02 -5.2059328352758738e-06 +2.3330359903231133e-04 -2.4210018213664051e+05 
+2.2090000000000001e+02 -5.1982060328167222e-06 +2.3266937953387646e-04 -2.4169319925875679e+05 
+2.2100000000000000e+02 -5.1904972010785979e-06 +2.3203620239195866e-04 -2.4101361753081149e+05 
+2.2110000000000002e+02 -5.1828062874137199e-06 +2.3140399326969710e-04 -2.4003224942961300e+05 
+2.2120000000000002e+02 -5.1751332559230455e-06 +2.3077286938500913e-04 -2.3877927302137041e+05 
+2.2130000000000001e+02 -5.1674780748947293e-06 +2.3014299584489623e-04 -2.3729970789492119e+05 
+2.2140000000000001e+02 -5.1598407126169106e-06 +2.2951453775595681e-04 -2.3563857349297457e+05 
+2.2150000000000000e+02 -5.1522211373777525e-06 +2.2888766022535409e-04 -2.3384088945355269e+05 
+2.2160000000000002e+02 -5.1446193174654009e-06 +2.2826252835993723e-04 -2.3195167530173520e+05 
+2.2170000000000002e+02 -5.1370352211679995e-06 +2.2763930726626904e-04 -2.3001595049183446e+05 
+2.2180000000000001e+02 -5.1294688167737012e-06 +2.2701816205131841e-04 -2.2807873457787855e+05 
+2.2190000000000001e+02 -5.1219200725706605e-06 +2.2639925782206105e-04 -2.2618504714589327e+05 
+2.2200000000000000e+02 -5.1143889568470226e-06 +2.2578275968521000e-04 -2.2437990767462493e+05 
+2.2210000000000002e+02 -5.1068754343509154e-06 +2.2516880024087501e-04 -2.2270017125995603e+05 
+2.2220000000000002e+02 -5.0993794556703677e-06 +2.2455738206173293e-04 -2.2115003515754387e+05 
+2.2230000000000001e+02 -5.0919009678533909e-06 +2.2394847521385521e-04 -2.1972553220085803e+05 
+2.2240000000000001e+02 -5.0844399179479932e-06 +2.2334204976324739e-04 -2.1842269523952538e+05 
+2.2250000000000000e+02 -5.0769962530021630e-06 +2.2273807577535910e-04 -2.1723755691304893e+05 
+2.2260000000000002e+02 -5.0695699200639398e-06 +2.2213652331703115e-04 -2.1616615031990936e+05 
+2.2270000000000002e+02 -5.0621608661812969e-06 +2.2153736245320179e-04 -2.1520450794920442e+05 
+2.2280000000000001e+02 -5.0547690384022737e-06 +2.2094056325074233e-04 -2.1434866289493986e+05 
+2.2290000000000001e+02 -5.0473943837748545e-06 +2.2034609577505283e-04 -2.1359464783020047e+05 
+2.2300000000000000e+02 -5.0400368493470525e-06 +2.1975393009210416e-04 -2.1293849553047976e+05 
+2.2310000000000002e+02 -5.0326963826849751e-06 +2.1916402857155549e-04 -2.1237506618093664e+05 
+2.2320000000000002e+02 -5.0253729334271521e-06 +2.1857632279762799e-04 -2.1189452926442583e+05 
+2.2330000000000001e+02 -5.0180664517301897e-06 +2.1799073665755854e-04 -2.1148588138802224e+05 
+2.2340000000000001e+02 -5.0107768877507033e-06 +2.1740719403883510e-04 -2.1113811924132967e+05 
+2.2350000000000000e+02 -5.0035041916453308e-06 +2.1682561882949443e-04 -2.1084023969199878e+05 
+2.2360000000000002e+02 -4.9962483135706672e-06 +2.1624593491658577e-04 -2.1058123929502891e+05 
+2.2370000000000002e+02 -4.9890092036833494e-06 +2.1566806618805679e-04 -2.1035011488476614e+05 
+2.2380000000000001e+02 -4.9817868121399937e-06 +2.1509193653139534e-04 -2.1013586315077465e+05 
+2.2390000000000001e+02 -4.9745810890972031e-06 +2.1451746983379162e-04 -2.0992748068721936e+05 
+2.2400000000000000e+02 -4.9673919847116244e-06 +2.1394458998361750e-04 -2.0971396448471257e+05 
+2.2410000000000002e+02 -4.9602194512596850e-06 +2.1337323119054427e-04 -2.0948406474856730e+05 
+2.2420000000000002e+02 -4.9530634494971930e-06 +2.1280336895731621e-04 -2.0922554728975560e+05 
+2.2430000000000001e+02 -4.9459239422997922e-06 +2.1223498910947106e-04 -2.0892593160421425e+05 
+2.2440000000000001e+02 -4.9388008925430873e-06 +2.1166807747164976e-04 -2.0857273694765923e+05 
+2.2450000000000000e+02 -4.9316942631027491e-06 +2.1110261987007504e-04 -2.0815348304036795e+05 
+2.2460000000000002e+02 -4.9246040168543721e-06 +2.1053860212909506e-04 -2.0765568903541012e+05 
+2.2470000000000002e+02 -4.9175301166736041e-06 +2.0997601007439483e-04 -2.0706687449956904e+05 
+2.2480000000000001e+02 -4.9104725254360805e-06 +2.0941482953134067e-04 -2.0637455889413040e+05 
+2.2490000000000001e+02 -4.9034312060174373e-06 +2.0885504632531994e-04 -2.0556626169043858e+05 
+2.2500000000000000e+02 -4.8964061212933003e-06 +2.0829664628144799e-04 -2.0462950226725047e+05 
+2.2510000000000002e+02 -4.8893972335927153e-06 +2.0773962935029963e-04 -2.0355801094371278e+05 
+2.2520000000000002e+02 -4.8824045030583961e-06 +2.0718405198275264e-04 -2.0237036110006619e+05 
+2.2530000000000001e+02 -4.8754278892864672e-06 +2.0662998475540846e-04 -2.0109133720322800e+05 
+2.2540000000000001e+02 -4.8684673518730452e-06 +2.0607749824418019e-04 -1.9974572341756252e+05 
+2.2550000000000000e+02 -4.8615228504142707e-06 +2.0552666302571437e-04 -1.9835830418381066e+05 
+2.2560000000000002e+02 -4.8545943445062537e-06 +2.0497754967608784e-04 -1.9695386375472660e+05 
+2.2570000000000002e+02 -4.8476817937451303e-06 +2.0443022877163290e-04 -1.9555718645814824e+05 
+2.2580000000000001e+02 -4.8407851577270208e-06 +2.0388477088855095e-04 -1.9419305656841240e+05 
+2.2590000000000001e+02 -4.8339043960480419e-06 +2.0334124660306631e-04 -1.9288625840923851e+05 
+2.2600000000000000e+02 -4.8270394683043281e-06 +2.0279972649152081e-04 -1.9166157629393094e+05 
+2.2610000000000002e+02 -4.8201903337650838e-06 +2.0226027156983333e-04 -1.9053995020205158e+05 
+2.2620000000000002e+02 -4.8133569503918233e-06 +2.0172290461091858e-04 -1.8952694215649410e+05 
+2.2630000000000001e+02 -4.8065392758191485e-06 +2.0118763882782294e-04 -1.8862427005605830e+05 
+2.2640000000000001e+02 -4.7997372676816520e-06 +2.0065448743318841e-04 -1.8783365161436895e+05 
+2.2650000000000000e+02 -4.7929508836139256e-06 +2.0012346363952705e-04 -1.8715680453047759e+05 
+2.2660000000000002e+02 -4.7861800812505846e-06 +1.9959458066005532e-04 -1.8659544669882790e+05 
+2.2670000000000002e+02 -4.7794248182262132e-06 +1.9906785170707665e-04 -1.8615129575629759e+05 
+2.2680000000000001e+02 -4.7726850521754108e-06 +1.9854328999341088e-04 -1.8582606948304138e+05 
+2.2690000000000001e+02 -4.7659607407327810e-06 +1.9802090873204630e-04 -1.8562148574027760e+05 
+2.2700000000000000e+02 -4.7592518415329154e-06 +1.9750072113548854e-04 -1.8553926219517880e+05 
+2.2710000000000002e+02 -4.7525583115025346e-06 +1.9698270852217168e-04 -1.8557508158266550e+05 
+2.2720000000000002e+02 -4.7458801047368657e-06 +1.9646672463331707e-04 -1.8570048646242390e+05 
+2.2730000000000001e+02 -4.7392171746232495e-06 +1.9595259131565467e-04 -1.8588098429809755e+05 
+2.2740000000000001e+02 -4.7325694745490368e-06 +1.9544013041611886e-04 -1.8608208262294900e+05 
+2.2750000000000000e+02 -4.7259369579015743e-06 +1.9492916378155938e-04 -1.8626928892957035e+05 
+2.2760000000000002e+02 -4.7193195780682102e-06 +1.9441951325891064e-04 -1.8640811075122404e+05 
+2.2770000000000002e+02 -4.7127172884362794e-06 +1.9391100069464205e-04 -1.8646405548359812e+05 
+2.2780000000000001e+02 -4.7061300423931428e-06 +1.9340344793601641e-04 -1.8640263075103777e+05 
+2.2790000000000001e+02 -4.6995577933261352e-06 +1.9289667682953411e-04 -1.8618934394495410e+05 
+2.2800000000000000e+02 -4.6930004946225990e-06 +1.9239050922195602e-04 -1.8578970252467418e+05 
+2.2810000000000002e+02 -4.6864581030683718e-06 +1.9188482355727264e-04 -1.8517992651565387e+05 
+2.2820000000000002e+02 -4.6799305890431696e-06 +1.9137972466555682e-04 -1.8437908508176496e+05 
+2.2830000000000001e+02 -4.6734179263251972e-06 +1.9087537397396810e-04 -1.8341695987459767e+05 
