# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+1.4340000000000001e+02 +2.5190550136986219e-05 -8.6935556694825410e-03 +3.0400101993683338e+07 
+1.4350000000000000e+02 +2.5123347318309990e-05 -8.6591066182307875e-03 +3.0236507352669038e+07 
+1.4359999999999999e+02 +2.5056370632629200e-05 -8.6248106462915551e-03 +3.0072870626272675e+07 
+1.4370000000000002e+02 +2.4989619249214163e-05 -8.5906682797513220e-03 +2.9909630078985058e+07 
+1.4380000000000001e+02 +2.4923092337335418e-05 -8.5566800447009206e-03 +2.9747223976588301e+07 
+1.4390000000000001e+02 +2.4856789066263366e-05 -8.5228464672298110e-03 +2.9586090584589545e+07 
+1.4400000000000000e+02 +2.4790708605268441e-05 -8.4891680734270631e-03 +2.9426668168266546e+07 
+1.4409999999999999e+02 +2.4724850117672505e-05 -8.4556451414209820e-03 +2.9269321459150635e+07 
+1.4420000000000002e+02 +2.4659212743003460e-05 -8.4222769575067174e-03 +2.9114121057585340e+07 
+1.4430000000000001e+02 +2.4593795614840611e-05 -8.3890625600149381e-03 +2.8961064028569758e+07 
+1.4440000000000001e+02 +2.4528597866763302e-05 -8.3560009872809867e-03 +2.8810147439122975e+07 
+1.4450000000000000e+02 +2.4463618632350797e-05 -8.3230912776351244e-03 +2.8661368354198474e+07 
+1.4459999999999999e+02 +2.4398857045182489e-05 -8.2903324694128307e-03 +2.8514723840767182e+07 
+1.4470000000000002e+02 +2.4334312238837685e-05 -8.2577236009472605e-03 +2.8370210964792572e+07 
+1.4480000000000001e+02 +2.4269983346895696e-05 -8.2252637105697454e-03 +2.8227826791785710e+07 
+1.4490000000000001e+02 +2.4205869502935892e-05 -8.1929518366156365e-03 +2.8087568388575595e+07 
+1.4500000000000000e+02 +2.4141969840537569e-05 -8.1607870174165223e-03 +2.7949432820641611e+07 
+1.4509999999999999e+02 +2.4078283498431743e-05 -8.1287682326221522e-03 +2.7813373290216401e+07 
+1.4520000000000002e+02 +2.4014809635956193e-05 -8.0968942271462882e-03 +2.7679167543224189e+07 
+1.4530000000000001e+02 +2.3951547417600424e-05 -8.0651636872179876e-03 +2.7546549461156324e+07 
+1.4540000000000001e+02 +2.3888496007853902e-05 -8.0335752990674161e-03 +2.7415252925998367e+07 
+1.4550000000000000e+02 +2.3825654571206133e-05 -8.0021277489250187e-03 +2.7285011819830932e+07 
+1.4559999999999999e+02 +2.3763022272146505e-05 -7.9708197230180990e-03 +2.7155560023606781e+07 
+1.4570000000000002e+02 +2.3700598275164575e-05 -7.9396499075785783e-03 +2.7026631419850066e+07 
+1.4580000000000001e+02 +2.3638381744749808e-05 -7.9086169888348459e-03 +2.6897959889882315e+07 
+1.4590000000000001e+02 +2.3576371845391642e-05 -7.8777196530167466e-03 +2.6769279315687828e+07 
+1.4600000000000000e+02 +2.3514567741579605e-05 -7.8469565863542052e-03 +2.6640323578944232e+07 
+1.4609999999999999e+02 +2.3452968611810366e-05 -7.8163266592070884e-03 +2.6510886842697412e+07 
+1.4620000000000002e+02 +2.3391573690609243e-05 -7.7858294784514540e-03 +2.6381004393285319e+07 
+1.4630000000000001e+02 +2.3330382226508974e-05 -7.7554648350982493e-03 +2.6250771799800534e+07 
+1.4640000000000001e+02 +2.3269393468042067e-05 -7.7252325201528620e-03 +2.6120284629347321e+07 
+1.4650000000000000e+02 +2.3208606663741197e-05 -7.6951323246250572e-03 +2.5989638450639345e+07 
+1.4659999999999999e+02 +2.3148021062138923e-05 -7.6651640395216849e-03 +2.5858928831410702e+07 
+1.4670000000000002e+02 +2.3087635911767841e-05 -7.6353274558506462e-03 +2.5728251339667935e+07 
+1.4680000000000001e+02 +2.3027450461160609e-05 -7.6056223646209925e-03 +2.5597701543859858e+07 
+1.4690000000000001e+02 +2.2967463958849779e-05 -7.5760485568391383e-03 +2.5467375011545680e+07 
+1.4700000000000000e+02 +2.2907675653367964e-05 -7.5466058235131670e-03 +2.5337367310785174e+07 
+1.4709999999999999e+02 +2.2848084792800123e-05 -7.5172938771012046e-03 +2.5207769093776271e+07 
+1.4720000000000002e+02 +2.2788690623440410e-05 -7.4881121158528489e-03 +2.5078651345594570e+07 
+1.4730000000000001e+02 +2.2729492391135334e-05 -7.4590598594665254e-03 +2.4950080134946931e+07 
+1.4740000000000001e+02 +2.2670489341731406e-05 -7.4301364276421616e-03 +2.4822121531111743e+07 
+1.4750000000000000e+02 +2.2611680721075168e-05 -7.4013411400793913e-03 +2.4694841603148162e+07 
+1.4759999999999999e+02 +2.2553065775013077e-05 -7.3726733164765999e-03 +2.4568306419821344e+07 
+1.4770000000000002e+02 +2.2494643749391648e-05 -7.3441322765333966e-03 +2.4442582050217055e+07 
+1.4780000000000001e+02 +2.2436413890057396e-05 -7.3157173399483535e-03 +2.4317734563152410e+07 
+1.4790000000000001e+02 +2.2378375442856839e-05 -7.2874278264215431e-03 +2.4193830027860172e+07 
+1.4800000000000000e+02 +2.2320527653636441e-05 -7.2592630556508071e-03 +2.4070934512919221e+07 
+1.4809999999999999e+02 +2.2262869777256658e-05 -7.2312224100304591e-03 +2.3949113777314670e+07 
+1.4820000000000002e+02 +2.2205401104633481e-05 -7.2033055227287354e-03 +2.3828432338114690e+07 
+1.4830000000000001e+02 +2.2148120935696857e-05 -7.1755120896080165e-03 +2.3708954402128410e+07 
+1.4840000000000001e+02 +2.2091028570376665e-05 -7.1478418065305735e-03 +2.3590744176153537e+07 
+1.4850000000000000e+02 +2.2034123308602864e-05 -7.1202943693593305e-03 +2.3473865867185481e+07 
+1.4859999999999999e+02 +2.1977404450305339e-05 -7.0928694739556307e-03 +2.3358383681574620e+07 
+1.4870000000000002e+02 +2.1920871295414029e-05 -7.0655668161830948e-03 +2.3244361826612893e+07 
+1.4880000000000001e+02 +2.1864523143858876e-05 -7.0383860919039287e-03 +2.3131864509028316e+07 
+1.4890000000000001e+02 +2.1808359295569728e-05 -7.0113269969796516e-03 +2.3020955935408242e+07 
+1.4900000000000000e+02 +2.1752379050476619e-05 -6.9843892272744993e-03 +2.2911700312958438e+07 
+1.4909999999999999e+02 +2.1696581705297670e-05 -6.9575722854104578e-03 +2.2804099287612744e+07 
+1.4920000000000002e+02 +2.1640966543904211e-05 -6.9308749010536025e-03 +2.2697904262566760e+07 
+1.4930000000000001e+02 +2.1585532846955897e-05 -6.9042956106315449e-03 +2.2592804080761753e+07 
+1.4940000000000001e+02 +2.1530279895112342e-05 -6.8778329505713252e-03 +2.2488487584827244e+07 
+1.4950000000000000e+02 +2.1475206969033146e-05 -6.8514854572989782e-03 +2.2384643617059477e+07 
+1.4959999999999999e+02 +2.1420313349377954e-05 -6.8252516672430170e-03 +2.2280961020719063e+07 
+1.4970000000000002e+02 +2.1365598316806357e-05 -6.7991301168296662e-03 +2.2177128638156734e+07 
+1.4980000000000001e+02 +2.1311061151977968e-05 -6.7731193424850266e-03 +2.2072835311739698e+07 
+1.4990000000000001e+02 +2.1256701135552467e-05 -6.7472178806383598e-03 +2.1967769884936392e+07 
+1.5000000000000000e+02 +2.1202517548189429e-05 -6.7214242677149285e-03 +2.1861621199709773e+07 
+1.5009999999999999e+02 +2.1148509688424168e-05 -6.6957373457513679e-03 +2.1754174084521897e+07 
+1.5020000000000002e+02 +2.1094676926295018e-05 -6.6701571792239078e-03 +2.1645597310564272e+07 
+1.5030000000000001e+02 +2.1041018649716029e-05 -6.6446841382181120e-03 +2.1536155634583417e+07 
+1.5040000000000001e+02 +2.0987534246601203e-05 -6.6193185928185207e-03 +2.1426113813024241e+07 
+1.5050000000000000e+02 +2.0934223104864532e-05 -6.5940609131097429e-03 +2.1315736602403890e+07 
+1.5059999999999999e+02 +2.0881084612420137e-05 -6.5689114691794568e-03 +2.1205288760140516e+07 
+1.5070000000000002e+02 +2.0828118157181943e-05 -6.5438706311105096e-03 +2.1095035042210154e+07 
+1.5080000000000001e+02 +2.0775323127064006e-05 -6.5189387689879473e-03 +2.0985240205147691e+07 
+1.5090000000000001e+02 +2.0722698909980372e-05 -6.4941162528983805e-03 +2.0876169006126698e+07 
+1.5100000000000000e+02 +2.0670244893845092e-05 -6.4694034529274424e-03 +2.0768086201964654e+07 
+1.5109999999999999e+02 +2.0617960462103451e-05 -6.4448005663368911e-03 +2.0661216095846631e+07 
+1.5120000000000002e+02 +2.0565844980326147e-05 -6.4203070991049726e-03 +2.0555621180698626e+07 
+1.5130000000000001e+02 +2.0513897809615164e-05 -6.3959223843860760e-03 +2.0451323495783806e+07 
+1.5140000000000001e+02 +2.0462118311072451e-05 -6.3716457553352080e-03 +2.0348345080622591e+07 
+1.5150000000000000e+02 +2.0410505845800004e-05 -6.3474765451074517e-03 +2.0246707974775955e+07 
+1.5159999999999999e+02 +2.0359059774899819e-05 -6.3234140868584096e-03 +2.0146434217859358e+07 
+1.5170000000000002e+02 +2.0307779459473864e-05 -6.2994577137433201e-03 +2.0047545849545289e+07 
+1.5180000000000001e+02 +2.0256664260624086e-05 -6.2756067589156547e-03 +1.9950064908807989e+07 
+1.5190000000000001e+02 +2.0205713539452527e-05 -6.2518605555320194e-03 +1.9854013435594935e+07 
+1.5200000000000000e+02 +2.0154926657061154e-05 -6.2282184367478026e-03 +1.9759413469687596e+07 
+1.5209999999999999e+02 +2.0104302978659942e-05 -6.2046797059033707e-03 +1.9666254802674651e+07 
+1.5220000000000002e+02 +2.0053841885890963e-05 -6.1812435470857026e-03 +1.9574398236901589e+07 
+1.5230000000000001e+02 +2.0003542764504414e-05 -6.1579091145683960e-03 +1.9483672327079952e+07 
+1.5240000000000001e+02 +1.9953405000250391e-05 -6.1346755626254306e-03 +1.9393905628334407e+07 
+1.5250000000000000e+02 +1.9903427978878989e-05 -6.1115420455289671e-03 +1.9304926695030540e+07 
+1.5259999999999999e+02 +1.9853611086140394e-05 -6.0885077175540092e-03 +1.9216564082440022e+07 
+1.5270000000000002e+02 +1.9803953707784675e-05 -6.0655717329728591e-03 +1.9128646345034886e+07 
+1.5280000000000001e+02 +1.9754455229561967e-05 -6.0427332460581381e-03 +1.9041002037323922e+07 
+1.5290000000000001e+02 +1.9705115037222405e-05 -6.0199914110843243e-03 +1.8953459714520499e+07 
+1.5300000000000000e+02 +1.9655932516516128e-05 -5.9973453823249428e-03 +1.8865847931452747e+07 
+1.5309999999999999e+02 +1.9606907062159773e-05 -5.9747944139373638e-03 +1.8778028341729231e+07 
+1.5320000000000002e+02 +1.9558038104736334e-05 -5.9523381596246561e-03 +1.8689994998079605e+07 
+1.5330000000000001e+02 +1.9509325083795219e-05 -5.9299763729703915e-03 +1.8601775050862040e+07 
+1.5340000000000001e+02 +1.9460767438885959e-05 -5.9077088075617182e-03 +1.8513395651582830e+07 
+1.5350000000000000e+02 +1.9412364609558037e-05 -5.8855352169852517e-03 +1.8424883951720372e+07 
+1.5360000000000002e+02 +1.9364116035360898e-05 -5.8634553548260670e-03 +1.8336267102051031e+07 
+1.5370000000000002e+02 +1.9316021155844084e-05 -5.8414689746712541e-03 +1.8247572254167266e+07 
+1.5380000000000001e+02 +1.9268079410556980e-05 -5.8195758301048915e-03 +1.8158826558671821e+07 
+1.5390000000000001e+02 +1.9220290239049187e-05 -5.7977756747158845e-03 +1.8070057167609558e+07 
+1.5400000000000000e+02 +1.9172653080870134e-05 -5.7760682620887739e-03 +1.7981291231728960e+07 
+1.5410000000000002e+02 +1.9125167376495378e-05 -5.7544533232658087e-03 +1.7892564881600417e+07 
+1.5420000000000002e+02 +1.9077832570105022e-05 -5.7329304991158821e-03 +1.7803950165679172e+07 
+1.5430000000000001e+02 +1.9030648106805100e-05 -5.7114994079613792e-03 +1.7715528110904161e+07 
+1.5440000000000001e+02 +1.8983613431701774e-05 -5.6901596681275092e-03 +1.7627379745304167e+07 
+1.5450000000000000e+02 +1.8936727989901183e-05 -5.6689108979379281e-03 +1.7539586096082985e+07 
+1.5460000000000002e+02 +1.8889991226509430e-05 -5.6477527157174929e-03 +1.7452228191138864e+07 
+1.5470000000000002e+02 +1.8843402586632639e-05 -5.6266847397888767e-03 +1.7365387057471577e+07 
+1.5480000000000001e+02 +1.8796961515376946e-05 -5.6057065884771787e-03 +1.7279143722942624e+07 
+1.5490000000000001e+02 +1.8750667457848480e-05 -5.5848178801064180e-03 +1.7193579215046003e+07 
+1.5500000000000000e+02 +1.8704519859153327e-05 -5.5640182329996053e-03 +1.7108774560943697e+07 
+1.5510000000000002e+02 +1.8658518170148364e-05 -5.5433072908338986e-03 +1.7024802073214937e+07 
+1.5520000000000002e+02 +1.8612661864693102e-05 -5.5226847986851275e-03 +1.6941699199968204e+07 
+1.5530000000000001e+02 +1.8566950422397794e-05 -5.5021505269823908e-03 +1.6859494674382001e+07 
+1.5540000000000001e+02 +1.8521383322872732e-05 -5.4817042461557256e-03 +1.6778217230049230e+07 
+1.5550000000000000e+02 +1.8475960045728149e-05 -5.4613457266335054e-03 +1.6697895599913958e+07 
+1.5560000000000002e+02 +1.8430680070574251e-05 -5.4410747388435252e-03 +1.6618558516758045e+07 
+1.5570000000000002e+02 +1.8385542877021333e-05 -5.4208910532150337e-03 +1.6540234713870250e+07 
+1.5580000000000001e+02 +1.8340547944679641e-05 -5.4007944401773594e-03 +1.6462952924578613e+07 
+1.5590000000000001e+02 +1.8295694753159405e-05 -5.3807846701586183e-03 +1.6386741881704284e+07 
+1.5600000000000000e+02 +1.8250982782070903e-05 -5.3608615135883279e-03 +1.6311630318627259e+07 
+1.5610000000000002e+02 +1.8206411508867138e-05 -5.3410246087655941e-03 +1.6237609111687815e+07 
+1.5620000000000002e+02 +1.8161980402372297e-05 -5.3212730654742871e-03 +1.6164517711035362e+07 
+1.5630000000000001e+02 +1.8117688929253244e-05 -5.3016058613670012e-03 +1.6092157709556550e+07 
+1.5640000000000001e+02 +1.8073536556176908e-05 -5.2820219740982825e-03 +1.6020330700731102e+07 
+1.5650000000000000e+02 +1.8029522749810171e-05 -5.2625203813204541e-03 +1.5948838277351895e+07 
+1.5660000000000002e+02 +1.7985646976819996e-05 -5.2431000606892562e-03 +1.5877482033282619e+07 
+1.5670000000000002e+02 +1.7941908703873321e-05 -5.2237599898581405e-03 +1.5806063561629161e+07 
+1.5680000000000001e+02 +1.7898307397637002e-05 -5.2044991464801470e-03 +1.5734384455454320e+07 
+1.5690000000000001e+02 +1.7854842524777977e-05 -5.1853165082092574e-03 +1.5662246308080679e+07 
+1.5700000000000000e+02 +1.7811513551963188e-05 -5.1662110527000548e-03 +1.5589450712929662e+07 
+1.5710000000000002e+02 +1.7768319958573047e-05 -5.1471819714964603e-03 +1.5515858346932054e+07 
+1.5720000000000002e+02 +1.7725261274842297e-05 -5.1282293117107186e-03 +1.5441566223691914e+07 
+1.5730000000000001e+02 +1.7682337043719168e-05 -5.1093533343448709e-03 +1.5366730440315053e+07 
+1.5740000000000001e+02 +1.7639546808151877e-05 -5.0905543004010059e-03 +1.5291507094004858e+07 
+1.5750000000000000e+02 +1.7596890111088757e-05 -5.0718324708836238e-03 +1.5216052282668037e+07 
+1.5760000000000002e+02 +1.7554366495477943e-05 -5.0531881067930155e-03 +1.5140522102871824e+07 
+1.5770000000000002e+02 +1.7511975504267736e-05 -5.0346214691324763e-03 +1.5065072652173167e+07 
+1.5780000000000001e+02 +1.7469716680406388e-05 -5.0161328189053242e-03 +1.4989860028098600e+07 
+1.5790000000000001e+02 +1.7427589566842162e-05 -4.9977224171139515e-03 +1.4915040327884460e+07 
+1.5800000000000000e+02 +1.7385593706523259e-05 -4.9793905247601106e-03 +1.4840769648573196e+07 
+1.5810000000000002e+02 +1.7343728639365610e-05 -4.9611372811171192e-03 +1.4767183705895143e+07 
+1.5820000000000002e+02 +1.7301993893155974e-05 -4.9429623385408607e-03 +1.4694336688901460e+07 
+1.5830000000000001e+02 +1.7260388992648718e-05 -4.9248652276562017e-03 +1.4622262404393442e+07 
+1.5840000000000001e+02 +1.7218913462598277e-05 -4.9068454790899899e-03 +1.4550994660013190e+07 
+1.5850000000000000e+02 +1.7177566827758980e-05 -4.8889026234663156e-03 +1.4480567262380144e+07 
+1.5860000000000002e+02 +1.7136348612885331e-05 -4.8710361914133422e-03 +1.4411014019348038e+07 
+1.5870000000000002e+02 +1.7095258342731679e-05 -4.8532457135557067e-03 +1.4342368737876568e+07 
+1.5880000000000001e+02 +1.7054295542052412e-05 -4.8355307205182269e-03 +1.4274665224666910e+07 
+1.5890000000000001e+02 +1.7013459735601945e-05 -4.8178907429275650e-03 +1.4207937287310481e+07 
+1.5900000000000000e+02 +1.6972750448134722e-05 -4.8003253114102980e-03 +1.4142218733202903e+07 
+1.5910000000000002e+02 +1.6932167207675223e-05 -4.7828339443214667e-03 +1.4077519115896523e+07 
+1.5920000000000002e+02 +1.6891709555328723e-05 -4.7654161109415725e-03 +1.4013750977016179e+07 
+1.5930000000000001e+02 +1.6851377035470578e-05 -4.7480712682816386e-03 +1.3950802605103776e+07 
+1.5940000000000001e+02 +1.6811169192476173e-05 -4.7307988733519667e-03 +1.3888562288277958e+07 
+1.5950000000000000e+02 +1.6771085570720888e-05 -4.7135983831637848e-03 +1.3826918315102171e+07 
+1.5960000000000002e+02 +1.6731125714580072e-05 -4.6964692547269158e-03 +1.3765758973579742e+07 
+1.5970000000000002e+02 +1.6691289168429127e-05 -4.6794109450527558e-03 +1.3704972552355852e+07 
+1.5980000000000001e+02 +1.6651575476643396e-05 -4.6624229111511279e-03 +1.3644447339433197e+07 
+1.5990000000000001e+02 +1.6611984183598283e-05 -4.6455046100338055e-03 +1.3584071623561502e+07 
+1.6000000000000000e+02 +1.6572514833669155e-05 -4.6286554987107981e-03 +1.3523733692795420e+07 
+1.6010000000000002e+02 +1.6533166976609984e-05 -4.6118750829660955e-03 +1.3463339462801337e+07 
+1.6020000000000002e+02 +1.6493940183689151e-05 -4.5951630636749561e-03 +1.3402865357990062e+07 
+1.6030000000000001e+02 +1.6454834031553580e-05 -4.5785191904847309e-03 +1.3342305429705530e+07 
+1.6040000000000001e+02 +1.6415848096850256e-05 -4.5619432130438557e-03 +1.3281653729507744e+07 
+1.6050000000000000e+02 +1.6376981956226157e-05 -4.5454348810015262e-03 +1.3220904309475644e+07 
+1.6060000000000002e+02 +1.6338235186328212e-05 -4.5289939440046499e-03 +1.3160051220624948e+07 
+1.6070000000000002e+02 +1.6299607363803403e-05 -4.5126201517015421e-03 +1.3099088514687371e+07 
+1.6080000000000001e+02 +1.6261098065298672e-05 -4.4963132537401401e-03 +1.3038010243135478e+07 
+1.6090000000000001e+02 +1.6222706867460989e-05 -4.4800729997687156e-03 +1.2976810457604036e+07 
+1.6100000000000000e+02 +1.6184433346937350e-05 -4.4638991394364766e-03 +1.2915483209986333e+07 
+1.6110000000000002e+02 +1.6146277082307434e-05 -4.4477914283731716e-03 +1.2854034519415215e+07 
+1.6120000000000002e+02 +1.6108237659881926e-05 -4.4317496461390386e-03 +1.2792518276458597e+07 
+1.6130000000000001e+02 +1.6070314667904299e-05 -4.4157735782777733e-03 +1.2731000339715345e+07 
+1.6140000000000001e+02 +1.6032507694617942e-05 -4.3998630103315745e-03 +1.2669546567523908e+07 
+1.6150000000000000e+02 +1.5994816328266397e-05 -4.3840177278457017e-03 +1.2608222818967871e+07 
+1.6160000000000002e+02 +1.5957240157093065e-05 -4.3682375163630223e-03 +1.2547094952554224e+07 
+1.6170000000000002e+02 +1.5919778769341374e-05 -4.3525221614250350e-03 +1.2486228826169012e+07 
+1.6180000000000001e+02 +1.5882431753254793e-05 -4.3368714485764459e-03 +1.2425690298897721e+07 
+1.6190000000000001e+02 +1.5845198697076748e-05 -4.3212851633597166e-03 +1.2365545229013536e+07 
+1.6200000000000000e+02 +1.5808079189050718e-05 -4.3057630913188620e-03 +1.2305859475307312e+07 
+1.6210000000000002e+02 +1.5771072820964857e-05 -4.2903050300017696e-03 +1.2246695426638857e+07 
+1.6220000000000002e+02 +1.5734179198786312e-05 -4.2749108249761705e-03 +1.2188101593319818e+07 
+1.6230000000000001e+02 +1.5697397932026956e-05 -4.2595803338161499e-03 +1.2130123016693899e+07 
+1.6240000000000001e+02 +1.5660728630198663e-05 -4.2443134140944467e-03 +1.2072804737457244e+07 
+1.6250000000000000e+02 +1.5624170902813268e-05 -4.2291099233838858e-03 +1.2016191796501786e+07 
+1.6260000000000002e+02 +1.5587724359382672e-05 -4.2139697192582542e-03 +1.1960329234950729e+07 
+1.6270000000000002e+02 +1.5551388609418723e-05 -4.1988926592900601e-03 +1.1905262093505289e+07 
+1.6280000000000001e+02 +1.5515163262433337e-05 -4.1838786010538033e-03 +1.1851035413555425e+07 
+1.6290000000000001e+02 +1.5479047927938320e-05 -4.1689274021214119e-03 +1.1797694235675624e+07 
+1.6300000000000000e+02 +1.5443042215445570e-05 -4.1540389200665018e-03 +1.1745283600907989e+07 
+1.6310000000000002e+02 +1.5407145733040185e-05 -4.1392129108829955e-03 +1.1693813747983772e+07 
+1.6320000000000002e+02 +1.5371358083100307e-05 -4.1244487242498747e-03 +1.1643155707626380e+07 
+1.6330000000000001e+02 +1.5335678866577222e-05 -4.1097456082655037e-03 +1.1593145707956906e+07 
+1.6340000000000001e+02 +1.5300107684422291e-05 -4.0951028110295853e-03 +1.1543619977434164e+07 
+1.6350000000000000e+02 +1.5264644137586831e-05 -4.0805195806403356e-03 +1.1494414744070262e+07 
