# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+9.3500000000000000e+01 +1.1618605826508955e-04 -6.1643399335193125e-02 +2.3357952044831854e+08 
+9.3600000000000009e+01 +1.1575087364737824e-04 -6.1357936986967135e-02 +2.3253022135252696e+08 
+9.3700000000000003e+01 +1.1531760768170630e-04 -6.1073857919564038e-02 +2.3147722490362212e+08 
+9.3800000000000011e+01 +1.1488624317461420e-04 -6.0791083413978445e-02 +2.3040752037455687e+08 
+9.3900000000000006e+01 +1.1445676293264217e-04 -6.0509534751195339e-02 +2.2930809703520212e+08 
+9.4000000000000000e+01 +1.1402914976233090e-04 -6.0229133212210011e-02 +2.2816594415807477e+08 
+9.4100000000000009e+01 +1.1360338899828179e-04 -5.9949822980330594e-02 +2.2697223741398978e+08 
+9.4200000000000003e+01 +1.1317947608734357e-04 -5.9671639848170720e-02 +2.2573489807552058e+08 
+9.4300000000000011e+01 +1.1275740900442530e-04 -5.9394642510648785e-02 +2.2446603381163272e+08 
+9.4400000000000006e+01 +1.1233718572443708e-04 -5.9118889662701152e-02 +2.2317775229504275e+08 
+9.4500000000000000e+01 +1.1191880422228887e-04 -5.8844439999264392e-02 +2.2188216119948110e+08 
+9.4600000000000009e+01 +1.1150226247288958e-04 -5.8571352215254203e-02 +2.2059136819261560e+08 
+9.4700000000000003e+01 +1.1108755845114961e-04 -5.8299685005610793e-02 +2.1931748094809550e+08 
+9.4800000000000011e+01 +1.1067469013197813e-04 -5.8029497065253732e-02 +2.1807260713452142e+08 
+9.4900000000000006e+01 +1.1026365549028526e-04 -5.7760847089121062e-02 +2.1686885442603934e+08 
+9.5000000000000000e+01 +1.0985445250098023e-04 -5.7493793772133310e-02 +2.1571833049110794e+08 
+9.5100000000000009e+01 +1.0944707689877727e-04 -5.7228374501987388e-02 +2.1462921447214928e+08 
+9.5200000000000003e+01 +1.0904151545760603e-04 -5.6964541437384081e-02 +2.1359397137599152e+08 
+9.5300000000000011e+01 +1.0863775271120051e-04 -5.6702225429792710e-02 +2.1260113768102345e+08 
+9.5400000000000006e+01 +1.0823577319329472e-04 -5.6441357330675665e-02 +2.1163924986290693e+08 
+9.5500000000000000e+01 +1.0783556143762262e-04 -5.6181867991497665e-02 +2.1069684439827690e+08 
+9.5600000000000009e+01 +1.0743710197791816e-04 -5.5923688263729128e-02 +2.0976245776666784e+08 
+9.5700000000000003e+01 +1.0704037934791548e-04 -5.5666748998835690e-02 +2.0882462644484657e+08 
+9.5800000000000011e+01 +1.0664537808134849e-04 -5.5410981048281557e-02 +2.0787188690889052e+08 
+9.5900000000000006e+01 +1.0625208271195099e-04 -5.5156315263524658e-02 +2.0689277563370106e+08 
+9.6000000000000000e+01 +1.0586047777345740e-04 -5.4902682496045276e-02 +2.0587582910140803e+08 
+9.6100000000000009e+01 +1.0547055008654687e-04 -5.4650033714655773e-02 +2.0481327819699341e+08 
+9.6200000000000003e+01 +1.0508229561968260e-04 -5.4398400357639452e-02 +2.0371213146566248e+08 
+9.6300000000000011e+01 +1.0469571262827227e-04 -5.4147833980613014e-02 +2.0258309185611144e+08 
+9.6400000000000006e+01 +1.0431079936772453e-04 -5.3898386139212696e-02 +2.0143686232398096e+08 
+9.6500000000000000e+01 +1.0392755409344767e-04 -5.3650108389070153e-02 +2.0028414582286391e+08 
+9.6600000000000009e+01 +1.0354597506084980e-04 -5.3403052285813317e-02 +1.9913564530548120e+08 
+9.6700000000000003e+01 +1.0316606052533948e-04 -5.3157269385075132e-02 +1.9800206372557774e+08 
+9.6800000000000011e+01 +1.0278780874232486e-04 -5.2912811242486035e-02 +1.9689410403738505e+08 
+9.6900000000000006e+01 +1.0241121796721431e-04 -5.2669729413674392e-02 +1.9582246919291446e+08 
+9.7000000000000000e+01 +1.0203628645541601e-04 -5.2428075454269904e-02 +1.9479786214604262e+08 
+9.7100000000000009e+01 +1.0166301043170318e-04 -5.2187882181073952e-02 +1.9382750889275238e+08 
+9.7200000000000003e+01 +1.0129137799830752e-04 -5.1949107455541169e-02 +1.9290472759534240e+08 
+9.7300000000000011e+01 +1.0092137522682576e-04 -5.1711690400300186e-02 +1.9201935945918056e+08 
+9.7400000000000006e+01 +1.0055298818885507e-04 -5.1475570137988105e-02 +1.9116124569233152e+08 
+9.7500000000000000e+01 +1.0018620295599171e-04 -5.1240685791222935e-02 +1.9032022749750701e+08 
+9.7600000000000009e+01 +9.9821005599832574e-05 -5.1006976482640444e-02 +1.8948614608335960e+08 
+9.7700000000000003e+01 +9.9457382191974134e-05 -5.0774381334858822e-02 +1.8864884265160757e+08 
+9.7800000000000011e+01 +9.9095318804013163e-05 -5.0542839470509957e-02 +1.8779815840949437e+08 
+9.7900000000000006e+01 +9.8734801507546755e-05 -5.0312290012229678e-02 +1.8692393456494263e+08 
+9.8000000000000000e+01 +9.8375816374171259e-05 -5.0082672082637496e-02 +1.8601601232106966e+08 
+9.8100000000000009e+01 +9.8018351545786251e-05 -4.9853942506348968e-02 +1.8506750652897027e+08 
+9.8200000000000003e+01 +9.7662403445504490e-05 -4.9626128915951563e-02 +1.8408462662910503e+08 
+9.8300000000000011e+01 +9.7307970566740945e-05 -4.9399276646012596e-02 +1.8307685570563379e+08 
+9.8400000000000006e+01 +9.6955051402911491e-05 -4.9173431031111436e-02 +1.8205367684589973e+08 
+9.8500000000000000e+01 +9.6603644447431044e-05 -4.8948637405814760e-02 +1.8102457313436687e+08 
+9.8600000000000009e+01 +9.6253748193715088e-05 -4.8724941104692047e-02 +1.7999902765454623e+08 
+9.8700000000000003e+01 +9.5905361135179050e-05 -4.8502387462321161e-02 +1.7898652349475428e+08 
+9.8800000000000011e+01 +9.5558481765238185e-05 -4.8281021813267114e-02 +1.7799654373726520e+08 
+9.8900000000000006e+01 +9.5213108577308045e-05 -4.8060889492107732e-02 +1.7703857146976689e+08 
+9.9000000000000000e+01 +9.4869240064803881e-05 -4.7842035833411053e-02 +1.7612208977599341e+08 
+9.9100000000000009e+01 +9.4526872879795783e-05 -4.7624489682510839e-02 +1.7525350808838937e+08 
+9.9200000000000003e+01 +9.4185996308971475e-05 -4.7408213927743761e-02 +1.7442694121164393e+08 
+9.9300000000000011e+01 +9.3846597797673893e-05 -4.7193154968225140e-02 +1.7363343030321196e+08 
+9.9400000000000006e+01 +9.3508664791245395e-05 -4.6979259203048497e-02 +1.7286401651252919e+08 
+9.9500000000000000e+01 +9.3172184735029122e-05 -4.6766473031332918e-02 +1.7210974099872330e+08 
+9.9600000000000009e+01 +9.2837145074367144e-05 -4.6554742852169442e-02 +1.7136164491093597e+08 
+9.9700000000000003e+01 +9.2503533254602481e-05 -4.6344015064669418e-02 +1.7061076940457422e+08 
+9.9800000000000011e+01 +9.2171336721077625e-05 -4.6134236067935069e-02 +1.6984815563264236e+08 
+9.9900000000000006e+01 +9.1840542919135269e-05 -4.5925352261070508e-02 +1.6906484474874282e+08 
+1.0000000000000000e+02 +9.1511139294118027e-05 -4.5717310043180498e-02 +1.6825187790679237e+08 
+1.0010000000000001e+02 +9.1183115166241287e-05 -4.5510071387076960e-02 +1.6740318402674007e+08 
+1.0020000000000000e+02 +9.0856467355213203e-05 -4.5303660560438601e-02 +1.6652424310687801e+08 
+1.0030000000000001e+02 +9.0531194555614286e-05 -4.5098117404643090e-02 +1.6562342290910766e+08 
+1.0040000000000001e+02 +9.0207295462025057e-05 -4.4893481761069283e-02 +1.6470909119622269e+08 
+1.0050000000000000e+02 +8.9884768769026406e-05 -4.4689793471100879e-02 +1.6378961573179734e+08 
+1.0060000000000001e+02 +8.9563613171199060e-05 -4.4487092376124082e-02 +1.6287336428093666e+08 
+1.0070000000000000e+02 +8.9243827363123527e-05 -4.4285418317513023e-02 +1.6196870460429522e+08 
+1.0080000000000001e+02 +8.8925410039380779e-05 -4.4084811136659713e-02 +1.6108400446885359e+08 
+1.0090000000000001e+02 +8.8608359894551487e-05 -4.3885310674940579e-02 +1.6022763163576308e+08 
+1.0100000000000000e+02 +8.8292675623216201e-05 -4.3686956773737767e-02 +1.5940795386893249e+08 
+1.0110000000000001e+02 +8.7978354249579571e-05 -4.3489774749826175e-02 +1.5863061688585183e+08 
+1.0120000000000000e+02 +8.7665386116342521e-05 -4.3293731821568114e-02 +1.5789037822592932e+08 
+1.0130000000000001e+02 +8.7353759895829585e-05 -4.3098780682713771e-02 +1.5717927338148528e+08 
+1.0140000000000001e+02 +8.7043464260365367e-05 -4.2904874027013047e-02 +1.5648933784455621e+08 
+1.0150000000000000e+02 +8.6734487882274633e-05 -4.2711964548218719e-02 +1.5581260710763475e+08 
+1.0160000000000001e+02 +8.6426819433881822e-05 -4.2520004940080715e-02 +1.5514111666338593e+08 
+1.0170000000000000e+02 +8.6120447587511646e-05 -4.2328947896348980e-02 +1.5446690200324807e+08 
+1.0180000000000001e+02 +8.5815361015488978e-05 -4.2138746110783443e-02 +1.5378199862285662e+08 
+1.0190000000000001e+02 +8.5511548390138233e-05 -4.1949352277126123e-02 +1.5307844201152092e+08 
+1.0200000000000000e+02 +8.5208998383784243e-05 -4.1760719089134764e-02 +1.5234826766351792e+08 
+1.0210000000000001e+02 +8.4907701367909760e-05 -4.1572812979156638e-02 +1.5158608399652520e+08 
+1.0220000000000000e+02 +8.4607654510631360e-05 -4.1385655333933846e-02 +1.5079679112997356e+08 
+1.0230000000000001e+02 +8.4308856679223308e-05 -4.1199281278795755e-02 +1.4998786210468709e+08 
+1.0240000000000001e+02 +8.4011306740960410e-05 -4.1013725939087420e-02 +1.4916676996796808e+08 
+1.0250000000000000e+02 +8.3715003563117026e-05 -4.0829024440135184e-02 +1.4834098775979918e+08 
+1.0260000000000001e+02 +8.3419946012967962e-05 -4.0645211907284928e-02 +1.4751798852695543e+08 
+1.0270000000000000e+02 +8.3126132957787782e-05 -4.0462323465870788e-02 +1.4670524531241024e+08 
+1.0280000000000001e+02 +8.2833563264850816e-05 -4.0280394241224336e-02 +1.4591023115834615e+08 
+1.0290000000000001e+02 +8.2542235801432061e-05 -4.0099459358690345e-02 +1.4514041911117330e+08 
+1.0300000000000000e+02 +8.2252149434805768e-05 -3.9919553943598210e-02 +1.4440328221233419e+08 
+1.0310000000000001e+02 +8.1963301516207524e-05 -3.9740700303345207e-02 +1.4370386750320777e+08 
+1.0320000000000000e+02 +8.1675683332716088e-05 -3.9562869473544635e-02 +1.4303751800750151e+08 
+1.0330000000000001e+02 +8.1389284655371583e-05 -3.9386019671881656e-02 +1.4239715075015187e+08 
+1.0340000000000001e+02 +8.1104095255213644e-05 -3.9210109116027209e-02 +1.4177568275155354e+08 
+1.0350000000000000e+02 +8.0820104903282027e-05 -3.9035096023653411e-02 +1.4116603103220260e+08 
+1.0360000000000001e+02 +8.0537303370616746e-05 -3.8860938612445661e-02 +1.4056111261745113e+08 
+1.0370000000000000e+02 +8.0255680428257449e-05 -3.8687595100072664e-02 +1.3995384452693346e+08 
+1.0380000000000001e+02 +7.9975225847243948e-05 -3.8515023704212017e-02 +1.3933714378300598e+08 
+1.0390000000000001e+02 +7.9695929398616242e-05 -3.8343182642542981e-02 +1.3870392740884626e+08 
+1.0400000000000000e+02 +7.9417780853413954e-05 -3.8172030132737705e-02 +1.3804711242496547e+08 
+1.0410000000000001e+02 +7.9140771523020958e-05 -3.8001536509252400e-02 +1.3736190030615994e+08 
+1.0420000000000000e+02 +7.8864898880196536e-05 -3.7831720573647004e-02 +1.3665263033191636e+08 
+1.0430000000000001e+02 +7.8590161938044074e-05 -3.7662613244262018e-02 +1.3592592623386741e+08 
+1.0440000000000001e+02 +7.8316559709667381e-05 -3.7494245439448223e-02 +1.3518841174767038e+08 
+1.0450000000000000e+02 +7.8044091208169286e-05 -3.7326648077534191e-02 +1.3444671060151109e+08 
+1.0460000000000001e+02 +7.7772755446653543e-05 -3.7159852076870184e-02 +1.3370744653048420e+08 
+1.0470000000000000e+02 +7.7502551438223430e-05 -3.6993888355792516e-02 +1.3297724326513760e+08 
+1.0480000000000001e+02 +7.7233478195982063e-05 -3.6828787832638377e-02 +1.3226272453687073e+08 
+1.0490000000000001e+02 +7.6965534733033358e-05 -3.6664581425758277e-02 +1.3157051408029677e+08 
+1.0500000000000000e+02 +7.6698720062480009e-05 -3.6501300053479610e-02 +1.3090723562410836e+08 
+1.0510000000000001e+02 +7.6433031821361347e-05 -3.6338963331825187e-02 +1.3027736387073998e+08 
+1.0520000000000000e+02 +7.6168462142456729e-05 -3.6177545667457144e-02 +1.2967677737927239e+08 
+1.0530000000000001e+02 +7.5905001782480873e-05 -3.6017010164708561e-02 +1.2909920567657222e+08 
+1.0540000000000001e+02 +7.5642641498148972e-05 -3.5857319927921828e-02 +1.2853837829153870e+08 
+1.0550000000000000e+02 +7.5381372046175757e-05 -3.5698438061429430e-02 +1.2798802475060253e+08 
+1.0560000000000001e+02 +7.5121184183276244e-05 -3.5540327669569875e-02 +1.2744187458186208e+08 
+1.0570000000000000e+02 +7.4862068666165218e-05 -3.5382951856676552e-02 +1.2689365731172268e+08 
+1.0580000000000001e+02 +7.4604016251557804e-05 -3.5226273727091119e-02 +1.2633710246949923e+08 
+1.0590000000000001e+02 +7.4347017696168734e-05 -3.5070256385145396e-02 +1.2576593958129802e+08 
+1.0600000000000000e+02 +7.4091063756712941e-05 -3.4914862935176455e-02 +1.2517389817468010e+08 
+1.0610000000000001e+02 +7.3836146586665294e-05 -3.4760067166627530e-02 +1.2455673012205379e+08 
+1.0620000000000000e+02 +7.3582263926540400e-05 -3.4605885609354410e-02 +1.2391827666983828e+08 
+1.0630000000000001e+02 +7.3329414913612476e-05 -3.4452345478312239e-02 +1.2326440140692776e+08 
+1.0640000000000001e+02 +7.3077598685156590e-05 -3.4299473988478553e-02 +1.2260096792993645e+08 
+1.0650000000000000e+02 +7.2826814378446823e-05 -3.4147298354802090e-02 +1.2193383982529503e+08 
+1.0660000000000001e+02 +7.2577061130757716e-05 -3.3995845792248340e-02 +1.2126888068565886e+08 
+1.0670000000000000e+02 +7.2328338079363918e-05 -3.3845143515780864e-02 +1.2061195410259852e+08 
+1.0680000000000001e+02 +7.2080644361539902e-05 -3.3695218740362048e-02 +1.1996892366743118e+08 
+1.0690000000000001e+02 +7.1833979114560169e-05 -3.3546098680952804e-02 +1.1934565297105831e+08 
+1.0700000000000000e+02 +7.1588341475699137e-05 -3.3397810552514340e-02 +1.1874800560453857e+08 
+1.0710000000000001e+02 +7.1343729332926149e-05 -3.3250371601465795e-02 +1.1817994329001406e+08 
+1.0720000000000000e+02 +7.1100135576988743e-05 -3.3103759200035672e-02 +1.1763782026948483e+08 
+1.0730000000000001e+02 +7.0857551849329731e-05 -3.2957940751923848e-02 +1.1711608892052042e+08 
+1.0740000000000001e+02 +7.0615969791391453e-05 -3.2812883660813148e-02 +1.1660920161493208e+08 
+1.0750000000000000e+02 +7.0375381044616260e-05 -3.2668555330392660e-02 +1.1611161072709082e+08 
+1.0760000000000001e+02 +7.0135777250446830e-05 -3.2524923164356165e-02 +1.1561776863239670e+08 
+1.0770000000000000e+02 +6.9897150050325462e-05 -3.2381954566390751e-02 +1.1512212770487098e+08 
+1.0780000000000001e+02 +6.9659491085694779e-05 -3.2239616940187198e-02 +1.1461914031846400e+08 
+1.0790000000000001e+02 +6.9422791997997038e-05 -3.2097877689429476e-02 +1.1410325884584868e+08 
+1.0800000000000000e+02 +6.9187044428675067e-05 -3.1956704217817732e-02 +1.1356893566488351e+08 
+1.0810000000000001e+02 +6.8952241286100393e-05 -3.1816073352660998e-02 +1.1301241108730538e+08 
+1.0820000000000000e+02 +6.8718380546362869e-05 -3.1675999615802385e-02 +1.1243707719408345e+08 
+1.0830000000000001e+02 +6.8485461452481267e-05 -3.1536506952701757e-02 +1.1184811400293943e+08 
+1.0840000000000001e+02 +6.8253483247475034e-05 -3.1397619308834890e-02 +1.1125070153649157e+08 
+1.0850000000000000e+02 +6.8022445174362807e-05 -3.1259360629658547e-02 +1.1065001981174685e+08 
+1.0860000000000001e+02 +6.7792346476163736e-05 -3.1121754860643051e-02 +1.1005124884946325e+08 
+1.0870000000000000e+02 +6.7563186395896808e-05 -3.0984825947252950e-02 +1.0945956866900985e+08 
+1.0880000000000001e+02 +6.7334964176581053e-05 -3.0848597834954410e-02 +1.0888015929007003e+08 
+1.0890000000000001e+02 +6.7107679061235634e-05 -3.0713094469217137e-02 +1.0831820073357409e+08 
+1.0900000000000000e+02 +6.6881330292879322e-05 -3.0578339795500446e-02 +1.0777887301682301e+08 
+1.0910000000000001e+02 +6.6655915980156963e-05 -3.0444348970287780e-02 +1.0726567775796716e+08 
+1.0920000000000000e+02 +6.6431429694215988e-05 -3.0311101994115946e-02 +1.0677540296310452e+08 
+1.0930000000000001e+02 +6.6207863871829456e-05 -3.0178570078532644e-02 +1.0630315823449367e+08 
+1.0940000000000001e+02 +6.5985210949770509e-05 -3.0046724435088986e-02 +1.0584405317587338e+08 
+1.0950000000000000e+02 +6.5763463364812408e-05 -2.9915536275339941e-02 +1.0539319739193027e+08 
+1.0960000000000001e+02 +6.5542613553728064e-05 -2.9784976810826806e-02 +1.0494570048244931e+08 
+1.0970000000000000e+02 +6.5322653953290658e-05 -2.9655017253104932e-02 +1.0449667205290790e+08 
+1.0980000000000001e+02 +6.5103577000273343e-05 -2.9525628813723635e-02 +1.0404122170572683e+08 
+1.0990000000000001e+02 +6.4885375131449192e-05 -2.9396782704230122e-02 +1.0357445904323064e+08 
+1.1000000000000000e+02 +6.4668040783591400e-05 -2.9268450136178528e-02 +1.0309149367000456e+08 
+1.1010000000000001e+02 +6.4451567542892535e-05 -2.9140610629710705e-02 +1.0258901188781685e+08 
+1.1020000000000000e+02 +6.4235953593223534e-05 -2.9013276939348343e-02 +1.0207000679863355e+08 
+1.1030000000000001e+02 +6.4021198267874560e-05 -2.8886470128201787e-02 +1.0153904820220692e+08 
+1.1040000000000001e+02 +6.3807300900136222e-05 -2.8760211259388622e-02 +1.0100070590008873e+08 
+1.1050000000000000e+02 +6.3594260823299022e-05 -2.8634521396027908e-02 +1.0045954969499652e+08 
+1.1060000000000001e+02 +6.3382077370652905e-05 -2.8509421601222107e-02 +9.9920149383813545e+07 
+1.1070000000000000e+02 +6.3170749875488628e-05 -2.8384932938096186e-02 +9.9387074771026462e+07 
+1.1080000000000001e+02 +6.2960277671096409e-05 -2.8261076469758745e-02 +9.8864895655703187e+07 
+1.1090000000000001e+02 +6.2750660090766708e-05 -2.8137873259326551e-02 +9.8358181839304239e+07 
+1.1100000000000000e+02 +6.2541896467789850e-05 -2.8015344369912702e-02 +9.7871503122757867e+07 
+1.1110000000000001e+02 +6.2333985105155978e-05 -2.7893503110016041e-02 +9.7407945091715902e+07 
+1.1120000000000000e+02 +6.2126920184653919e-05 -2.7772331769656045e-02 +9.6964656465969935e+07 
+1.1130000000000001e+02 +6.1920694857772209e-05 -2.7651804884237435e-02 +9.6537301750729635e+07 
+1.1140000000000001e+02 +6.1715302275999452e-05 -2.7531896989166707e-02 +9.6121545451893970e+07 
+1.1150000000000000e+02 +6.1510735590824145e-05 -2.7412582619846654e-02 +9.5713052074201211e+07 
+1.1160000000000001e+02 +6.1306987953734730e-05 -2.7293836311676683e-02 +9.5307486120144010e+07 
+1.1170000000000000e+02 +6.1104052516220000e-05 -2.7175632600069784e-02 +9.4900512098596856e+07 
+1.1180000000000001e+02 +6.0901922429768343e-05 -2.7057946020424783e-02 +9.4487794512234926e+07 
+1.1190000000000001e+02 +6.0700590845868472e-05 -2.6940751108150016e-02 +9.4064997867540151e+07 
+1.1200000000000000e+02 +6.0500050916008626e-05 -2.6824022398642497e-02 +9.3627786667233318e+07 
+1.1210000000000001e+02 +6.0300296834966704e-05 -2.6707741765518791e-02 +9.3173225428214878e+07 
+1.1220000000000000e+02 +6.0101326970676452e-05 -2.6591920435210616e-02 +9.2703978705551594e+07 
+1.1230000000000001e+02 +5.9903140734360742e-05 -2.6476576972353789e-02 +9.2224111062898859e+07 
+1.1240000000000001e+02 +5.9705737537242540e-05 -2.6361729941590667e-02 +9.1737687067130834e+07 
+1.1250000000000000e+02 +5.9509116790544767e-05 -2.6247397907559106e-02 +9.1248771282881200e+07 
+1.1260000000000001e+02 +5.9313277905490381e-05 -2.6133599434900553e-02 +9.0761428276050881e+07 
+1.1270000000000000e+02 +5.9118220293302181e-05 -2.6020353088248797e-02 +9.0279722610310495e+07 
+1.1280000000000001e+02 +5.8923943365203037e-05 -2.5907677432245011e-02 +8.9807718851662323e+07 
+1.1290000000000001e+02 +5.8730446532416100e-05 -2.5795591031531395e-02 +8.9349481566215113e+07 
+1.1300000000000000e+02 +5.8537729206164106e-05 -2.5684112450743462e-02 +8.8909075318085551e+07 
+1.1310000000000001e+02 +5.8345789861606084e-05 -2.5573253404982250e-02 +8.8489246029893786e+07 
+1.1320000000000000e+02 +5.8154623229646580e-05 -2.5462998211218262e-02 +8.8087465059551477e+07 
+1.1330000000000001e+02 +5.7964223105125658e-05 -2.5353324336870230e-02 +8.7699885118065208e+07 
+1.1340000000000001e+02 +5.7774583282883967e-05 -2.5244209249369758e-02 +8.7322658920481503e+07 
+1.1350000000000000e+02 +5.7585697557761823e-05 -2.5135630416141832e-02 +8.6951939179743320e+07 
+1.1360000000000001e+02 +5.7397559724599846e-05 -2.5027565304618478e-02 +8.6583878610947862e+07 
